GENE,PPM
100,64.0
10005,nan
10007,321.0
100137049,nan
10020,7.0
10026,40.0
100287639,nan
10050,nan
100507855,nan
100526794,nan
10057,nan
10060,nan
10087,nan
10090,nan
10135,592.0
10157,nan
10164,3.0
10165,121.0
10166,nan
10195,8.0
10201,7.0
10229,nan
10246,nan
10249,nan
10257,nan
102724197,nan
102724560,nan
10312,nan
10317,nan
10327,800.0
10331,nan
1036,nan
10380,136.0
10390,3.0
10396,nan
1040,nan
10400,nan
10402,nan
10423,nan
10449,760.0
10455,184.0
10476,500.0
10478,nan
10554,4.0
10555,nan
10558,55.0
10559,nan
1056,nan
10560,nan
10568,nan
10587,68.0
10588,21.0
10599,nan
10606,1275.0
10610,nan
10632,1111.0
10654,238.0
10678,nan
10682,84.0
10690,nan
107,1.0
10720,nan
10723,1.0
10724,134.0
10728,1321.0
10768,398.0
10786,nan
10797,51.0
108,nan
10840,nan
10841,2.0
10846,nan
10858,nan
10861,nan
10864,nan
10870,nan
10873,nan
109,1.0
10901,33.0
10905,nan
10919,nan
10935,2033.0
10948,nan
10965,21.0
10975,nan
10991,nan
10993,nan
10998,nan
10999,2.0
11000,7.0
11001,508.0
1103,nan
11041,nan
11046,nan
1109,nan
111,nan
11112,273.0
11136,nan
11164,806.0
1118,nan
11181,nan
11182,nan
11185,nan
1119,nan
112,nan
1120,nan
11212,82.0
11226,nan
11227,nan
11238,nan
112483,nan
11253,2.0
11254,nan
112611,nan
112724,111.0
11282,nan
11283,nan
11285,nan
113,1.0
113026,nan
11309,nan
113189,nan
11320,nan
113235,nan
113278,nan
11332,267.0
11343,nan
113451,3.0
113675,40.0
114,nan
114112,nan
114134,2.0
114805,nan
114971,30.0
115,2.0
115019,nan
115111,nan
1152,220.0
115286,nan
115584,nan
1158,nan
1159,117.0
1160,3.0
116255,nan
116285,nan
116369,nan
117247,nan
117248,nan
117283,nan
1178,nan
118881,5.0
12,nan
1200,108.0
120103,nan
121260,nan
121278,nan
1215,nan
122481,nan
122622,27.0
122970,nan
123041,nan
123099,nan
123745,nan
124,nan
1244,nan
124583,nan
124637,nan
124935,2.0
124975,nan
125,nan
125061,nan
125206,nan
125965,nan
126,nan
126129,nan
126328,nan
126410,nan
1267,160.0
126792,nan
127,nan
127124,nan
128,379.0
128869,30.0
129607,nan
129642,nan
129807,nan
13,nan
130,nan
130013,nan
130367,3.0
130752,nan
131,nan
1312,308.0
131669,nan
132,470.0
132158,nan
1327,592.0
132789,nan
1329,10.0
1337,nan
1339,nan
1340,nan
1345,47.0
134526,nan
1346,nan
1347,15.0
1349,nan
1350,nan
1351,nan
135152,nan
1356,1.0
1357,nan
1358,nan
1371,39.0
1373,3985.0
1374,320.0
1375,nan
1376,150.0
137872,nan
137964,nan
1384,2.0
140679,nan
140838,5.0
142680,nan
1431,945.0
144193,nan
144195,91.0
145226,nan
146712,nan
1468,159.0
1491,28.0
15,nan
1503,586.0
150763,nan
151531,nan
153201,nan
1537,253.0
154091,nan
1543,nan
1544,nan
1545,nan
1548,nan
1549,nan
1551,nan
155184,nan
1553,nan
1555,nan
1557,nan
1558,nan
1559,2.0
1562,nan
1565,nan
1571,nan
1572,nan
1573,nan
157506,nan
1576,nan
1577,nan
1579,nan
158,297.0
1580,nan
1581,nan
1582,nan
1583,nan
1584,nan
1585,nan
1586,nan
1588,nan
1589,nan
159,490.0
1591,nan
1592,nan
1593,nan
1594,nan
1595,311.0
159963,nan
160287,4.0
1603,88.0
160428,nan
1606,nan
1607,nan
160728,nan
1608,nan
160851,nan
1609,nan
1610,nan
1621,nan
1622,165.0
162417,nan
162466,nan
1629,34.0
1632,770.0
1633,50.0
1635,7.0
1636,nan
1638,nan
1644,nan
1645,4.0
1650,231.0
166012,nan
1666,268.0
166785,nan
169355,nan
170712,nan
171425,nan
1716,nan
1717,71.0
1718,106.0
1719,360.0
1723,23.0
1727,375.0
1737,nan
1738,540.0
1743,31.0
175,7.0
1757,nan
178,nan
1786,148.0
1787,nan
1788,nan
1789,nan
1798,nan
18,2.0
1800,nan
1806,nan
1807,nan
1808,609.0
1809,nan
1811,nan
1836,nan
1841,203.0
1854,686.0
189,nan
1890,6.0
1891,921.0
1892,1354.0
19,1.0
191,1987.0
192134,nan
195814,nan
1962,nan
196743,nan
196883,nan
197257,10.0
197258,nan
199974,nan
200010,nan
200576,nan
201288,nan
2023,16595.0
2026,213.0
2027,214.0
203,938.0
2030,6.0
204,1459.0
205,459.0
2052,117.0
2053,nan
206358,nan
2098,877.0
210,nan
2108,1782.0
2109,1730.0
211,2.0
2110,nan
212,nan
213,810.0
2131,nan
2132,nan
2134,nan
2135,nan
2137,nan
2147,nan
215,7.0
216,nan
2168,nan
217,nan
218,3.0
2180,5.0
2181,184.0
2182,66.0
2184,6.0
219,51.0
2194,1597.0
220,nan
2203,nan
221,24.0
221823,52.0
222,nan
2222,92.0
2224,840.0
222537,nan
223,559.0
2235,26.0
224,133.0
2243,nan
225,nan
226,6827.0
2271,1248.0
22856,nan
229,nan
22928,nan
22929,138.0
22934,nan
22978,79.0
230,1511.0
23007,nan
23057,nan
231,966.0
23169,nan
23205,nan
23236,nan
2326,nan
2327,nan
2328,nan
2329,nan
2330,nan
23305,nan
23315,nan
23382,nan
