GENE,PPM
1267,29.0
126792,2.0
127,0.15
127124,nan
128,1180.0
128869,22.0
129607,2.0
129642,0.69
129807,nan
13,nan
130,0.17
130013,nan
130367,nan
130752,nan
131,nan
1312,1036.0
131669,nan
132,93.0
132158,nan
1327,242.0
132789,19.0
1329,124.0
1337,38.0
1339,nan
1340,530.0
1345,986.0
134526,nan
1346,nan
1347,420.0
1349,nan
1350,5.0
1351,nan
135152,nan
1356,nan
1357,nan
1358,nan
1371,147.0
1373,0.98
1374,2.0
1375,nan
1376,31.0
137872,nan
137964,nan
1384,1.0
140679,nan
140838,22.0
142680,nan
1431,281.0
144193,nan
144195,nan
145226,35.0
146712,nan
1468,2.0
1491,34.0
15,nan
1503,202.0
150763,nan
151531,nan
153201,nan
1537,481.0
154091,nan
1543,nan
1544,nan
1545,nan
1548,nan
1549,nan
1551,nan
155184,nan
1553,nan
1555,nan
1557,nan
1558,nan
1559,nan
1562,nan
1565,nan
1571,nan
1572,nan
1573,nan
157506,36.0
1576,nan
1577,nan
1579,nan
158,295.0
1580,nan
1581,nan
1582,nan
1583,nan
1584,nan
1585,nan
1586,nan
1588,nan
1589,nan
159,155.0
1591,0.13
1592,nan
1593,0.48
1594,nan
1595,13.0
159963,nan
160287,nan
1603,364.0
160428,0.57
1606,0.65
1607,nan
160728,nan
1608,nan
160851,nan
1609,2.0
1610,nan
1621,nan
1622,758.0
162417,nan
162466,nan
1629,47.0
1632,49.0
1633,97.0
1635,108.0
1636,nan
1638,nan
1644,nan
1645,nan
1650,197.0
166012,nan
1666,391.0
166785,0.68
169355,nan
170712,nan
171425,6.0
1716,8.0
1717,132.0
1718,61.0
1719,nan
1723,39.0
1727,192.0
1737,197.0
1738,428.0
1743,21.0
175,12.0
1757,0.81
178,nan
1786,84.0
1787,nan
1788,3.0
1789,6.0
1798,73.0
18,nan
1800,nan
1806,0.4
1807,nan
1808,23.0
1809,2.0
1811,nan
1836,nan
1841,62.0
1854,461.0
189,2.0
1890,3.0
1891,55.0
1892,316.0
19,nan
191,255.0
192134,nan
195814,nan
1962,8.0
196743,nan
196883,nan
197257,2.0
197258,3.0
199974,nan
200010,nan
200576,2.0
201288,nan
2023,461.0
2026,19.0
2027,2.0
203,311.0
2030,2.0
204,1054.0
205,83.0
2052,204.0
2053,nan
206358,nan
2098,562.0
210,3.0
2108,339.0
2109,573.0
211,nan
2110,22.0
212,1.0
213,nan
2131,nan
2132,3.0
2134,nan
2135,nan
2137,nan
2147,0.46
215,5.0
216,93.0
2168,0.2
217,128.0
218,0.05
2180,55.0
2181,157.0
2182,55.0
2184,100.0
219,59.0
2194,894.0
220,2.0
2203,0.38
221,nan
221823,nan
222,nan
2222,114.0
2224,251.0
222537,nan
223,150.0
2235,60.0
224,1.0
2243,0.19
225,nan
226,1672.0
2271,692.0
22856,1.0
229,nan
22928,nan
22929,88.0
22934,110.0
22978,87.0
230,nan
23007,0.46
23057,nan
231,2.0
23169,nan
23205,nan
23236,nan
2326,nan
2327,nan
2328,nan
2329,nan
2330,1.0
23305,nan
23315,nan
23382,0.66
23396,2.0
23417,15.0
23428,nan
23430,nan
23439,nan
23443,nan
23464,42.0
23475,74.0
23478,124.0
2348,0.28
23483,nan
23498,nan
2350,nan
2352,nan
23530,68.0
23533,nan
23539,nan
23545,3.0
23556,nan
2356,3.0
23563,nan
23600,0.63
23632,nan
23657,nan
23743,nan
23761,nan
239,nan
240,nan
242,nan
245972,nan
245973,nan
246,nan
246213,nan
247,nan
248,nan
249,nan
2495,422.0
250,nan
251,nan
2512,216.0
2517,6.0
2519,39.0
2523,nan
2525,nan
2530,4.0
2531,11.0
253430,2.0
2538,nan
2539,237.0
2542,nan
2548,2.0
256435,nan
257068,nan
2571,nan
2572,nan
257202,nan
25769,nan
25796,227.0
2581,1.0
2582,71.0
25828,nan
2583,nan
25830,nan
2584,28.0
2585,19.0
2588,9.0
2589,5.0
2590,96.0
25902,31.0
2591,1.0
2592,9.0
259230,15.0
2593,109.0
2595,nan
2597,880.0
26,nan
26002,nan
260293,2.0
26035,1.0
26061,12.0
26062,nan
26063,2.0
2618,523.0
262,7.0
26227,107.0
26229,3.0
26266,nan
26275,73.0
26279,nan
2628,nan
26289,nan
2629,nan
26290,nan
26301,nan
2632,50.0
26330,nan
2638,nan
2639,103.0
2643,nan
2645,nan
2650,nan
26503,nan
2651,nan
2653,430.0
266722,nan
267020,nan
2673,78.0
2678,0.95
2679,nan
2683,6.0
2686,nan
2687,nan
26873,12.0
2694,nan
270,nan
27010,2.0
27034,1.0
27068,85.0
27087,nan
27089,30.0
271,23.0
2710,5.0
27109,5.0
27115,nan
2712,2.0
27124,nan
2713,nan
27159,nan
27165,nan
2717,7.0
272,nan
2720,nan
27232,nan
27235,nan
2729,4.0
2730,142.0
27306,nan
2731,0.05
27349,9.0
2739,625.0
27430,99.0
2744,30.0
2745,6.0
2746,330.0
2747,nan
275,nan
2752,46.0
276,nan
2762,25.0
2766,15.0
277,nan
278,nan
279,nan
2799,8.0
28,nan
280,nan
2805,295.0
2806,320.0
2819,nan
2820,104.0
2821,706.0
28231,nan
28232,nan
28234,nan
283871,66.0
284098,nan
284111,nan
284129,nan
284273,3.0
286016,nan
286297,nan
2875,nan
2876,8.0
2877,10.0
2878,5.0
2879,32.0
2880,nan
2882,nan
28965,nan
28972,nan
28976,48.0
28982,20.0
290,0.06
291,12.0
29124,nan
292,471.0
293,509.0
2936,397.0
2937,17.0
2944,5.0
2954,17.0
2974,nan
2977,nan
2978,nan
29785,nan
29796,33.0
2982,nan
2983,nan
2984,nan
2986,nan
2987,28.0
29880,64.0
29881,nan
2990,61.0
29906,nan
2992,19.0
29920,115.0
29922,17.0
29925,14.0
29926,16.0
29929,4.0
29953,nan
29958,nan
29968,nan
2997,45.0
2998,nan
29988,nan
30,19.0
3000,nan
30061,nan
3028,49.0
3029,4.0
3030,269.0
3032,251.0
3033,812.0
3034,nan
3036,nan
3037,nan
3038,nan
3067,nan
3073,nan
3074,56.0
3081,0.09
30814,nan
30815,nan
30833,146.0
3098,185.0
3099,215.0
31,61.0
3101,nan
314,nan
3141,12.0
3145,378.0
3155,6.0
3156,2.0
3157,269.0
3158,0.55
316,nan
3162,2.0
3163,165.0
3176,4.0
3177,nan
318,83.0
32,nan
3242,0.21
3251,142.0
3283,nan
3284,nan
3290,nan
3291,nan
3292,nan
3293,nan
3294,nan
3295,132.0
33,nan
3340,nan
335,1.0
337876,nan
338,33.0
339221,nan
34,165.0
340024,nan
341,nan
3417,98.0
3418,61.0
3419,100.0
341947,nan
3420,173.0
3421,90.0
3422,147.0
3423,nan
3425,nan
343,nan
344,nan
345,nan
347734,12.0
348,8.0
349565,nan
35,3.0
353,422.0
358,nan
359,nan
36,13.0
361,nan
3612,56.0
3613,2.0
3614,125.0
3615,739.0
362,nan
3620,nan
3628,0.65
3631,2.0
3632,3.0
3633,4.0
3635,4.0
3636,3.0
3658,5.0
366,nan
37,71.0
3704,38.0
3706,2.0
3707,nan
3712,4.0
373156,163.0
374291,nan
374569,nan
374907,nan
375056,21.0
3764,nan
376497,nan
3767,nan
377677,12.0
377841,nan
3795,2.0
38,173.0
383,nan
384,3.0
386757,nan
387775,nan
387893,nan
389015,nan
39,1065.0
3906,nan
3931,nan
3938,nan
3939,1388.0
3945,2615.0
3948,nan
3988,2.0
3990,nan
3992,132.0
4017,0.6
4023,nan
4025,nan
4035,0.6
4036,nan
4047,90.0
4048,126.0
4051,nan
4056,nan
410,nan
411,0.87
412,nan
4121,3.0
4122,1.0
4123,nan
4124,11.0
4125,3.0
4126,13.0
4128,5.0
4129,0.62
4143,0.1
4144,405.0
4166,nan
4190,369.0
4191,775.0
4199,32.0
4200,120.0
4245,5.0
4247,26.0
4248,nan
4249,3.0
4257,90.0
4258,6.0
4259,485.0
427,46.0
4284,nan
43,nan
4329,44.0
435,71.0
4351,13.0
4353,nan
4357,154.0
4363,8.0
438,nan
440,705.0
441024,nan
443,nan
445,5.0
4507,6.0
4512,nan
4513,nan
4514,nan
4519,nan
4522,380.0
4524,25.0
4535,nan
4536,nan
4537,nan
4538,nan
4539,nan
4540,nan
4541,nan
4548,24.0
4594,54.0
4597,142.0
4598,19.0
4668,2.0
4669,0.48
4694,nan
4695,24.0
4696,nan
4697,791.0
4698,861.0
47,231.0
4700,nan
4701,2.0
4702,316.0
4704,94.0
4705,148.0
4706,377.0
4707,43.0
4708,nan
4709,69.0
471,304.0
4710,23.0
4711,54.0
4712,109.0
4713,195.0
4714,33.0
4715,170.0
4716,147.0
4717,82.0
4718,337.0
4719,127.0
4720,99.0
4722,157.0
4723,109.0
4724,84.0
4725,80.0
4726,258.0
4728,52.0
4729,40.0
4731,12.0
4758,4.0
4759,nan
476,117.0
477,12.0
478,0.66
48,21.0
480,nan
481,6.0
482,8.0
483,422.0
4830,nan
4831,nan
4832,13.0
4833,nan
4837,0.83
4842,nan
4843,nan
4846,nan
4860,nan
4881,nan
4882,1.0
4891,43.0
490,12.0
4905,55.0
4907,2.0
491,nan
492,nan
493,11.0
4942,504.0
495,2.0
4952,5.0
4953,nan
496,nan
4967,103.0
498,553.0
50,485.0
5009,nan
501,1.0
5019,137.0
5033,99.0
5034,518.0
5048,193.0
50484,9.0
50487,nan
5049,79.0
5050,183.0
50506,nan
5051,nan
50515,4.0
5052,808.0
5053,0.53
506,1140.0
50614,nan
50617,nan
50700,nan
50808,44.0
50814,78.0
509,777.0
5091,18.0
5092,117.0
50940,nan
5095,4.0
5096,15.0
51,47.0
51004,0.89
51005,3.0
51022,38.0
5105,nan
51056,440.0
5106,87.0
51071,5.0
51079,nan
51086,nan
51102,2.0
51109,46.0
51146,nan
51166,3.0
51179,nan
51181,54.0
51196,nan
51205,2.0
51227,nan
51251,33.0
51268,0.06
51292,12.0
51296,nan
513,109.0
5130,23.0
51301,nan
51302,nan
5136,nan
5137,nan
5138,nan
51380,nan
51382,56.0
5139,nan
514,30.0
5140,2.0
5141,3.0
5142,nan
5143,nan
5144,0.56
51447,nan
5145,nan
5146,nan
5147,29.0
51477,460.0
51478,49.0
5148,nan
5149,nan
515,268.0
5150,nan
5151,nan
5152,nan
51529,nan
5153,nan
51540,36.0
51550,15.0
51557,nan
5158,nan
516,nan
5160,95.0
51604,10.0
51606,91.0
5161,nan
5162,42.0
5167,0.18
5168,nan
5169,nan
517,nan
51700,nan
51703,0.09
51706,24.0
5172,nan
51727,395.0
51733,nan
518,nan
51805,11.0
51809,9.0
5184,23.0
5198,169.0
52,210.0
5207,nan
5208,4.0
5209,0.62
521,1193.0
5210,2.0
5211,53.0
5213,35.0
5214,60.0
522,361.0
5223,1801.0
5224,nan
5226,758.0
523,198.0
5230,343.0
5232,nan
5236,7.0
5238,106.0
5244,nan
525,nan
5250,218.0
5251,nan
526,165.0
5264,nan
5265,0.14
527,nan
5277,nan
5279,7.0
528,60.0
5281,nan
5283,nan
5286,5.0
5287,2.0
5288,nan
5289,1.0
529,221.0
5290,2.0
5291,2.0
5293,3.0
5294,4.0
5295,5.0
5296,4.0
5297,16.0
5298,5.0
53,7.0
5305,50.0
5313,nan
5315,641.0
5319,nan
5320,nan
5321,17.0
5322,nan
533,nan
5330,nan
5331,10.0
5332,0.07
5333,19.0
5334,2.0
53343,52.0
5335,30.0
53354,3.0
5336,1.0
5337,12.0
5338,nan
534,nan
5340,nan
535,61.0
5351,28.0
5352,0.42
53630,nan
5372,1.0
5373,118.0
539,174.0
53905,nan
53919,nan
53947,nan
54,nan
54020,nan
5406,nan
5407,nan
5408,nan
5409,nan
54187,558.0
54344,nan
54363,nan
54407,61.0
54480,nan
54490,nan
54511,nan
54539,111.0
54575,nan
54576,nan
54577,nan
54578,nan
54579,nan
54600,nan
5464,1027.0
54657,nan
54658,nan
54659,nan
54675,nan
54677,nan
54682,nan
5471,82.0
54716,nan
5476,26.0
548596,16.0
54872,6.0
54898,nan
549,2.0
54963,2.0
54965,2.0
5498,21.0
54981,nan
54995,41.0
55,2.0
55065,nan
55089,nan
55163,155.0
55191,6.0
55217,0.5
55224,nan
55229,nan
55268,nan
55276,187.0
55293,9.0
55301,nan
55304,nan
55312,nan
55315,nan
55326,19.0
55343,nan
55349,1.0
55350,nan
55361,11.0
5538,280.0
55454,nan
55500,101.0
55501,nan
55512,nan
55568,1.0
55577,15.0
55586,nan
55627,7.0
55650,nan
55748,209.0
55790,nan
55808,nan
55811,nan
55825,4.0
55902,78.0
55907,59.0
55967,nan
56052,9.0
5625,nan
56267,nan
56301,nan
5631,239.0
5634,5.0
56474,36.0
56548,nan
56603,nan
56606,nan
56623,nan
56848,nan
56894,8.0
56895,4.0
56913,13.0
56922,22.0
56953,nan
56954,44.0
56994,nan
570,nan
57026,35.0
57030,nan
57084,nan
57094,nan
57127,nan
57134,nan
57171,12.0
57194,nan
5723,31.0
5728,7.0
57282,nan
5730,nan
57379,nan
57393,nan
5740,nan
57419,nan
5742,nan
5743,3.0
57468,nan
57486,78.0
57571,nan
57665,3.0
57678,0.41
57733,nan
57818,nan
57834,nan
57835,nan
5805,nan
5825,27.0
5831,113.0
5832,182.0
5833,126.0
5834,24.0
5836,24.0
5837,9.0
58508,0.48
58510,nan
586,188.0
5860,62.0
587,nan
59272,nan
593,nan
594,9.0
5947,nan
5948,nan
5950,nan
5959,nan
5973,11.0
6005,nan
60386,14.0
60481,nan
60482,nan
60490,12.0
60496,110.0
60559,135.0
6120,76.0
6184,212.0
6185,569.0
622,1.0
6240,301.0
6241,108.0
6303,nan
6307,190.0
6309,nan
6319,123.0
6342,60.0
635,nan
6389,390.0
6390,92.0
6391,89.0
63917,nan
6392,65.0
64064,nan
64077,nan
64078,nan
64080,nan
64087,60.0
64131,nan
64132,4.0
641371,5.0
641372,nan
641649,nan
64220,nan
64240,nan
64241,nan
644,145.0
6448,2.0
64499,nan
645,nan
645740,nan
64579,nan
64600,nan
6470,183.0
64711,nan
6472,384.0
6476,nan
64772,7.0
64781,nan
6480,1.0
64802,30.0
64816,nan
6482,nan
6483,nan
64834,4.0
6484,nan
64841,134.0
64849,nan
64850,nan
6487,nan
6489,nan
64902,nan
65010,nan
6505,nan
6506,nan
6507,0.77
6508,nan
6509,10.0
6510,280.0
6511,nan
6512,nan
6513,nan
6514,nan
6515,135.0
6517,nan
6518,nan
6519,nan
6520,nan
6521,nan
6522,3.0
65220,30.0
6523,nan
6524,nan
6526,6.0
65263,nan
6528,nan
6529,nan
6530,nan
6531,nan
6532,nan
6533,nan
6534,nan
6535,2.0
6536,10.0
6538,nan
6539,nan
6540,nan
6541,25.0
6542,2.0
6543,nan
6546,nan
6547,nan
6548,3.0
6549,nan
6550,nan
6553,nan
6554,nan
6555,nan
6556,nan
6557,nan
6558,17.0
6559,nan
6560,6.0
6561,nan
6563,nan
6564,nan
6565,nan
6566,168.0
6567,nan
6568,nan
6569,nan
6570,nan
6571,nan
6572,nan
6573,3.0
6574,nan
6575,nan
6576,93.0
6578,nan
6579,nan
6580,nan
6581,nan
6582,nan
6583,nan
6584,nan
65985,21.0
66002,nan
66035,nan
6609,3.0
6610,nan
6611,364.0
6646,69.0
6647,980.0
6648,103.0
6649,nan
6652,210.0
6675,137.0
669,9.0
6697,49.0
6713,9.0
6715,nan
6716,nan
6718,nan
6723,690.0
6783,2.0
6785,nan
6799,nan
6817,2.0
6818,nan
682,405.0
6820,2.0
6821,2.0
6822,nan
6833,nan
6839,15.0
686,1.0
6888,598.0
6898,nan
6916,nan
6999,nan
7001,1180.0
7037,242.0
7054,nan
7083,89.0
7084,nan
7086,376.0
7108,3.0
7166,nan
7167,1910.0
7173,nan
7177,nan
7263,28.0
7264,109.0
728441,nan
7295,1477.0
7296,58.0
7298,239.0
7299,nan
7306,nan
7350,nan
7351,nan
7352,nan
7355,nan
7357,nan
7358,56.0
7360,142.0
7363,nan
7364,0.23
7365,nan
7366,nan
7367,34.0
7368,6.0
7371,138.0
7372,82.0
7378,0.71
7381,101.0
7384,539.0
7385,434.0
7386,147.0
7388,27.0
7389,442.0
7390,3.0
7498,nan
759,nan
760,16.0
761,nan
762,nan
763,nan
765,nan
766,nan
767,637.0
768,nan
771,nan
7779,39.0
7841,52.0
788,7.0
790,94.0
79017,66.0
79053,5.0
79071,nan
79077,171.0
79087,nan
7915,3.0
79178,2.0
7923,4.0
79369,nan
7941,nan
79581,nan
79586,40.0
79611,0.16
79623,nan
79646,5.0
79695,nan
79717,13.0
79723,nan
79751,30.0
79813,7.0
79814,0.18
79837,120.0
79896,18.0
79901,nan
7991,5.0
79966,7.0
80025,13.0
80055,nan
80142,64.0
80146,4.0
80150,47.0
80162,nan
80168,nan
80201,0.19
80235,nan
80270,nan
80271,nan
8029,nan
80308,84.0
80339,nan
8034,nan
80347,20.0
8050,14.0
80704,nan
80724,0.83
80854,9.0
81031,nan
8140,0.85
81490,19.0
81537,0.98
81539,20.0
81579,41.0
81616,nan
81693,nan
8170,nan
81849,nan
8228,5.0
8260,269.0
8277,nan
8288,nan
8309,nan
8310,3.0
83549,6.0
83594,2.0
83697,nan
8372,nan
83733,nan
83852,nan
83884,nan
8394,3.0
8395,nan
8396,17.0
8398,nan
8399,nan
84002,nan
8402,60.0
84076,nan
84105,12.0
84129,2.0
8418,nan
8424,nan
84264,nan
8435,nan
8443,55.0
84444,nan
84532,0.6
84569,nan
84618,nan
84649,nan
84679,nan
84693,nan
847,92.0
84701,nan
84706,0.69
84720,2.0
84735,nan
8479,1.0
84803,nan
84812,nan
84889,nan
84890,3.0
84912,nan
84920,11.0
8501,6.0
8503,nan
8509,nan
8513,nan
8525,2.0
8526,2.0
8527,nan
8528,nan
8529,nan
85320,nan
8534,nan
85365,33.0
8540,180.0
85465,nan
8560,35.0
8564,nan
8566,168.0
8574,192.0
8604,21.0
8608,nan
8611,nan
8612,nan
8613,nan
8622,0.06
8639,nan
8647,nan
8654,3.0
8659,24.0
8671,0.14
8693,nan
8694,5.0
8703,nan
8704,nan
8705,nan
8706,nan
8714,0.68
873,85.0
8733,18.0
874,12.0
875,306.0
8760,2.0
8776,7.0
8781,nan
8789,nan
8790,3.0
8801,113.0
8802,45.0
8803,25.0
8813,62.0
8818,nan
8821,0.32
8824,0.53
883,nan
8833,342.0
8836,198.0
8854,344.0
8867,3.0
8869,nan
8871,5.0
8875,nan
8876,nan
8877,nan
8879,9.0
8884,34.0
8897,nan
8898,35.0
8908,nan
8942,1.0
8972,nan
8974,13.0
8985,44.0
89869,nan
89874,64.0
8992,nan
9016,nan
90161,nan
9023,nan
90423,nan
9045,456.0
9056,nan
9057,nan
9058,nan
9060,0.84
9061,63.0
90701,10.0
9091,nan
9114,248.0
91227,nan
9123,0.19
91373,3.0
9152,nan
9153,nan
9154,nan
9162,nan
9167,130.0
91703,nan
91734,nan
9187,nan
9194,nan
9197,11.0
92086,nan
9227,nan
9245,8.0
92483,nan
92579,5.0
92745,28.0
9296,45.0
93010,nan
93034,nan
93100,21.0
93183,nan
9331,nan
9334,nan
9348,nan
93492,nan
9365,nan
9374,nan
9377,247.0
9380,605.0
9388,nan
9390,nan
9394,nan
93979,nan
94005,136.0
94033,nan
9415,0.56
9420,nan
9435,nan
9453,18.0
9468,nan
9469,nan
948,11.0
9481,nan
9487,nan
9488,nan
9489,0.61
949,6.0
9497,0.84
9498,nan
95,128.0
9514,nan
9517,51.0
952,2.0
953,nan
9536,nan
954,nan
955,0.88
9550,42.0
9551,nan
956,nan
9563,0.43
957,1.0
9583,nan
9588,1635.0
9615,0.27
9651,nan
9653,8.0
97,33.0
978,nan
9789,197.0
9791,26.0
98,0.44
9807,5.0
9843,nan
9869,9.0
9942,4.0
9945,0.5
9951,nan
9953,nan
9955,nan
9956,nan
9957,nan
9962,nan
9963,nan
9990,0.49
AI971036,nan
