GENE,PPM
100,7.0
10005,1.0
10007,25.0
100137049,nan
10020,4.0
10026,5.0
100287639,nan
10050,nan
100507855,nan
100526794,nan
10057,nan
10060,nan
10087,2.0
10090,nan
10135,80.0
10157,10.0
10164,33.0
10165,76.0
10166,293.0
10195,nan
10201,nan
10229,18.0
10246,nan
10249,147.0
10257,0.39
102724197,nan
102724560,nan
10312,3.0
10317,nan
10327,303.0
10331,nan
1036,nan
10380,19.0
10390,nan
10396,nan
1040,nan
10400,nan
10402,nan
10423,13.0
10449,885.0
10455,104.0
10476,105.0
10478,nan
10554,1.0
10555,15.0
10558,21.0
10559,nan
1056,0.96
10560,nan
10568,nan
10587,9.0
10588,21.0
10599,19.0
10606,81.0
10610,nan
10632,93.0
10654,12.0
10678,nan
10682,959.0
10690,nan
107,nan
10720,nan
10723,nan
10724,1.0
10728,42.0
10768,8.0
10786,nan
10797,2.0
108,nan
10840,93.0
10841,48.0
10846,nan
10858,nan
10861,nan
10864,nan
10870,nan
10873,nan
109,nan
10901,571.0
10905,nan
10919,nan
10935,494.0
10948,nan
10965,12.0
10975,91.0
10991,3.0
10993,1.0
10998,582.0
10999,1.0
11000,4.0
11001,142.0
1103,nan
11041,nan
11046,nan
1109,103.0
111,nan
11112,178.0
11136,nan
11164,139.0
1118,0.54
11181,nan
11182,nan
11185,nan
1119,nan
112,nan
1120,1.0
11212,27.0
11226,nan
11227,nan
11238,nan
112483,4.0
11253,nan
11254,nan
112611,nan
112724,4.0
11282,nan
11283,nan
11285,nan
113,nan
113026,nan
11309,6.0
113189,nan
11320,nan
113235,nan
113278,nan
11332,3.0
11343,6.0
113451,nan
113675,31.0
114,nan
114112,nan
114134,2.0
114805,nan
114971,1.0
115,nan
115019,nan
115111,nan
1152,137.0
115286,nan
115584,nan
1158,78.0
1159,8.0
1160,17.0
116255,nan
116285,5.0
116369,nan
117247,nan
117248,nan
117283,nan
1178,nan
118881,nan
12,1329.0
1200,19.0
120103,nan
121260,nan
121278,nan
1215,429.0
122481,nan
122622,9.0
122970,nan
123041,nan
123099,nan
123745,nan
124,1199.0
1244,0.69
124583,0.75
124637,nan
124935,nan
124975,nan
125,9281.0
125061,44.0
125206,nan
125965,nan
126,1156.0
126129,nan
126328,4.0
126410,nan
1267,54.0
126792,2.0
127,384.0
127124,nan
128,149.0
128869,3.0
129607,7.0
129642,nan
129807,nan
13,368.0
130,409.0
130013,42.0
130367,nan
130752,nan
131,nan
1312,228.0
131669,33.0
132,31.0
132158,156.0
1327,16.0
132789,nan
1329,187.0
1337,230.0
1339,nan
1340,96.0
1345,186.0
134526,nan
1346,nan
1347,43.0
1349,25.0
1350,45.0
1351,19.0
135152,nan
1356,300.0
1357,4.0
1358,0.72
1371,8.0
1373,558.0
1374,28.0
1375,nan
1376,20.0
137872,36.0
137964,nan
1384,24.0
140679,nan
140838,nan
142680,nan
1431,113.0
144193,25.0
144195,nan
145226,nan
146712,nan
1468,370.0
1491,177.0
15,nan
1503,5.0
150763,nan
151531,nan
153201,nan
1537,57.0
154091,nan
1543,10.0
1544,1189.0
1545,nan
1548,1297.0
1549,nan
1551,nan
155184,nan
1553,nan
1555,94.0
1557,23.0
1558,488.0
1559,796.0
1562,nan
1565,7.0
1571,395.0
1572,9.0
1573,2.0
157506,3.0
1576,572.0
