GENE,PPM
100,29.0
10005,8.0
10007,267.0
100137049,nan
10020,10.0
10026,8.0
100287639,nan
10050,nan
100507855,nan
100526794,nan
10057,0.14
10060,nan
10087,5.0
10090,0.35
10135,203.0
10157,6.0
10164,nan
10165,35.0
10166,5.0
10195,4.0
10201,5.0
10229,3.0
10246,nan
10249,nan
10257,4.0
102724197,nan
102724560,nan
10312,2.0
10317,nan
10327,120.0
10331,nan
1036,24.0
10380,56.0
10390,2.0
10396,nan
1040,6.0
10400,7.0
10402,nan
10423,36.0
10449,165.0
10455,115.0
10476,150.0
10478,nan
10554,14.0
10555,3.0
10558,8.0
10559,nan
1056,nan
10560,nan
10568,nan
10587,56.0
10588,7.0
10599,nan
10606,243.0
10610,nan
10632,74.0
10654,55.0
10678,nan
10682,24.0
10690,nan
107,nan
10720,nan
10723,37.0
10724,6.0
10728,174.0
10768,11.0
10786,nan
10797,0.79
108,nan
10840,7.0
10841,nan
10846,nan
10858,nan
10861,nan
10864,nan
10870,nan
10873,31.0
109,nan
10901,52.0
10905,2.0
10919,0.74
10935,950.0
10948,4.0
10965,nan
10975,222.0
10991,nan
10993,nan
10998,nan
10999,6.0
11000,13.0
11001,6.0
1103,nan
11041,4.0
11046,nan
1109,nan
111,nan
11112,294.0
11136,nan
11164,131.0
1118,nan
11181,nan
11182,nan
11185,21.0
1119,2.0
112,nan
1120,2.0
11212,54.0
11226,nan
11227,nan
11238,16.0
112483,13.0
11253,6.0
11254,nan
112611,nan
112724,13.0
11282,nan
11283,nan
11285,nan
113,nan
113026,5.0
11309,2.0
113189,2.0
11320,nan
113235,2.0
113278,42.0
11332,21.0
11343,0.41
113451,nan
113675,26.0
114,nan
114112,28.0
114134,0.94
114805,nan
114971,9.0
115,0.61
115019,nan
115111,nan
1152,1132.0
115286,nan
115584,nan
1158,5.0
1159,1.0
1160,10.0
116255,nan
116285,10.0
116369,0.78
117247,0.74
117248,nan
117283,nan
1178,nan
118881,1.0
12,3328.0
1200,301.0
120103,nan
121260,0.82
121278,nan
1215,279.0
122481,11.0
122622,0.84
122970,0.88
123041,nan
123099,nan
123745,nan
124,nan
1244,nan
124583,1.0
124637,nan
124935,2.0
124975,nan
125,414.0
125061,nan
125206,nan
125965,nan
126,23.0
126129,3.0
126328,17.0
126410,nan
1267,89.0
126792,0.64
127,nan
127124,nan
128,819.0
128869,13.0
129607,6.0
129642,nan
129807,nan
13,nan
130,nan
130013,nan
130367,nan
130752,nan
131,3.0
1312,745.0
131669,nan
132,98.0
132158,nan
1327,18.0
132789,21.0
1329,88.0
1337,56.0
1339,nan
1340,31.0
1345,52.0
134526,nan
1346,2.0
1347,45.0
1349,4.0
1350,15.0
1351,59.0
135152,nan
1356,497.0
1357,nan
1358,nan
1371,9.0
1373,4.0
1374,7.0
1375,9.0
1376,42.0
137872,nan
137964,nan
1384,24.0
140679,nan
140838,1.0
142680,nan
1431,209.0
144193,nan
144195,138.0
145226,nan
146712,nan
1468,3.0
1491,6.0
15,nan
1503,12.0
150763,0.49
151531,nan
153201,nan
1537,39.0
154091,nan
1543,nan
1544,nan
1545,0.3
1548,nan
1549,nan
1551,nan
155184,nan
1553,nan
1555,nan
1557,nan
1558,nan
1559,nan
1562,nan
1565,nan
1571,nan
1572,nan
1573,nan
157506,0.7
1576,nan
1577,nan
1579,nan
158,12.0
1580,nan
1581,nan
1582,nan
1583,409.0
1584,nan
1585,nan
1586,57.0
1588,nan
1589,nan
159,21.0
1591,nan
1592,nan
1593,11.0
1594,nan
1595,42.0
159963,nan
160287,108.0
1603,163.0
160428,0.96
1606,4.0
1607,nan
160728,nan
1608,nan
160851,nan
1609,0.47
1610,nan
1621,nan
1622,479.0
162417,nan
162466,nan
1629,6.0
1632,60.0
1633,4.0
1635,12.0
1636,5.0
1638,nan
1644,nan
1645,98.0
1650,103.0
166012,0.98
1666,795.0
166785,5.0
169355,nan
170712,nan
171425,8.0
1716,3.0
1717,110.0
1718,234.0
1719,3.0
1723,16.0
1727,889.0
1737,6.0
1738,207.0
1743,160.0
175,28.0
1757,2.0
178,1.0
1786,2.0
1787,nan
1788,nan
1789,nan
1798,3.0
18,107.0
1800,548.0
1806,52.0
1807,nan
1808,1184.0
1809,960.0
1811,nan
1836,nan
1841,12.0
1854,15.0
189,nan
1890,18.0
1891,213.0
1892,245.0
19,nan
191,700.0
192134,0.77
195814,nan
1962,5.0
196743,nan
196883,nan
197257,nan
197258,5.0
199974,nan
200010,nan
200576,0.93
201288,nan
2023,10480.0
2026,66.0
2027,27.0
203,184.0
2030,6.0
204,204.0
205,143.0
2052,952.0
2053,10.0
206358,nan
2098,461.0
210,139.0
2108,176.0
2109,189.0
211,0.56
2110,22.0
212,nan
213,69724.0
2131,0.72
2132,0.8
2134,nan
2135,nan
2137,nan
2147,176.0
215,80.0
216,2788.0
2168,6.0
217,368.0
218,nan
2180,12.0
2181,42.0
2182,9.0
2184,40.0
219,94.0
2194,110.0
220,21.0
2203,8.0
221,1.0
221823,nan
222,nan
2222,8.0
2224,155.0
222537,nan
223,686.0
2235,23.0
224,198.0
2243,263.0
225,nan
226,5688.0
2271,187.0
22856,nan
229,13.0
22928,2.0
22929,44.0
22934,3.0
22978,56.0
230,143.0
23007,2.0
23057,nan
231,306.0
23169,nan
23205,0.16
23236,nan
2326,1.0
2327,nan
2328,nan
2329,nan
2330,nan
23305,35.0
23315,nan
23382,15.0
23396,6.0
23417,5.0
23428,nan
23430,nan
23439,nan
23443,nan
23464,1.0
23475,19.0
23478,19.0
2348,nan
23483,nan
23498,1.0
2350,19.0
2352,nan
23530,11.0
23533,nan
23539,nan
23545,0.89
23556,0.24
2356,0.91
23563,nan
23600,nan
23632,nan
23657,nan
23743,nan
23761,1.0
239,nan
240,1.0
242,nan
245972,nan
245973,nan
246,nan
246213,nan
247,nan
248,nan
249,1.0
2495,589.0
250,nan
251,nan
2512,408.0
2517,38.0
2519,11.0
2523,nan
2525,nan
2530,4.0
2531,36.0
253430,nan
2538,nan
2539,1516.0
2542,5.0
2548,72.0
256435,nan
257068,nan
2571,nan
2572,nan
257202,nan
25769,nan
25796,418.0
2581,9.0
2582,6.0
25828,137.0
2583,nan
25830,nan
2584,72.0
2585,10.0
2588,21.0
2589,2.0
2590,7.0
25902,27.0
2591,8.0
2592,7.0
259230,nan
2593,14.0
2595,1.0
2597,6582.0
26,nan
26002,nan
260293,1.0
26035,0.28
26061,37.0
26062,nan
26063,14.0
2618,45.0
262,nan
26227,591.0
26229,15.0
26266,nan
26275,122.0
26279,nan
2628,708.0
26289,nan
2629,5.0
26290,nan
26301,nan
2632,115.0
26330,162.0
2638,898.0
2639,10.0
2643,nan
2645,nan
2650,nan
26503,0.84
2651,nan
2653,11.0
266722,nan
267020,nan
2673,69.0
2678,16.0
2679,nan
2683,10.0
2686,3.0
2687,11.0
26873,8.0
2694,nan
270,nan
27010,2.0
27034,9.0
27068,102.0
27087,nan
27089,14.0
271,21.0
2710,12.0
27109,6.0
27115,nan
2712,34.0
27124,nan
2713,11.0
27159,nan
27165,4.0
2717,10.0
272,1.0
2720,171.0
27232,nan
27235,nan
2729,20.0
2730,12.0
27306,7.0
2731,nan
27349,2.0
2739,533.0
27430,28.0
2744,9.0
2745,71.0
2746,337.0
2747,101.0
275,nan
2752,212.0
276,nan
2762,4.0
2766,32.0
277,nan
278,nan
279,nan
2799,115.0
28,nan
280,nan
2805,179.0
2806,198.0
2819,88.0
2820,64.0
2821,1578.0
28231,nan
28232,nan
28234,nan
283871,26.0
284098,0.4
284111,nan
284129,nan
284273,5.0
286016,nan
286297,nan
2875,nan
2876,127.0
2877,nan
2878,96.0
2879,64.0
2880,nan
2882,8.0
28965,14.0
28972,374.0
28976,10.0
28982,nan
290,3.0
291,74.0
29124,nan
292,115.0
293,26.0
2936,228.0
2937,111.0
2944,126.0
2954,29.0
2974,nan
2977,3.0
2978,nan
29785,nan
29796,131.0
2982,nan
2983,nan
2984,nan
2986,nan
2987,44.0
29880,16.0
29881,2.0
2990,221.0
29906,nan
2992,52.0
29920,3.0
29922,5.0
29925,13.0
29926,21.0
29929,4.0
29953,nan
29958,0.14
29968,60.0
2997,7.0
2998,nan
29988,2.0
30,51.0
3000,nan
30061,0.62
3028,226.0
3029,45.0
3030,481.0
3032,453.0
3033,202.0
3034,nan
3036,nan
3037,nan
3038,nan
3067,nan
3073,58.0
3074,35.0
3081,nan
30814,nan
30815,nan
30833,20.0
3098,196.0
3099,58.0
31,3.0
3101,nan
314,nan
3141,3.0
3145,10.0
3155,51.0
3156,nan
3157,46.0
3158,257.0
316,11.0
3162,40.0
3163,46.0
3176,94.0
3177,nan
318,11.0
32,0.4
3242,15.0
3251,233.0
3283,nan
3284,307.0
3290,2.0
3291,nan
3292,nan
3293,33.0
3294,nan
3295,84.0
33,2.0
3340,2.0
335,2960.0
337876,0.37
338,2.0
339221,nan
34,126.0
340024,nan
341,224.0
3417,1472.0
3418,39.0
3419,90.0
341947,nan
3420,65.0
3421,39.0
3422,107.0
3423,0.32
3425,0.79
343,nan
344,21.0
345,43.0
347734,3.0
348,54.0
349565,2.0
35,34.0
353,187.0
358,11.0
359,nan
36,28.0
361,nan
3612,83.0
3613,1.0
3614,6.0
3615,64.0
362,46.0
3620,nan
3628,18.0
3631,2.0
3632,6.0
3633,2.0
3635,nan
3636,6.0
3658,2.0
366,nan
37,143.0
3704,69.0
3706,nan
3707,nan
3712,206.0
373156,157.0
374291,7.0
374569,nan
374907,nan
375056,7.0
3764,nan
376497,26.0
3767,nan
377677,nan
377841,nan
3795,nan
38,277.0
383,4.0
384,nan
386757,nan
387775,nan
387893,nan
389015,nan
39,828.0
3906,nan
3931,0.76
3938,nan
3939,3373.0
3945,3010.0
3948,1127.0
3988,9.0
3990,nan
3992,nan
4017,nan
4023,nan
4025,nan
4035,5.0
4036,nan
4047,117.0
4048,222.0
4051,nan
4056,nan
410,8.0
411,1.0
412,1.0
4121,0.17
4122,1.0
4123,5.0
4124,5.0
4125,22.0
4126,13.0
4128,27.0
4129,41.0
4143,nan
4144,122.0
4166,nan
4190,793.0
4191,717.0
4199,46.0
4200,36.0
4245,0.58
4247,3.0
4248,nan
4249,3.0
4257,191.0
4258,66.0
4259,56.0
427,64.0
4284,nan
43,nan
4329,507.0
435,7.0
4351,147.0
4353,0.81
4357,192.0
4363,6.0
438,nan
440,2.0
441024,nan
443,4.0
445,509.0
4507,87.0
4512,nan
4513,nan
4514,nan
4519,nan
4522,66.0
4524,8.0
4535,nan
4536,nan
4537,nan
4538,nan
4539,nan
4540,nan
4541,nan
4548,2.0
4594,52.0
4597,21.0
4598,66.0
4668,68.0
4669,13.0
4694,nan
4695,26.0
4696,14.0
4697,79.0
4698,19.0
47,274.0
4700,5.0
4701,94.0
4702,9.0
4704,6.0
4705,23.0
4706,24.0
4707,95.0
