GENE,PPM
100,6.0
10005,nan
10007,39.0
100137049,1.0
10020,3.0
10026,nan
100287639,nan
10050,nan
100507855,nan
100526794,nan
10057,nan
10060,nan
10087,nan
10090,nan
10135,213.0
10157,0.13
10164,nan
10165,nan
10166,nan
10195,nan
10201,nan
10229,11.0
10246,nan
10249,nan
10257,nan
102724197,nan
102724560,nan
10312,nan
10317,nan
10327,434.0
10331,nan
1036,nan
10380,469.0
10390,nan
10396,nan
1040,nan
10400,nan
10402,nan
10423,16.0
10449,31.0
10455,50.0
10476,136.0
10478,nan
10554,nan
10555,nan
10558,nan
10559,nan
1056,nan
10560,nan
10568,6.0
10587,26.0
10588,11.0
10599,nan
10606,50.0
10610,nan
10632,364.0
10654,20.0
10678,nan
10682,nan
10690,nan
107,nan
10720,nan
10723,nan
10724,0.36
10728,79.0
10768,49.0
10786,nan
10797,nan
108,nan
10840,54.0
10841,nan
10846,nan
10858,nan
10861,nan
10864,nan
10870,nan
10873,2.0
109,nan
10901,10.0
10905,nan
10919,nan
10935,405.0
10948,nan
10965,nan
10975,nan
10991,nan
10993,nan
10998,nan
10999,nan
11000,nan
11001,nan
1103,nan
11041,nan
11046,nan
1109,nan
111,nan
11112,279.0
11136,nan
11164,172.0
1118,11.0
11181,nan
11182,nan
11185,nan
1119,2.0
112,nan
1120,12.0
11212,127.0
11226,0.42
11227,0.04
11238,nan
112483,nan
11253,nan
11254,nan
112611,nan
112724,27.0
11282,nan
11283,nan
11285,nan
113,nan
113026,nan
11309,nan
113189,nan
11320,nan
113235,nan
113278,nan
11332,11.0
11343,46.0
113451,nan
113675,4.0
114,nan
114112,nan
114134,nan
114805,nan
114971,nan
115,nan
115019,nan
115111,nan
1152,325.0
115286,nan
115584,nan
1158,1.0
1159,51.0
1160,30.0
116255,nan
116285,nan
116369,nan
117247,nan
117248,nan
117283,nan
1178,nan
118881,nan
12,376.0
1200,268.0
120103,nan
121260,nan
121278,nan
1215,21.0
122481,nan
122622,nan
122970,nan
123041,nan
123099,nan
123745,nan
124,92.0
1244,nan
124583,5.0
124637,nan
124935,nan
124975,nan
125,581.0
125061,34.0
125206,nan
125965,nan
126,23.0
126129,nan
126328,nan
126410,nan
1267,89.0
126792,nan
127,nan
127124,nan
128,59.0
128869,nan
129607,1.0
129642,nan
129807,nan
13,nan
130,nan
130013,nan
130367,nan
130752,nan
131,nan
1312,145.0
131669,nan
132,23.0
132158,nan
1327,100.0
132789,33.0
1329,110.0
1337,nan
1339,nan
1340,158.0
1345,71.0
134526,nan
1346,28.0
1347,102.0
1349,36.0
1350,0.49
1351,6.0
135152,nan
1356,103.0
1357,nan
1358,nan
1371,nan
1373,nan
1374,0.44
1375,nan
1376,22.0
137872,9.0
137964,nan
1384,20.0
140679,nan
140838,2.0
142680,nan
1431,524.0
144193,nan
144195,nan
145226,2.0
146712,nan
1468,nan
1491,nan
15,nan
1503,64.0
150763,nan
151531,nan
153201,nan
1537,12.0
154091,2.0
1543,nan
1544,nan
1545,nan
1548,nan
1549,nan
1551,nan
155184,nan
1553,nan
1555,nan
1557,nan
1558,nan
1559,nan
1562,nan
1565,nan
1571,nan
1572,nan
1573,nan
157506,nan
1576,nan
1577,nan
1579,nan
158,20.0
1580,nan
1581,nan
1582,nan
1583,nan
1584,nan
1585,nan
1586,nan
1588,nan
1589,nan
159,38.0
1591,nan
1592,nan
1593,2.0
1594,nan
1595,0.17
159963,nan
160287,62.0
1603,44.0
160428,19.0
1606,6.0
1607,1.0
160728,nan
1608,nan
160851,nan
1609,nan
1610,nan
1621,nan
1622,3859.0
162417,nan
162466,nan
1629,14.0
1632,338.0
1633,nan
1635,23.0
1636,nan
1638,nan
1644,nan
1645,nan
1650,73.0
166012,nan
1666,220.0
166785,6.0
169355,nan
170712,nan
171425,15.0
1716,5.0
1717,nan
1718,nan
1719,nan
1723,nan
1727,108.0
1737,9.0
1738,77.0
1743,143.0
175,20.0
1757,14.0
178,8.0
1786,nan
1787,nan
1788,nan
1789,nan
1798,nan
18,7.0
1800,nan
1806,2.0
1807,0.65
1808,225.0
1809,17.0
1811,nan
1836,nan
1841,33.0
1854,29.0
189,nan
1890,326.0
1891,168.0
1892,496.0
19,nan
191,148.0
192134,nan
195814,nan
1962,nan
196743,nan
196883,nan
197257,57.0
197258,0.76
199974,nan
200010,nan
200576,nan
201288,nan
2023,2277.0
2026,122.0
2027,85.0
203,583.0
2030,nan
204,209.0
205,62.0
2052,18.0
2053,67.0
206358,nan
2098,379.0
210,567.0
2108,301.0
2109,335.0
211,nan
2110,4.0
212,nan
213,29146.0
2131,nan
2132,nan
2134,nan
2135,nan
2137,nan
2147,51.0
215,nan
216,270.0
2168,302.0
217,636.0
218,2.0
2180,31.0
2181,0.39
2182,0.98
2184,38.0
219,53.0
2194,4.0
220,22.0
2203,82.0
221,nan
221823,6.0
222,nan
2222,nan
2224,29.0
222537,nan
223,258.0
2235,10.0
224,15.0
2243,591.0
225,nan
226,1869.0
2271,74.0
22856,nan
229,2.0
22928,61.0
22929,13.0
22934,8.0
22978,70.0
230,328.0
23007,nan
23057,nan
231,36.0
23169,nan
23205,nan
23236,2.0
2326,nan
2327,nan
2328,nan
2329,nan
2330,nan
23305,nan
23315,nan
23382,8.0
23396,nan
23417,2.0
23428,nan
23430,1632.0
23439,nan
23443,nan
23464,nan
23475,29.0
23478,20.0
2348,nan
23483,nan
23498,14.0
2350,22.0
2352,nan
23530,6.0
23533,nan
23539,nan
23545,nan
23556,nan
2356,nan
23563,nan
23600,8.0
23632,nan
23657,nan
23743,nan
23761,nan
239,nan
240,nan
242,nan
245972,nan
245973,5.0
246,nan
246213,nan
247,nan
248,nan
249,nan
2495,154.0
250,nan
251,nan
2512,84.0
2517,16.0
2519,3.0
2523,nan
2525,nan
2530,0.68
2531,8.0
253430,nan
2538,nan
2539,34.0
2542,nan
2548,33.0
256435,nan
257068,nan
2571,nan
2572,nan
257202,nan
25769,nan
25796,370.0
2581,nan
2582,521.0
25828,nan
2583,nan
25830,nan
2584,145.0
2585,26.0
2588,3.0
2589,nan
2590,nan
25902,nan
2591,0.4
2592,40.0
259230,nan
2593,37.0
2595,nan
2597,5104.0
26,nan
26002,0.85
260293,nan
26035,nan
26061,nan
26062,nan
26063,nan
2618,45.0
262,nan
26227,339.0
26229,nan
26266,nan
26275,310.0
26279,nan
2628,47.0
26289,7.0
2629,0.64
26290,nan
26301,nan
2632,47.0
26330,nan
2638,469.0
2639,36.0
2643,nan
2645,nan
2650,nan
26503,nan
2651,nan
2653,nan
266722,nan
267020,nan
2673,53.0
2678,nan
2679,nan
2683,nan
2686,nan
2687,41.0
26873,4.0
2694,nan
270,nan
27010,7.0
27034,17.0
27068,376.0
27087,nan
27089,5.0
271,0.8
2710,22.0
27109,15.0
27115,nan
2712,nan
27124,nan
2713,nan
27159,nan
27165,nan
2717,10.0
272,nan
2720,3.0
27232,6.0
27235,nan
2729,4.0
2730,nan
27306,nan
2731,nan
27349,nan
2739,591.0
27430,79.0
2744,8.0
2745,313.0
2746,70.0
2747,10.0
275,11.0
2752,nan
276,43.0
2762,442.0
2766,nan
277,43.0
278,43.0
279,6.0
2799,2.0
28,nan
280,6.0
2805,280.0
2806,128.0
2819,171.0
2820,9.0
2821,181.0
28231,nan
28232,nan
28234,nan
283871,5.0
284098,nan
284111,nan
284129,nan
284273,12.0
286016,nan
286297,nan
2875,350.0
2876,311.0
2877,44.0
2878,34.0
2879,295.0
2880,nan
2882,nan
28965,nan
28972,6.0
28976,0.81
28982,nan
290,4.0
291,5.0
29124,nan
292,22.0
293,3.0
2936,355.0
2937,125.0
2944,468.0
2954,132.0
2974,nan
2977,nan
2978,nan
29785,nan
29796,nan
2982,nan
2983,nan
2984,nan
2986,nan
2987,109.0
29880,31.0
29881,nan
2990,16.0
29906,nan
2992,394.0
29920,63.0
29922,nan
29925,258.0
29926,27.0
29929,0.09
29953,nan
29958,nan
29968,37.0
2997,nan
2998,nan
29988,nan
30,29.0
3000,nan
30061,nan
3028,522.0
3029,80.0
3030,15.0
3032,102.0
3033,149.0
3034,2.0
3036,nan
3037,nan
3038,nan
3067,nan
3073,301.0
3074,68.0
3081,nan
30814,nan
30815,nan
30833,43.0
3098,25.0
3099,0.16
31,0.05
3101,nan
314,2.0
3141,1.0
3145,21.0
3155,83.0
3156,nan
3157,2.0
3158,103.0
316,nan
3162,nan
3163,5.0
3176,135.0
3177,nan
318,nan
32,0.34
3242,nan
3251,147.0
3283,nan
3284,nan
3290,nan
3291,nan
3292,nan
3293,nan
3294,nan
3295,27.0
33,nan
3340,nan
335,2998.0
337876,nan
338,11.0
339221,nan
34,230.0
340024,nan
341,46.0
3417,254.0
3418,181.0
3419,432.0
341947,nan
3420,105.0
3421,48.0
3422,10.0
3423,nan
3425,nan
343,nan
344,22.0
345,288.0
347734,0.48
348,169.0
349565,nan
35,92.0
353,171.0
358,2726.0
359,nan
36,73.0
361,nan
3612,52.0
3613,8.0
3614,nan
3615,17.0
362,nan
3620,nan
3628,nan
3631,nan
3632,nan
3633,nan
3635,0.71
3636,nan
3658,nan
366,nan
37,73.0
3704,25.0
3706,nan
3707,nan
3712,16.0
373156,276.0
374291,18.0
374569,nan
374907,nan
375056,0.5
3764,nan
376497,0.76
3767,nan
377677,46.0
377841,nan
3795,2.0
38,621.0
383,16.0
384,nan
386757,nan
387775,nan
387893,nan
389015,nan
39,78.0
3906,nan
3931,nan
3938,nan
3939,920.0
3945,980.0
3948,56.0
3988,nan
3990,nan
3992,nan
4017,nan
4023,nan
4025,172.0
4035,0.3
4036,nan
4047,0.39
4048,77.0
4051,nan
4056,nan
410,24.0
411,nan
412,nan
4121,0.65
4122,nan
4123,2.0
4124,0.04
4125,8.0
4126,1.0
4128,104.0
4129,52.0
4143,nan
4144,33.0
4166,nan
4190,733.0
4191,891.0
4199,0.72
4200,14.0
4245,2.0
4247,nan
4248,nan
4249,nan
4257,nan
4258,17.0
4259,12.0
427,275.0
4284,nan
43,nan
4329,440.0
435,23.0
4351,56.0
4353,nan
4357,319.0
4363,nan
438,nan
440,8.0
441024,nan
443,32.0
445,64.0
4507,46.0
4512,nan
4513,nan
4514,nan
4519,nan
4522,33.0
4524,nan
4535,nan
4536,nan
4537,nan
4538,nan
4539,nan
4540,nan
4541,nan
4548,nan
4594,10.0
4597,11.0
4598,nan
4668,37.0
4669,0.19
4694,nan
4695,38.0
4696,nan
4697,29.0
4698,39.0
47,4.0
4700,6.0
4701,nan
4702,nan
4704,1.0
4705,5.0
4706,176.0
4707,14.0
4708,nan
4709,nan
471,17.0
4710,nan
4711,nan
4712,nan
4713,nan
4714,12.0
4715,5.0
4716,13.0
4717,nan
4718,nan
4719,4.0
4720,6.0
4722,46.0
4723,6.0
4724,5.0
4725,nan
4726,2.0
4728,12.0
4729,36.0
4731,nan
4758,nan
4759,nan
476,47.0
477,15.0
478,15.0
48,38.0
480,nan
481,101.0
482,nan
483,49.0
4830,418.0
4831,92.0
4832,58.0
4833,nan
4837,8.0
4842,nan
4843,nan
4846,2.0
4860,168.0
4881,nan
4882,nan
4891,nan
490,nan
4905,32.0
4907,6.0
491,0.08
492,nan
493,nan
4942,242.0
495,4.0
4952,nan
4953,nan
496,nan
4967,5.0
498,643.0
50,428.0
5009,nan
501,208.0
5019,147.0
5033,0.23
5034,449.0
5048,156.0
50484,6.0
50487,nan
5049,68.0
5050,20.0
50506,nan
5051,2.0
50515,nan
5052,1982.0
5053,nan
506,588.0
50614,nan
50617,nan
50700,nan
50808,241.0
50814,nan
509,33.0
5091,22.0
5092,84.0
50940,nan
5095,13.0
5096,32.0
51,nan
51004,nan
51005,3.0
51022,nan
5105,nan
51056,216.0
5106,13.0
51071,nan
51079,nan
51086,nan
51102,65.0
51109,12.0
51146,nan
51166,nan
51179,nan
51181,71.0
51196,nan
51205,2.0
51227,nan
51251,13.0
51268,nan
51292,69.0
51296,nan
513,15.0
5130,nan
51301,nan
51302,nan
5136,nan
5137,nan
5138,nan
51380,nan
51382,3.0
5139,nan
514,nan
5140,nan
5141,nan
5142,nan
5143,nan
5144,nan
51447,nan
5145,nan
5146,nan
5147,5.0
51477,nan
51478,nan
5148,nan
5149,nan
515,44.0
5150,nan
5151,nan
5152,nan
51529,nan
5153,nan
51540,8.0
51550,nan
51557,nan
5158,nan
516,nan
5160,21.0
51604,nan
51606,53.0
5161,nan
5162,127.0
5167,nan
5168,nan
5169,nan
517,nan
51700,29.0
51703,nan
51706,111.0
5172,nan
51727,398.0
51733,nan
518,nan
51805,23.0
51809,0.95
5184,40.0
5198,2.0
52,268.0
5207,nan
5208,6.0
5209,nan
521,30.0
5210,nan
5211,18.0
5213,22.0
5214,14.0
522,300.0
5223,1446.0
5224,129.0
5226,100.0
523,48.0
5230,782.0
5232,25.0
5236,286.0
5238,49.0
5244,nan
525,6.0
5250,49.0
5251,nan
526,25.0
5264,nan
5265,3816.0
527,nan
5277,nan
5279,nan
528,8.0
5281,nan
5283,nan
5286,nan
5287,nan
5288,nan
5289,nan
529,34.0
5290,nan
5291,nan
5293,nan
5294,nan
5295,1.0
5296,nan
5297,nan
5298,nan
53,19.0
5305,nan
5313,nan
5315,404.0
5319,nan
5320,nan
5321,nan
5322,nan
533,nan
5330,4.0
5331,0.12
5332,3.0
5333,6.0
5334,nan
53343,28.0
5335,nan
53354,nan
5336,0.72
5337,nan
5338,nan
534,nan
5340,33.0
535,nan
5351,0.14
5352,nan
53630,nan
5372,1.0
5373,31.0
539,84.0
53905,nan
53919,nan
53947,nan
54,nan
54020,nan
5406,nan
5407,nan
5408,nan
5409,nan
54187,101.0
54344,81.0
54363,nan
54407,nan
54480,nan
54490,nan
54511,nan
54539,nan
54575,nan
54576,nan
54577,nan
54578,nan
54579,nan
54600,nan
5464,336.0
54657,nan
54658,nan
54659,nan
54675,nan
54677,nan
54682,nan
5471,5.0
54716,nan
5476,29.0
548596,51.0
54872,nan
54898,nan
549,108.0
54963,nan
54965,nan
5498,nan
54981,nan
54995,14.0
55,1.0
55065,nan
55089,nan
55163,109.0
55191,nan
55217,5.0
55224,nan
55229,2.0
55268,54.0
55276,27.0
55293,nan
55301,nan
55304,nan
55312,8.0
55315,nan
55326,nan
55343,nan
55349,28.0
55350,nan
55361,nan
5538,233.0
55454,nan
55500,nan
55501,nan
55512,nan
55568,nan
55577,61.0
55586,nan
55627,nan
55650,nan
55748,157.0
55790,nan
55808,nan
55811,nan
55825,9.0
55902,12.0
55907,16.0
55967,11.0
56052,nan
5625,nan
56267,nan
56301,nan
5631,31.0
5634,15.0
56474,nan
56548,nan
56603,nan
56606,nan
56623,nan
56848,nan
56894,nan
56895,nan
56913,nan
56922,3.0
56953,nan
56954,213.0
56994,nan
570,nan
57026,92.0
57030,nan
57084,nan
57094,nan
57127,nan
57134,0.55
57171,nan
57194,nan
5723,15.0
5728,nan
57282,nan
5730,41.0
57379,nan
57393,nan
5740,nan
57419,nan
5742,nan
5743,nan
57468,nan
57486,0.78
57571,nan
57665,0.36
57678,nan
57733,nan
57818,nan
57834,nan
57835,nan
5805,nan
5825,nan
5831,549.0
5832,66.0
5833,7.0
5834,18.0
5836,7.0
5837,2.0
58508,nan
58510,nan
586,nan
5860,339.0
587,189.0
59272,nan
593,32.0
594,8.0
5947,nan
5948,nan
5950,309.0
5959,nan
5973,nan
6005,28.0
60386,nan
60481,nan
60482,nan
60490,9.0
60496,26.0
60559,39.0
6120,67.0
6184,17.0
6185,20.0
622,38.0
6240,0.83
6241,nan
6303,nan
6307,nan
6309,nan
6319,nan
6342,26.0
635,nan
6389,28.0
6390,89.0
6391,nan
63917,nan
6392,nan
64064,nan
64077,47.0
64078,nan
64080,nan
64087,18.0
64131,nan
64132,nan
641371,723.0
641372,nan
641649,nan
64220,nan
64240,nan
64241,nan
644,47.0
6448,2.0
64499,697.0
645,1429.0
645740,nan
64579,nan
64600,nan
6470,89.0
64711,nan
6472,21.0
6476,nan
64772,nan
64781,nan
6480,nan
64802,nan
64816,nan
6482,nan
6483,nan
64834,nan
6484,nan
64841,179.0
64849,nan
64850,2.0
6487,nan
6489,nan
64902,nan
65010,nan
6505,nan
6506,nan
6507,nan
6508,nan
6509,nan
6510,nan
6511,nan
6512,nan
6513,9.0
6514,nan
6515,nan
6517,nan
6518,nan
6519,nan
6520,0.27
6521,13.0
6522,nan
65220,nan
6523,nan
6524,nan
6526,nan
65263,23.0
6528,nan
6529,nan
6530,nan
6531,nan
6532,nan
6533,nan
6534,nan
6535,nan
6536,nan
6538,nan
6539,nan
6540,nan
6541,nan
6542,nan
6543,nan
6546,nan
6547,nan
6548,38.0
6549,nan
6550,nan
6553,nan
6554,nan
6555,nan
6556,nan
6557,nan
6558,10.0
6559,nan
6560,nan
6561,nan
6563,nan
6564,nan
6565,nan
6566,nan
6567,nan
6568,nan
6569,nan
6570,nan
6571,nan
6572,nan
6573,nan
6574,nan
6575,0.67
6576,2.0
6578,nan
6579,nan
6580,nan
6581,0.21
6582,nan
6583,nan
6584,nan
65985,8.0
66002,nan
66035,nan
6609,nan
6610,nan
6611,6.0
6646,nan
6647,1363.0
6648,1684.0
6649,658.0
6652,35.0
6675,55.0
669,105.0
6697,194.0
6713,nan
6715,nan
6716,nan
6718,96.0
6723,21.0
6783,nan
6785,nan
6799,23.0
6817,68.0
6818,77.0
682,5.0
6820,7.0
6821,22.0
6822,nan
6833,nan
6839,nan
686,2.0
6888,526.0
6898,nan
6916,nan
6999,nan
7001,3167.0
7037,nan
7054,nan
7083,nan
7084,18.0
7086,101.0
7108,0.57
7166,nan
7167,2389.0
7173,nan
7177,1936.0
7263,36.0
7264,71.0
728441,nan
7295,1077.0
7296,21.0
7298,nan
7299,nan
7306,nan
7350,nan
7351,nan
7352,nan
7355,nan
7357,nan
7358,51.0
7360,427.0
7363,nan
7364,nan
7365,nan
7366,nan
7367,nan
7368,1.0
7371,nan
7372,38.0
7378,nan
7381,105.0
7384,76.0
7385,22.0
7386,64.0
7388,nan
7389,35.0
7390,11.0
7498,nan
759,3162.0
760,1796.0
761,130.0
762,nan
763,nan
765,13196.0
766,nan
767,8.0
768,nan
771,19.0
7779,nan
7841,6.0
788,nan
790,nan
79017,172.0
79053,nan
79071,nan
79077,2.0
79087,nan
7915,15.0
79178,12.0
7923,6.0
79369,nan
7941,nan
79581,nan
79586,nan
79611,3.0
79623,8.0
79646,nan
79695,nan
79717,77.0
79723,nan
79751,nan
79813,nan
79814,nan
79837,29.0
79896,2.0
79901,nan
7991,nan
79966,nan
80025,0.68
80055,nan
80142,23.0
80146,nan
80150,53.0
80162,nan
80168,nan
80201,nan
80235,nan
80270,nan
80271,2.0
8029,nan
80308,2.0
80339,nan
8034,nan
80347,67.0
8050,26.0
80704,nan
80724,nan
80854,15.0
81031,nan
8140,nan
81490,nan
81537,nan
81539,nan
81579,nan
81616,nan
81693,nan
8170,nan
81849,nan
8228,nan
8260,6.0
8277,nan
8288,nan
8309,nan
8310,nan
83549,nan
83594,3.0
83697,nan
8372,nan
83733,nan
83852,nan
83884,nan
8394,nan
8395,nan
8396,nan
8398,nan
8399,nan
84002,nan
8402,2.0
84076,nan
84105,30.0
84129,nan
8418,nan
8424,nan
84264,nan
8435,nan
8443,nan
84444,nan
84532,11.0
84569,nan
84618,nan
84649,nan
84679,nan
84693,18.0
847,273.0
84701,nan
84706,15.0
84720,nan
84735,nan
8479,nan
84803,nan
84812,nan
84889,nan
84890,5.0
84912,nan
84920,nan
8501,nan
8503,nan
8509,nan
8513,nan
8525,0.53
8526,nan
8527,1.0
8528,nan
8529,nan
85320,nan
8534,nan
85365,nan
8540,nan
85465,nan
8560,nan
8564,nan
8566,161.0
8574,221.0
8604,0.36
8608,nan
8611,nan
8612,nan
8613,nan
8622,nan
8639,17.0
8647,nan
8654,0.35
8659,6.0
8671,nan
8693,nan
8694,nan
8703,nan
8704,nan
8705,nan
8706,nan
8714,nan
873,720.0
8733,nan
874,314.0
875,nan
8760,nan
8776,nan
8781,nan
8789,124.0
8790,2.0
8801,373.0
8802,82.0
8803,154.0
8813,16.0
8818,nan
8821,nan
8824,2.0
883,nan
8833,9.0
8836,45.0
8854,nan
8867,nan
8869,10.0
8871,nan
8875,nan
8876,nan
8877,nan
8879,nan
8884,nan
8897,nan
8898,nan
8908,nan
8942,nan
8972,nan
8974,nan
8985,0.05
89869,nan
89874,60.0
8992,nan
9016,nan
90161,nan
9023,nan
90423,4.0
9045,nan
9056,nan
9057,nan
9058,nan
9060,nan
9061,4.0
90701,156.0
9091,nan
9114,17.0
91227,nan
9123,nan
91373,nan
9152,nan
9153,nan
9154,6.0
9162,nan
9167,nan
91703,nan
91734,nan
9187,nan
9194,nan
