GENE,PPM
1565,nan
1571,nan
1572,nan
1573,nan
157506,nan
1576,nan
1577,nan
1579,nan
158,30.0
1580,nan
1581,nan
1582,nan
1583,nan
1584,nan
1585,nan
1586,nan
1588,nan
1589,nan
159,49.0
1591,nan
1592,nan
1593,nan
1594,nan
1595,nan
159963,nan
160287,nan
1603,52.0
160428,nan
1606,3.0
1607,0.55
160728,nan
1608,nan
160851,nan
1609,0.23
1610,nan
1621,nan
1622,1029.0
162417,nan
162466,nan
1629,2.0
1632,16.0
1633,45.0
1635,7.0
1636,nan
1638,nan
1644,nan
1645,nan
1650,26.0
166012,nan
1666,182.0
166785,2.0
169355,nan
170712,nan
171425,1.0
1716,10.0
1717,2.0
1718,nan
1719,0.68
1723,nan
1727,123.0
1737,14.0
1738,53.0
1743,41.0
175,94.0
1757,nan
178,3.0
1786,7.0
1787,nan
1788,nan
1789,nan
1798,2.0
18,1.0
1800,nan
1806,5.0
1807,nan
1808,118.0
1809,nan
1811,nan
1836,nan
1841,13.0
1854,12.0
189,nan
1890,36.0
1891,87.0
1892,86.0
19,nan
191,41.0
192134,nan
195814,nan
1962,19.0
196743,nan
196883,nan
197257,nan
197258,0.26
199974,nan
200010,nan
200576,nan
201288,nan
2023,2930.0
2026,70.0
2027,0.74
203,0.24
2030,nan
204,455.0
205,nan
2052,0.39
2053,nan
206358,nan
2098,28.0
210,45.0
2108,99.0
2109,74.0
211,nan
2110,1.0
212,nan
213,353.0
2131,nan
2132,nan
2134,nan
2135,nan
2137,nan
2147,nan
215,2.0
216,4.0
2168,nan
217,24.0
218,nan
2180,0.22
2181,4.0
2182,1.0
2184,0.8
219,5.0
2194,3.0
220,nan
2203,20.0
221,1.0
221823,nan
222,nan
2222,0.89
2224,44.0
222537,nan
223,59.0
2235,10.0
224,4.0
2243,92.0
225,nan
226,1341.0
2271,26.0
22856,nan
229,nan
22928,1.0
22929,33.0
22934,16.0
22978,3.0
230,99.0
23007,nan
23057,nan
231,279.0
23169,nan
23205,nan
23236,nan
2326,nan
2327,nan
2328,nan
2329,nan
2330,nan
23305,nan
23315,nan
23382,0.51
23396,0.31
23417,6.0
23428,nan
23430,nan
23439,nan
23443,nan
23464,nan
23475,nan
23478,112.0
2348,nan
23483,nan
23498,nan
2350,nan
2352,nan
23530,20.0
23533,nan
23539,nan
23545,nan
23556,nan
2356,nan
23563,nan
23600,nan
23632,nan
23657,nan
23743,nan
23761,nan
239,4.0
240,2.0
242,nan
245972,nan
245973,nan
246,nan
246213,nan
247,nan
248,nan
249,nan
2495,40.0
250,nan
251,nan
2512,134.0
2517,14.0
2519,nan
2523,nan
2525,nan
2530,0.59
2531,3.0
253430,nan
2538,nan
2539,789.0
2542,nan
2548,13.0
256435,nan
257068,nan
2571,nan
2572,nan
257202,nan
25769,nan
25796,90.0
2581,2.0
2582,7.0
25828,11.0
2583,nan
25830,nan
2584,24.0
2585,0.48
2588,2.0
2589,2.0
2590,6.0
25902,nan
2591,0.13
2592,9.0
259230,nan
2593,nan
2595,nan
2597,11359.0
26,nan
26002,nan
260293,nan
26035,nan
26061,nan
26062,nan
26063,nan
2618,10.0
262,nan
26227,8.0
26229,5.0
26266,nan
26275,14.0
26279,nan
2628,nan
26289,0.18
2629,nan
26290,nan
26301,nan
2632,7.0
26330,nan
2638,nan
2639,5.0
2643,nan
2645,nan
2650,nan
26503,nan
2651,nan
2653,4.0
266722,nan
267020,nan
2673,4.0
2678,nan
2679,nan
2683,nan
2686,nan
2687,nan
26873,nan
2694,nan
270,nan
27010,15.0
27034,1.0
27068,52.0
27087,nan
27089,67.0
271,3.0
2710,1.0
27109,6.0
27115,nan
2712,nan
27124,nan
2713,nan
27159,nan
27165,4.0
2717,nan
272,1.0
2720,13.0
27232,nan
27235,nan
2729,4.0
2730,14.0
27306,nan
2731,nan
27349,nan
2739,162.0
27430,97.0
2744,7.0
2745,228.0
2746,278.0
2747,nan
275,44.0
2752,nan
276,nan
2762,5.0
2766,nan
277,nan
278,nan
279,nan
2799,18.0
28,nan
280,nan
2805,16.0
2806,66.0
2819,nan
2820,5.0
2821,282.0
28231,nan
28232,nan
28234,nan
283871,3.0
284098,nan
284111,nan
284129,nan
284273,0.55
286016,nan
286297,nan
2875,nan
2876,47.0
2877,nan
2878,nan
2879,22.0
2880,nan
2882,2.0
28965,nan
28972,255.0
28976,7.0
28982,nan
290,0.59
291,15.0
29124,nan
292,416.0
293,70.0
2936,106.0
2937,30.0
2944,34.0
2954,0.74
2974,nan
2977,nan
2978,nan
29785,nan
29796,31.0
2982,nan
2983,0.03
2984,nan
2986,nan
2987,36.0
29880,4.0
29881,0.43
2990,105.0
29906,nan
2992,42.0
29920,nan
29922,0.67
29925,34.0
29926,5.0
29929,0.66
29953,nan
29958,nan
29968,nan
2997,3.0
2998,nan
29988,nan
30,0.92
3000,nan
30061,nan
3028,290.0
3029,13.0
3030,32.0
3032,45.0
3033,64.0
3034,nan
3036,nan
3037,nan
3038,nan
3067,nan
3073,14.0
3074,55.0
3081,nan
30814,nan
30815,nan
30833,36.0
3098,65.0
3099,nan
31,nan
3101,5.0
314,nan
3141,nan
3145,0.59
3155,10.0
3156,nan
3157,0.87
3158,nan
316,nan
3162,0.53
3163,69.0
3176,nan
3177,nan
318,18.0
32,nan
3242,nan
3251,15.0
3283,nan
3284,nan
3290,nan
3291,nan
3292,nan
3293,nan
3294,nan
3295,17.0
33,nan
3340,nan
335,nan
337876,nan
338,0.04
339221,nan
34,28.0
340024,nan
341,nan
3417,21.0
3418,124.0
3419,26.0
341947,nan
3420,10.0
3421,22.0
3422,8.0
3423,48.0
3425,4.0
343,nan
344,nan
345,17.0
347734,0.22
348,nan
349565,nan
35,9.0
353,238.0
358,nan
359,nan
36,16.0
361,nan
3612,24.0
3613,nan
3614,3.0
3615,26.0
362,nan
3620,nan
3628,0.76
3631,6.0
3632,nan
3633,2.0
3635,43.0
3636,1.0
3658,1.0
366,nan
37,53.0
3704,41.0
3706,nan
3707,0.81
3712,15.0
373156,117.0
374291,28.0
374569,nan
374907,nan
375056,0.3
3764,nan
376497,0.64
3767,nan
377677,nan
377841,nan
3795,nan
38,53.0
383,0.42
384,nan
386757,nan
387775,0.41
387893,nan
389015,nan
39,56.0
3906,nan
3931,nan
3938,nan
3939,1207.0
3945,373.0
3948,nan
3988,8.0
3990,nan
3992,nan
4017,nan
4023,nan
4025,nan
4035,0.05
4036,nan
4047,3.0
4048,75.0
4051,nan
4056,nan
410,11.0
411,nan
412,nan
4121,0.4
4122,nan
4123,nan
4124,0.53
4125,4.0
4126,1.0
4128,nan
4129,nan
4143,nan
4144,59.0
4166,nan
4190,162.0
4191,537.0
4199,nan
4200,30.0
4245,1.0
4247,nan
4248,nan
4249,nan
4257,11.0
4258,44.0
4259,103.0
427,102.0
4284,nan
43,nan
4329,5.0
435,7.0
4351,25.0
4353,660.0
4357,19.0
4363,0.06
438,nan
440,nan
441024,nan
443,nan
445,nan
4507,12.0
4512,nan
4513,nan
4514,nan
4519,nan
4522,28.0
4524,0.58
4535,nan
4536,nan
4537,nan
4538,nan
4539,nan
4540,nan
4541,nan
4548,nan
4594,2.0
4597,8.0
4598,0.61
4668,11.0
4669,7.0
4694,2.0
4695,37.0
4696,5.0
4697,238.0
4698,94.0
47,24.0
4700,14.0
4701,20.0
4702,24.0
4704,21.0
4705,19.0
4706,24.0
4707,14.0
4708,nan
4709,42.0
471,57.0
4710,32.0
4711,29.0
4712,18.0
4713,23.0
4714,53.0
4715,102.0
4716,39.0
4717,nan
4718,24.0
4719,26.0
4720,23.0
4722,36.0
4723,31.0
4724,10.0
4725,25.0
4726,27.0
4728,19.0
4729,37.0
4731,nan
4758,nan
4759,nan
476,16.0
477,nan
478,nan
48,3.0
480,nan
481,1.0
482,nan
483,17.0
4830,37.0
4831,203.0
4832,7.0
4833,nan
4837,nan
4842,nan
4843,nan
4846,nan
4860,209.0
4881,nan
4882,nan
4891,nan
490,0.19
4905,10.0
4907,nan
491,nan
492,nan
493,15.0
4942,nan
495,nan
4952,nan
4953,nan
496,nan
4967,41.0
498,692.0
50,58.0
5009,nan
501,nan
5019,19.0
5033,0.38
5034,180.0
5048,27.0
50484,3.0
50487,nan
5049,91.0
5050,15.0
50506,nan
5051,1.0
50515,nan
5052,540.0
5053,nan
506,1824.0
50614,nan
50617,nan
50700,nan
50808,20.0
50814,2.0
509,87.0
5091,nan
5092,1.0
50940,nan
5095,2.0
5096,2.0
51,0.48
51004,13.0
51005,0.7
51022,nan
5105,nan
51056,53.0
5106,4.0
51071,19.0
51079,79.0
51086,nan
51102,nan
51109,5.0
51146,nan
51166,nan
51179,nan
51181,141.0
51196,nan
51205,nan
51227,nan
51251,nan
51268,nan
51292,24.0
51296,nan
513,148.0
5130,7.0
51301,nan
51302,nan
5136,nan
5137,nan
5138,nan
51380,nan
51382,16.0
5139,0.03
514,nan
5140,nan
5141,nan
5142,nan
5143,nan
5144,nan
51447,nan
5145,nan
5146,nan
5147,7.0
51477,4.0
51478,0.95
5148,nan
5149,nan
515,182.0
5150,nan
5151,nan
5152,nan
51529,nan
5153,nan
51540,7.0
51550,nan
51557,nan
5158,nan
516,nan
5160,42.0
51604,6.0
51606,3.0
5161,nan
5162,57.0
5167,nan
5168,nan
5169,nan
517,nan
51700,20.0
51703,1.0
51706,10.0
5172,nan
51727,75.0
51733,nan
518,nan
51805,0.56
51809,0.12
5184,43.0
5198,2.0
52,67.0
5207,nan
5208,nan
5209,0.53
521,290.0
5210,nan
5211,86.0
5213,2.0
5214,42.0
522,9.0
5223,618.0
5224,nan
5226,98.0
523,39.0
5230,2102.0
5232,0.06
5236,41.0
5238,nan
5244,nan
525,nan
5250,362.0
5251,nan
526,43.0
5264,nan
5265,38.0
527,74.0
5277,nan
5279,nan
528,5.0
5281,nan
5283,nan
5286,0.93
5287,nan
5288,nan
5289,2.0
529,45.0
5290,nan
5291,nan
5293,12.0
5294,0.51
5295,28.0
5296,1.0
5297,0.22
5298,nan
53,3.0
5305,140.0
5313,2.0
5315,672.0
5319,nan
5320,nan
5321,nan
5322,nan
533,nan
5330,4.0
5331,0.09
5332,nan
5333,0.27
5334,nan
53343,nan
5335,1.0
53354,nan
5336,16.0
5337,nan
5338,nan
534,nan
5340,nan
535,nan
5351,0.31
5352,nan
53630,nan
5372,nan
5373,24.0
539,146.0
53905,nan
53919,nan
53947,nan
54,3.0
54020,nan
5406,nan
5407,nan
5408,nan
5409,nan
54187,7.0
54344,121.0
54363,nan
54407,nan
54480,nan
54490,nan
54511,nan
54539,11.0
54575,nan
54576,nan
54577,nan
54578,nan
54579,nan
54600,nan
5464,45.0
54657,nan
54658,nan
54659,nan
54675,nan
54677,nan
54682,nan
5471,3.0
54716,nan
5476,16.0
548596,nan
54872,nan
54898,nan
549,2.0
54963,nan
54965,nan
5498,0.49
54981,0.87
54995,1.0
55,nan
55065,nan
55089,nan
55163,9.0
55191,1.0
55217,0.41
55224,nan
55229,3.0
55268,2.0
55276,44.0
55293,0.55
55301,nan
55304,nan
55312,nan
55315,nan
55326,0.67
55343,nan
55349,nan
55350,nan
55361,0.95
5538,61.0
55454,nan
55500,nan
55501,nan
55512,nan
55568,0.33
55577,58.0
55586,nan
55627,3.0
55650,nan
55748,128.0
55790,nan
55808,nan
55811,nan
55825,11.0
55902,nan
55907,10.0
55967,25.0
56052,2.0
5625,nan
56267,nan
56301,nan
5631,55.0
5634,7.0
56474,0.93
56548,nan
56603,11.0
56606,nan
56623,nan
56848,nan
56894,nan
56895,0.39
56913,nan
56922,7.0
56953,nan
56954,17.0
56994,nan
570,nan
57026,6.0
57030,nan
57084,nan
57094,nan
57127,nan
57134,0.21
57171,9.0
57194,nan
5723,0.61
5728,0.65
57282,nan
5730,nan
57379,nan
57393,nan
5740,nan
57419,nan
5742,6.0
5743,nan
57468,nan
57486,0.13
57571,nan
57665,14.0
57678,nan
57733,nan
57818,nan
57834,nan
57835,nan
5805,nan
5825,5.0
5831,nan
5832,4.0
5833,8.0
5834,33.0
5836,3.0
5837,nan
58508,nan
58510,nan
586,nan
5860,21.0
587,11.0
59272,nan
593,8.0
594,3.0
5947,nan
5948,nan
5950,nan
5959,nan
5973,nan
6005,nan
60386,nan
60481,nan
60482,nan
60490,nan
60496,13.0
60559,50.0
6120,34.0
6184,94.0
6185,104.0
622,nan
6240,2.0
6241,nan
6303,nan
6307,1.0
6309,nan
6319,nan
6342,20.0
635,nan
6389,43.0
6390,58.0
6391,9.0
63917,nan
6392,18.0
64064,nan
64077,12.0
64078,nan
64080,0.19
64087,4.0
64131,nan
64132,nan
641371,nan
641372,nan
641649,nan
64220,nan
64240,nan
64241,nan
644,26.0
6448,88.0
64499,nan
645,107.0
645740,nan
64579,nan
64600,nan
6470,1.0
64711,nan
6472,12.0
6476,nan
64772,1.0
64781,nan
6480,nan
64802,3.0
64816,nan
6482,nan
6483,nan
64834,9.0
6484,nan
64841,5.0
64849,nan
64850,nan
6487,nan
6489,nan
64902,nan
65010,nan
6505,nan
6506,nan
6507,nan
6508,nan
6509,nan
6510,nan
6511,nan
6512,nan
6513,1.0
6514,nan
6515,21.0
6517,nan
6518,nan
6519,nan
6520,2.0
6521,0.56
6522,0.16
65220,1.0
6523,nan
6524,nan
6526,nan
65263,6.0
6528,nan
6529,nan
6530,nan
6531,nan
6532,nan
6533,nan
6534,nan
6535,nan
6536,nan
6538,nan
6539,nan
6540,nan
6541,nan
6542,nan
6543,nan
6546,nan
6547,nan
6548,nan
6549,nan
6550,nan
6553,nan
6554,nan
6555,nan
6556,nan
6557,nan
6558,nan
6559,nan
6560,nan
6561,nan
6563,nan
6564,nan
6565,nan
6566,0.43
6567,nan
6568,nan
6569,nan
6570,nan
6571,nan
6572,nan
6573,nan
6574,nan
6575,nan
6576,12.0
6578,nan
6579,nan
6580,nan
6581,nan
6582,nan
6583,nan
6584,nan
65985,0.46
66002,nan
66035,nan
6609,nan
6610,0.11
6611,4.0
6646,3.0
6647,1622.0
6648,151.0
6649,nan
6652,13.0
6675,0.42
669,5.0
6697,nan
6713,nan
6715,136.0
6716,nan
6718,19.0
6723,7.0
6783,nan
6785,nan
6799,nan
6817,3.0
6818,3.0
682,22.0
6820,nan
6821,nan
6822,nan
6833,nan
6839,nan
686,nan
6888,564.0
6898,nan
6916,7.0
6999,nan
7001,905.0
7037,nan
7054,nan
7083,nan
7084,3.0
7086,881.0
7108,nan
7166,nan
7167,4216.0
7173,nan
7177,nan
7263,13.0
7264,18.0
728441,nan
7295,190.0
7296,20.0
7298,nan
7299,nan
7306,nan
7350,nan
7351,nan
7352,nan
7355,nan
7357,nan
7358,2.0
7360,94.0
7363,nan
7364,nan
7365,nan
7366,nan
7367,nan
7368,0.27
7371,nan
7372,4.0
7378,43.0
7381,98.0
7384,193.0
7385,190.0
7386,235.0
7388,33.0
7389,5.0
7390,nan
7498,14.0
759,40.0
760,21.0
761,nan
762,nan
763,nan
765,nan
766,nan
767,nan
768,nan
771,nan
7779,nan
7841,33.0
788,50.0
790,2.0
79017,33.0
79053,nan
79071,nan
79077,7.0
79087,0.46
7915,3.0
79178,3.0
7923,15.0
79369,nan
7941,nan
79581,nan
79586,nan
79611,nan
79623,nan
79646,nan
79695,nan
79717,12.0
79723,nan
79751,9.0
79813,0.32
79814,nan
79837,6.0
79896,nan
79901,2.0
7991,nan
79966,nan
80025,0.33
80055,nan
80142,6.0
80146,nan
80150,0.28
80162,7.0
80168,nan
80201,nan
80235,nan
80270,nan
80271,nan
8029,nan
80308,1.0
80339,nan
8034,nan
80347,19.0
8050,2.0
80704,nan
80724,1.0
80854,nan
81031,nan
8140,nan
81490,nan
81537,nan
81539,nan
81579,nan
81616,nan
81693,nan
8170,nan
81849,nan
8228,nan
8260,9.0
8277,nan
8288,nan
8309,nan
8310,nan
83549,nan
83594,nan
83697,nan
8372,nan
83733,nan
83852,nan
83884,nan
8394,0.72
8395,nan
8396,12.0
8398,nan
8399,nan
84002,nan
8402,497.0
84076,nan
84105,2.0
84129,nan
8418,nan
8424,nan
84264,nan
8435,nan
8443,nan
84444,nan
84532,8.0
84569,nan
84618,nan
84649,nan
84679,nan
84693,nan
847,217.0
84701,nan
84706,nan
84720,nan
84735,nan
8479,1.0
84803,nan
84812,nan
84889,nan
84890,3.0
84912,nan
84920,nan
8501,nan
8503,nan
8509,nan
8513,nan
8525,0.7
8526,nan
8527,nan
8528,nan
8529,nan
85320,nan
8534,nan
85365,0.82
8540,3.0
85465,9.0
8560,nan
8564,nan
8566,33.0
8574,79.0
8604,45.0
8608,nan
8611,nan
8612,nan
8613,nan
8622,nan
8639,nan
8647,nan
8654,nan
8659,2.0
8671,nan
8693,nan
8694,2.0
8703,nan
8704,nan
8705,nan
8706,nan
8714,nan
873,51.0
8733,2.0
874,6.0
875,nan
8760,12.0
8776,2.0
8781,nan
8789,4.0
8790,nan
8801,73.0
8802,96.0
8803,11.0
8813,38.0
8818,nan
8821,nan
8824,nan
883,nan
8833,8.0
8836,34.0
8854,nan
8867,nan
8869,nan
8871,nan
8875,nan
8876,nan
8877,nan
8879,2.0
8884,nan
8897,0.25
8898,nan
8908,nan
8942,nan
8972,0.02
8974,nan
8985,0.46
89869,nan
89874,nan
8992,nan
9016,nan
90161,nan
9023,nan
90423,nan
9045,265.0
9056,nan
9057,nan
9058,nan
9060,nan
9061,3.0
90701,5.0
9091,nan
9114,4.0
91227,nan
9123,5.0
91373,0.18
9152,nan
9153,nan
9154,nan
9162,nan
9167,93.0
91703,nan
91734,nan
9187,nan
9194,2.0
9197,0.76
92086,nan
9227,nan
9245,nan
92483,nan
92579,nan
92745,nan
9296,7.0
93010,nan
93034,nan
93100,10.0
93183,nan
9331,nan
9334,0.86
9348,nan
93492,nan
9365,nan
9374,nan
9377,280.0
9380,92.0
9388,nan
9390,nan
9394,nan
93979,nan
94005,5.0
94033,nan
9415,nan
9420,nan
9435,nan
9453,2.0
9468,nan
9469,nan
948,7.0
9481,nan
9487,nan
9488,nan
9489,nan
949,nan
9497,nan
9498,nan
95,3.0
9514,nan
9517,3.0
952,33.0
953,0.46
9536,nan
954,nan
955,nan
9550,42.0
9551,177.0
956,nan
9563,5.0
957,nan
9583,nan
9588,252.0
9615,nan
9651,nan
9653,nan
97,9.0
978,1.0
9789,189.0
9791,1.0
98,1.0
9807,nan
9843,nan
9869,nan
9942,nan
9945,nan
9951,nan
9953,nan
9955,nan
9956,nan
9957,nan
9962,nan
9963,nan
9990,nan
AI971036,nan
