GENE,PPM
100,64.0
10005,91.0
10007,200.0
100137049,nan
10020,nan
10026,29.0
100287639,nan
10050,nan
100507855,nan
100526794,nan
10057,nan
10060,nan
10087,37.0
10090,nan
10135,177.0
10157,nan
10164,nan
10165,344.0
10166,nan
10195,117.0
10201,31.0
10229,27.0
10246,nan
10249,nan
10257,4.0
102724197,nan
102724560,nan
10312,nan
10317,36.0
10327,465.0
10331,nan
1036,nan
10380,196.0
10390,28.0
10396,nan
1040,nan
10400,nan
10402,nan
10423,83.0
10449,125.0
10455,30.0
10476,778.0
10478,19.0
10554,nan
10555,nan
10558,25.0
10559,nan
1056,nan
10560,nan
10568,nan
10587,23.0
10588,56.0
10599,nan
10606,847.0
10610,nan
10632,1487.0
10654,1040.0
10678,nan
10682,124.0
10690,nan
107,nan
10720,nan
10723,38.0
10724,38.0
10728,454.0
10768,nan
10786,nan
10797,103.0
108,nan
10840,nan
10841,11.0
10846,nan
10858,nan
10861,nan
10864,nan
10870,nan
10873,nan
109,nan
10901,89.0
10905,nan
10919,nan
10935,1676.0
10948,nan
10965,nan
10975,nan
10991,nan
10993,nan
10998,nan
10999,nan
11000,8.0
11001,158.0
1103,nan
11041,nan
11046,nan
1109,nan
111,nan
11112,93.0
11136,nan
11164,484.0
1118,nan
11181,nan
11182,nan
11185,nan
1119,nan
112,nan
1120,nan
11212,108.0
11226,9.0
11227,49.0
11238,nan
112483,nan
11253,57.0
11254,nan
112611,nan
112724,109.0
11282,nan
11283,nan
11285,nan
113,nan
113026,nan
11309,nan
113189,nan
11320,11.0
113235,nan
113278,nan
11332,469.0
11343,nan
113451,nan
113675,nan
114,nan
114112,nan
114134,nan
114805,nan
114971,29.0
115,nan
115019,nan
115111,nan
1152,nan
115286,nan
115584,nan
1158,nan
1159,215.0
1160,nan
116255,nan
116285,nan
116369,nan
117247,nan
117248,nan
117283,nan
1178,nan
118881,68.0
12,nan
1200,75.0
120103,nan
121260,nan
121278,nan
1215,nan
122481,nan
122622,nan
122970,nan
123041,nan
123099,nan
123745,nan
124,nan
1244,38.0
124583,nan
124637,nan
124935,nan
124975,nan
125,nan
125061,nan
125206,nan
125965,nan
126,nan
126129,nan
126328,484.0
126410,nan
1267,27.0
126792,nan
127,nan
127124,nan
128,33.0
