GENE,PPM
272,6.0
2720,354.0
27232,nan
27235,nan
2729,23.0
2730,14.0
27306,17.0
2731,nan
27349,9.0
2739,232.0
27430,24.0
2744,18.0
2745,11.0
2746,180.0
2747,nan
275,15.0
2752,15.0
276,nan
2762,2.0
2766,3.0
277,nan
278,nan
279,nan
2799,148.0
28,nan
280,nan
2805,210.0
2806,625.0
2819,45.0
2820,8.0
2821,796.0
28231,nan
28232,nan
28234,nan
283871,5.0
284098,nan
284111,nan
284129,nan
284273,11.0
286016,nan
286297,nan
2875,nan
2876,330.0
2877,nan
2878,181.0
2879,130.0
2880,nan
2882,4.0
28965,2.0
28972,nan
28976,12.0
28982,nan
290,4.0
291,112.0
29124,nan
292,398.0
293,169.0
2936,81.0
2937,40.0
2944,45.0
2954,19.0
2974,nan
2977,nan
2978,nan
29785,nan
29796,nan
2982,nan
2983,1.0
2984,nan
2986,nan
2987,28.0
29880,14.0
29881,5.0
2990,50.0
29906,nan
2992,15.0
29920,4.0
29922,0.95
29925,21.0
29926,17.0
29929,12.0
29953,nan
29958,1.0
29968,97.0
2997,12.0
2998,nan
29988,1.0
30,17.0
3000,nan
30061,nan
3028,610.0
3029,156.0
3030,727.0
3032,514.0
3033,371.0
3034,nan
3036,nan
3037,nan
3038,2.0
3067,nan
3073,129.0
3074,141.0
3081,nan
30814,nan
30815,nan
30833,6.0
3098,23.0
3099,42.0
31,6.0
3101,6.0
314,nan
3141,nan
3145,3.0
3155,161.0
3156,nan
3157,50.0
3158,nan
316,154.0
3162,11.0
3163,14.0
3176,9.0
3177,nan
318,10.0
32,1.0
3242,6.0
3251,44.0
3283,22.0
3284,6229.0
3290,2.0
3291,nan
3292,nan
3293,nan
3294,nan
3295,475.0
33,nan
3340,nan
335,284.0
337876,nan
338,45.0
339221,nan
34,221.0
340024,nan
341,nan
3417,293.0
3418,32.0
3419,350.0
341947,nan
3420,94.0
3421,35.0
3422,89.0
3423,nan
3425,3.0
343,nan
344,nan
345,3.0
347734,3.0
348,405.0
349565,2.0
35,55.0
353,228.0
358,6.0
359,nan
36,123.0
361,nan
3612,32.0
3613,nan
3614,nan
3615,5.0
362,nan
3620,nan
3628,8.0
3631,0.25
3632,3.0
3633,nan
3635,10.0
3636,0.68
3658,4.0
366,nan
37,830.0
3704,22.0
3706,nan
3707,nan
3712,294.0
373156,159.0
374291,8.0
374569,nan
374907,nan
375056,2.0
3764,nan
376497,14.0
3767,nan
377677,5.0
377841,nan
3795,4.0
38,1117.0
383,3.0
384,nan
386757,nan
387775,nan
387893,nan
389015,nan
39,152.0
3906,nan
3931,nan
3938,nan
3939,2054.0
3945,1310.0
3948,nan
3988,13.0
3990,nan
3992,0.99
4017,nan
4023,nan
4025,nan
4035,3.0
4036,nan
4047,91.0
4048,215.0
4051,nan
4056,nan
410,3.0
411,3.0
412,nan
4121,1.0
4122,nan
4123,4.0
4124,5.0
4125,6.0
4126,11.0
4128,53.0
4129,71.0
4143,2.0
4144,51.0
4166,nan
4190,1365.0
4191,515.0
4199,130.0
4200,81.0
4245,nan
4247,nan
4248,nan
4249,nan
4257,603.0
4258,4.0
4259,20.0
427,609.0
4284,nan
43,nan
4329,26.0
435,1.0
4351,24.0
4353,6.0
4357,104.0
4363,2.0
438,nan
440,nan
441024,nan
443,20.0
445,245.0
4507,19.0
4512,nan
4513,nan
4514,nan
4519,nan
4522,88.0
4524,nan
4535,nan
4536,nan
4537,nan
4538,nan
4539,nan
4540,nan
4541,nan
4548,4.0
4594,125.0
4597,8.0
4598,12.0
4668,7.0
4669,10.0
4694,nan
4695,10.0
4696,8.0
4697,42.0
4698,53.0
47,40.0
4700,9.0
4701,7.0
4702,10.0
4704,21.0
4705,29.0
4706,5.0
4707,17.0
4708,nan
4709,28.0
471,39.0
4710,12.0
4711,12.0
4712,7.0
4713,43.0
4714,12.0
4715,47.0
4716,25.0
4717,nan
4718,25.0
4719,33.0
4720,38.0
4722,112.0
4723,22.0
4724,2.0
4725,9.0
4726,8.0
4728,50.0
4729,39.0
4731,nan
4758,29.0
4759,nan
476,108.0
477,0.04
478,nan
48,218.0
480,nan
481,17.0
482,nan
483,36.0
4830,309.0
4831,118.0
4832,101.0
4833,nan
4837,48.0
4842,nan
4843,nan
4846,0.04
4860,67.0
4881,nan
4882,nan
4891,nan
490,65.0
4905,26.0
4907,3.0
491,nan
492,1.0
493,26.0
4942,59.0
495,nan
4952,4.0
4953,nan
496,nan
4967,73.0
498,1442.0
50,539.0
5009,nan
501,154.0
5019,11.0
5033,9.0
5034,3645.0
5048,93.0
50484,75.0
50487,nan
5049,122.0
5050,78.0
50506,nan
5051,0.78
50515,5.0
5052,2144.0
5053,nan
506,2322.0
50614,nan
50617,nan
50700,nan
50808,417.0
50814,103.0
509,225.0
5091,36.0
5092,27.0
50940,nan
5095,118.0
5096,121.0
51,8.0
51004,24.0
51005,1.0
51022,3.0
5105,nan
51056,203.0
5106,15.0
51071,15.0
51079,23.0
51086,nan
51102,15.0
51109,124.0
51146,nan
51166,nan
51179,nan
51181,132.0
51196,nan
51205,3.0
51227,nan
51251,nan
51268,nan
51292,45.0
51296,nan
513,220.0
5130,2.0
51301,nan
51302,nan
5136,nan
5137,nan
5138,16.0
51380,nan
51382,73.0
5139,nan
514,nan
5140,nan
5141,nan
5142,nan
5143,nan
5144,nan
51447,nan
5145,nan
5146,nan
5147,5.0
51477,10.0
51478,42.0
5148,nan
5149,nan
515,197.0
5150,nan
5151,nan
5152,nan
51529,nan
5153,nan
51540,3.0
51550,nan
51557,nan
5158,nan
516,nan
5160,93.0
51604,9.0
51606,46.0
5161,nan
5162,147.0
5167,2.0
5168,nan
5169,nan
517,nan
51700,3.0
51703,nan
51706,114.0
5172,nan
51727,87.0
51733,nan
518,nan
51805,3.0
51809,nan
5184,54.0
5198,14.0
52,287.0
5207,nan
5208,2.0
5209,nan
521,21.0
5210,nan
5211,40.0
5213,63.0
5214,25.0
522,nan
5223,2635.0
5224,nan
5226,75.0
523,39.0
5230,366.0
5232,nan
5236,312.0
5238,3.0
5244,nan
525,nan
5250,656.0
5251,nan
526,59.0
5264,12.0
5265,1239.0
527,34.0
5277,nan
5279,nan
528,15.0
5281,nan
5283,nan
5286,0.23
5287,nan
5288,nan
5289,3.0
529,222.0
5290,0.17
5291,0.07
5293,0.07
5294,nan
5295,2.0
5296,1.0
5297,0.81
5298,0.17
53,13.0
5305,17.0
5313,nan
5315,1043.0
5319,nan
5320,30.0
5321,6.0
5322,nan
533,nan
5330,nan
5331,1.0
5332,nan
5333,8.0
5334,1.0
53343,37.0
5335,2.0
53354,nan
5336,2.0
5337,4.0
5338,nan
534,nan
5340,10.0
535,39.0
5351,2.0
5352,0.71
53630,nan
5372,nan
5373,11.0
539,290.0
53905,nan
53919,nan
53947,nan
54,nan
54020,nan
5406,nan
5407,nan
5408,nan
5409,91.0
54187,37.0
54344,1507.0
54363,nan
54407,nan
54480,nan
54490,nan
54511,nan
54539,4.0
54575,nan
54576,nan
54577,nan
54578,nan
54579,nan
54600,nan
5464,551.0
54657,nan
54658,nan
54659,nan
54675,nan
54677,nan
54682,nan
5471,3.0
54716,nan
5476,246.0
548596,3.0
54872,nan
54898,nan
549,60.0
54963,nan
54965,nan
5498,11.0
54981,nan
54995,18.0
55,nan
55065,nan
55089,nan
55163,39.0
55191,8.0
55217,2.0
55224,nan
55229,13.0
55268,16.0
55276,91.0
55293,nan
55301,nan
55304,nan
55312,2.0
55315,nan
55326,6.0
55343,nan
55349,nan
55350,nan
55361,8.0
5538,188.0
55454,nan
55500,nan
55501,nan
55512,nan
55568,nan
55577,44.0
55586,nan
55627,0.57
55650,nan
55748,82.0
55790,nan
55808,nan
55811,nan
55825,nan
55902,19.0
55907,12.0
55967,15.0
56052,25.0
5625,nan
56267,nan
56301,nan
5631,35.0
5634,182.0
56474,16.0
56548,nan
56603,nan
56606,nan
56623,nan
56848,nan
56894,nan
56895,nan
56913,nan
56922,26.0
56953,nan
56954,70.0
56994,nan
570,nan
57026,6.0
57030,nan
57084,nan
57094,nan
57127,nan
57134,nan
57171,nan
57194,nan
5723,11.0
5728,31.0
57282,nan
5730,nan
57379,nan
57393,nan
5740,3.0
57419,nan
5742,nan
5743,nan
57468,nan
57486,1.0
57571,nan
57665,11.0
57678,3.0
57733,nan
57818,nan
57834,nan
57835,nan
5805,8.0
5825,3.0
5831,nan
5832,24.0
5833,12.0
5834,39.0
5836,24.0
5837,1.0
58508,0.17
58510,nan
586,nan
5860,111.0
587,236.0
59272,nan
593,40.0
594,9.0
5947,560.0
5948,nan
5950,75.0
5959,nan
5973,7.0
6005,3.0
60386,0.83
60481,5.0
60482,nan
60490,4.0
60496,12.0
60559,29.0
6120,16.0
6184,269.0
6185,86.0
622,3.0
6240,3.0
6241,nan
6303,nan
6307,11.0
6309,5.0
6319,9.0
6342,27.0
635,6.0
6389,240.0
6390,209.0
6391,6.0
63917,nan
6392,nan
64064,nan
64077,24.0
64078,nan
64080,11.0
64087,60.0
64131,nan
64132,nan
641371,114.0
641372,nan
641649,nan
64220,nan
64240,nan
64241,nan
644,46.0
6448,266.0
64499,nan
645,493.0
645740,nan
64579,nan
64600,nan
6470,3.0
64711,nan
6472,50.0
6476,nan
64772,0.38
64781,nan
6480,nan
64802,0.89
64816,nan
6482,nan
6483,nan
64834,5.0
6484,nan
64841,23.0
64849,nan
64850,nan
6487,nan
6489,nan
64902,nan
65010,nan
6505,nan
6506,nan
6507,0.46
6508,nan
6509,0.27
6510,nan
6511,nan
6512,nan
6513,5.0
6514,nan
6515,nan
6517,nan
6518,nan
6519,nan
6520,7.0
6521,76.0
6522,nan
65220,nan
6523,4.0
6524,nan
6526,nan
65263,16.0
6528,nan
6529,nan
6530,nan
6531,nan
6532,nan
6533,nan
6534,nan
6535,nan
6536,nan
6538,nan
6539,nan
6540,nan
6541,nan
6542,nan
6543,nan
6546,nan
6547,nan
6548,nan
6549,nan
6550,nan
6553,nan
6554,nan
6555,nan
6556,nan
6557,nan
6558,0.44
6559,nan
6560,6.0
6561,nan
6563,nan
6564,nan
6565,nan
6566,37.0
6567,27.0
6568,nan
6569,nan
6570,24.0
6571,9.0
6572,nan
6573,nan
6574,nan
6575,nan
6576,84.0
6578,15.0
6579,nan
6580,nan
6581,nan
6582,nan
6583,nan
6584,nan
65985,0.55
66002,nan
66035,nan
6609,2.0
6610,nan
6611,41.0
6646,17.0
6647,2395.0
6648,1511.0
6649,45.0
6652,136.0
6675,2.0
669,30.0
6697,76.0
6713,0.89
6715,nan
6716,nan
6718,14.0
6723,19.0
6783,0.78
6785,nan
6799,nan
6817,74.0
6818,5.0
682,68.0
6820,nan
6821,36.0
6822,1161.0
6833,nan
6839,nan
686,7.0
6888,157.0
6898,nan
6916,17.0
6999,nan
7001,4295.0
7037,71.0
7054,151.0
7083,nan
7084,7.0
7086,652.0
7108,171.0
7166,nan
7167,1291.0
7173,nan
7177,nan
7263,494.0
7264,23.0
728441,nan
7295,358.0
7296,68.0
7298,nan
7299,nan
7306,nan
7350,31.0
7351,nan
7352,nan
7355,nan
7357,nan
7358,28.0
7360,81.0
7363,nan
7364,nan
7365,nan
7366,nan
7367,nan
7368,3.0
7371,nan
7372,5.0
7378,1.0
7381,104.0
7384,175.0
7385,223.0
7386,157.0
7388,24.0
7389,28.0
7390,54.0
7498,16.0
759,3972.0
760,780.0
761,53.0
762,2.0
763,nan
765,nan
766,nan
767,nan
768,nan
771,nan
7779,5.0
7841,13.0
788,51.0
790,4.0
79017,42.0
79053,nan
79071,nan
79077,nan
79087,nan
7915,15.0
79178,3.0
7923,56.0
79369,nan
7941,nan
79581,nan
79586,nan
79611,15.0
79623,nan
79646,nan
79695,nan
79717,29.0
79723,nan
79751,nan
79813,nan
79814,nan
79837,5.0
79896,4.0
79901,262.0
7991,2.0
79966,7.0
80025,43.0
80055,nan
80142,106.0
80146,nan
80150,nan
80162,nan
80168,nan
80201,nan
80235,nan
80270,3.0
80271,nan
8029,nan
80308,1.0
80339,nan
8034,nan
80347,69.0
8050,8.0
80704,nan
80724,nan
80854,4.0
81031,nan
8140,nan
81490,nan
81537,nan
81539,nan
81579,nan
81616,nan
81693,nan
8170,nan
81849,nan
8228,nan
8260,30.0
8277,nan
8288,nan
8309,nan
8310,0.8
83549,nan
83594,nan
83697,nan
8372,nan
83733,nan
83852,nan
83884,nan
8394,nan
8395,nan
8396,14.0
8398,nan
8399,nan
84002,nan
8402,83.0
84076,nan
84105,3.0
84129,5.0
8418,nan
8424,nan
84264,nan
8435,nan
8443,0.37
84444,nan
84532,8.0
84569,nan
84618,nan
84649,nan
84679,nan
84693,47.0
847,634.0
84701,nan
84706,nan
84720,0.02
84735,nan
8479,9.0
84803,nan
84812,nan
84889,nan
84890,2.0
84912,nan
84920,nan
8501,nan
8503,nan
8509,nan
8513,nan
8525,nan
8526,nan
8527,nan
8528,4.0
8529,nan
85320,nan
8534,nan
85365,16.0
8540,4.0
85465,nan
8560,2.0
8564,nan
8566,131.0
8574,221.0
8604,11.0
8608,nan
8611,nan
8612,nan
8613,nan
8622,nan
8639,113.0
8647,2.0
8654,0.14
8659,26.0
8671,nan
8693,nan
8694,4.0
8703,nan
8704,nan
8705,nan
8706,nan
8714,4.0
873,573.0
8733,5.0
874,69.0
875,nan
8760,2.0
8776,nan
8781,nan
8789,35.0
8790,1.0
8801,174.0
8802,92.0
8803,159.0
8813,32.0
8818,nan
8821,0.14
8824,47.0
883,nan
8833,25.0
8836,108.0
8854,nan
8867,0.02
8869,nan
8871,nan
8875,nan
8876,nan
8877,nan
8879,1.0
8884,nan
8897,nan
8898,nan
8908,nan
8942,2.0
8972,nan
8974,nan
8985,2.0
89869,nan
89874,nan
8992,nan
9016,nan
90161,nan
9023,nan
90423,nan
9045,109.0
9056,nan
9057,nan
9058,nan
9060,125.0
9061,3.0
90701,6.0
9091,nan
9114,63.0
91227,nan
9123,27.0
91373,5.0
9152,nan
9153,nan
9154,nan
9162,nan
9167,11.0
91703,nan
91734,nan
9187,nan
9194,7.0
9197,2.0
92086,nan
9227,nan
9245,nan
92483,nan
92579,nan
92745,nan
9296,46.0
93010,nan
93034,nan
93100,18.0
93183,nan
9331,nan
9334,nan
9348,nan
93492,nan
9365,nan
9374,2.0
9377,54.0
9380,911.0
9388,nan
9390,nan
9394,nan
93979,nan
94005,5.0
94033,nan
9415,28.0
9420,3.0
9435,nan
9453,29.0
9468,nan
9469,nan
948,7.0
9481,nan
9487,nan
9488,nan
9489,nan
949,616.0
9497,7.0
9498,nan
95,38.0
9514,nan
9517,nan
952,nan
953,9.0
9536,nan
954,nan
955,nan
9550,311.0
9551,78.0
956,nan
9563,23.0
957,nan
9583,nan
9588,3812.0
9615,nan
9651,nan
9653,24.0
97,23.0
978,2.0
9789,40.0
9791,3.0
98,11.0
9807,nan
9843,nan
9869,nan
9942,nan
9945,nan
9951,nan
9953,nan
9955,nan
9956,nan
9957,nan
9962,0.28
9963,nan
9990,nan
AI971036,nan
