GENE,PPM
100,176.0
10005,5.0
10007,156.0
100137049,nan
10020,25.0
10026,14.0
100287639,nan
10050,nan
100507855,nan
100526794,nan
10057,0.2
10060,nan
10087,29.0
10090,nan
10135,336.0
10157,0.85
10164,nan
10165,176.0
10166,29.0
10195,nan
10201,6.0
10229,2.0
10246,nan
10249,nan
10257,22.0
102724197,nan
102724560,nan
10312,10.0
10317,nan
10327,1036.0
10331,nan
1036,nan
10380,43.0
10390,nan
10396,nan
1040,nan
10400,nan
10402,nan
10423,32.0
10449,83.0
10455,111.0
10476,358.0
10478,8.0
10554,9.0
10555,3.0
10558,7.0
10559,nan
1056,nan
10560,2.0
10568,nan
10587,7.0
10588,10.0
10599,nan
10606,469.0
10610,nan
10632,234.0
10654,37.0
10678,nan
10682,148.0
10690,nan
107,nan
10720,nan
10723,6.0
10724,30.0
10728,725.0
10768,29.0
10786,nan
10797,100.0
108,nan
10840,626.0
10841,3.0
10846,1.0
10858,nan
10861,nan
10864,nan
10870,nan
10873,3.0
109,nan
10901,6.0
10905,6.0
10919,2.0
10935,517.0
10948,5.0
10965,8.0
10975,nan
10991,nan
10993,nan
10998,nan
10999,25.0
11000,0.66
11001,197.0
1103,nan
11041,2.0
11046,nan
1109,nan
111,nan
11112,373.0
11136,nan
11164,880.0
1118,nan
11181,nan
11182,2.0
11185,nan
1119,8.0
112,nan
1120,nan
11212,18.0
11226,1.0
11227,1.0
11238,nan
112483,nan
11253,7.0
11254,0.73
112611,nan
112724,6.0
11282,1.0
11283,nan
11285,3.0
113,0.6
113026,11.0
11309,nan
113189,6.0
11320,nan
113235,2.0
113278,nan
11332,47.0
11343,36.0
113451,nan
113675,16.0
114,nan
114112,nan
114134,nan
114805,nan
114971,9.0
115,0.21
115019,nan
115111,nan
1152,7.0
115286,7.0
115584,nan
1158,nan
1159,12.0
1160,nan
116255,nan
116285,nan
116369,nan
117247,nan
117248,nan
117283,nan
1178,nan
118881,2.0
12,0.25
1200,nan
120103,nan
121260,nan
121278,nan
1215,nan
122481,nan
122622,0.91
122970,nan
123041,nan
123099,nan
123745,nan
124,nan
1244,41.0
124583,18.0
124637,nan
124935,0.32
124975,nan
125,nan
125061,nan
125206,nan
125965,nan
126,nan
126129,nan
126328,190.0
126410,nan
1267,124.0
126792,9.0
127,0.17
127124,nan
128,430.0
128869,11.0
129607,0.63
129642,15.0
129807,nan
13,nan
130,0.2
130013,nan
130367,nan
130752,nan
131,nan
1312,510.0
131669,nan
132,101.0
132158,nan
1327,202.0
132789,8.0
1329,139.0
1337,128.0
1339,nan
1340,236.0
1345,389.0
134526,nan
1346,nan
1347,140.0
1349,nan
1350,48.0
1351,nan
135152,nan
1356,2.0
1357,nan
1358,nan
1371,155.0
1373,123.0
1374,63.0
1375,nan
1376,9.0
137872,nan
137964,nan
1384,18.0
140679,nan
140838,22.0
142680,nan
1431,180.0
144193,nan
144195,nan
145226,nan
146712,nan
1468,5.0
1491,9.0
15,nan
1503,230.0
150763,nan
151531,nan
153201,nan
1537,451.0
154091,nan
1543,nan
1544,nan
1545,9.0
1548,nan
1549,nan
1551,nan
155184,nan
1553,nan
1555,nan
1557,nan
1558,nan
1559,nan
1562,nan
1565,nan
1571,nan
1572,nan
1573,nan
157506,5.0
1576,nan
1577,nan
1579,nan
158,109.0
1580,nan
1581,nan
1582,nan
1583,nan
1584,nan
1585,nan
1586,nan
1588,nan
1589,nan
159,277.0
1591,88.0
1592,nan
1593,0.16
1594,nan
1595,52.0
159963,nan
160287,9.0
1603,359.0
160428,1.0
1606,3.0
1607,nan
160728,nan
1608,nan
160851,0.33
1609,nan
1610,nan
1621,nan
1622,1479.0
162417,nan
162466,nan
1629,24.0
1632,299.0
1633,24.0
1635,20.0
1636,nan
1638,nan
1644,nan
1645,nan
1650,353.0
166012,nan
1666,83.0
166785,0.45
169355,nan
170712,nan
171425,2.0
1716,17.0
1717,66.0
1718,19.0
1719,nan
1723,21.0
1727,146.0
1737,76.0
1738,394.0
1743,37.0
175,4.0
1757,13.0
178,nan
1786,69.0
1787,nan
1788,0.96
1789,0.25
1798,12.0
18,nan
1800,nan
1806,0.65
1807,nan
1808,399.0
1809,41.0
1811,nan
1836,5.0
1841,103.0
1854,70.0
189,nan
1890,2.0
1891,238.0
1892,414.0
19,nan
191,248.0
192134,nan
195814,nan
1962,5.0
196743,nan
196883,nan
197257,nan
197258,0.31
199974,nan
200010,nan
200576,0.33
201288,nan
2023,1385.0
2026,179.0
2027,4.0
203,243.0
2030,10.0
204,286.0
205,17.0
2052,858.0
2053,nan
206358,nan
2098,174.0
210,9.0
2108,353.0
2109,241.0
211,nan
2110,7.0
212,nan
213,nan
2131,nan
2132,4.0
2134,nan
2135,nan
2137,nan
2147,0.6
215,7.0
216,4311.0
2168,0.12
217,298.0
218,555.0
2180,25.0
2181,138.0
2182,98.0
2184,10.0
