GENE,PPM
100,0.32
10005,6.0
10007,4.0
100137049,0.04
10020,3.0
10026,3.0
100287639,nan
10050,nan
100507855,nan
100526794,nan
10057,nan
10060,nan
10087,0.57
10090,nan
10135,700.0
10157,0.07
10164,3.0
10165,100.0
10166,nan
10195,12.0
10201,nan
10229,4.0
10246,nan
10249,nan
10257,0.18
102724197,nan
102724560,nan
10312,17.0
10317,nan
10327,363.0
10331,0.56
1036,19.0
10380,82.0
10390,4.0
10396,2.0
1040,0.12
10400,nan
10402,nan
10423,61.0
10449,97.0
10455,49.0
10476,550.0
10478,0.32
10554,4.0
10555,nan
10558,22.0
10559,nan
1056,33.0
10560,nan
10568,0.41
10587,20.0
10588,4.0
10599,nan
10606,25.0
10610,nan
10632,397.0
10654,24.0
10678,0.09
10682,23.0
10690,nan
107,nan
10720,nan
10723,7.0
10724,0.36
10728,330.0
10768,40.0
10786,nan
10797,8.0
108,nan
10840,13.0
10841,nan
10846,nan
10858,nan
10861,nan
10864,nan
10870,nan
10873,2.0
109,nan
10901,nan
10905,2.0
10919,nan
10935,535.0
10948,nan
10965,nan
10975,0.85
10991,nan
10993,2.0
10998,nan
10999,2.0
11000,0.13
11001,nan
1103,nan
11041,nan
11046,nan
1109,nan
111,nan
11112,139.0
11136,nan
11164,85.0
1118,nan
11181,nan
11182,2.0
11185,nan
1119,nan
112,nan
1120,2.0
11212,65.0
11226,nan
11227,nan
11238,4.0
112483,nan
11253,4.0
11254,nan
112611,nan
112724,3.0
11282,nan
11283,nan
11285,0.96
113,nan
113026,nan
11309,0.97
113189,2.0
11320,nan
113235,nan
113278,nan
11332,5.0
11343,1.0
113451,nan
113675,8.0
114,nan
114112,nan
114134,9.0
114805,nan
114971,2.0
115,nan
115019,nan
115111,nan
1152,29.0
115286,0.84
115584,nan
1158,nan
1159,60.0
1160,nan
116255,nan
116285,nan
116369,nan
117247,nan
117248,nan
117283,nan
1178,nan
118881,25.0
12,315.0
1200,79.0
120103,nan
121260,0.66
121278,nan
1215,0.48
122481,nan
122622,nan
122970,nan
123041,nan
123099,nan
123745,nan
124,nan
1244,nan
124583,nan
124637,nan
124935,0.27
124975,nan
125,84.0
125061,0.61
125206,nan
125965,nan
126,361.0
126129,nan
126328,150.0
126410,nan
1267,24.0
126792,nan
127,nan
127124,nan
128,218.0
128869,3.0
129607,3.0
129642,nan
129807,nan
13,2.0
130,nan
130013,nan
130367,nan
130752,nan
131,nan
1312,72.0
131669,nan
132,47.0
132158,nan
1327,321.0
132789,0.81
1329,267.0
1337,10.0
1339,nan
1340,848.0
1345,180.0
134526,nan
1346,77.0
1347,906.0
1349,nan
1350,31.0
1351,nan
135152,nan
1356,87.0
1357,152.0
1358,52.0
1371,5.0
1373,nan
1374,21.0
1375,nan
1376,18.0
