GENE,PPM
100,4.0
10005,16.0
10007,158.0
100137049,nan
10020,nan
10026,44.0
100287639,nan
10050,nan
100507855,nan
100526794,nan
10057,58.0
10060,nan
10087,39.0
10090,nan
10135,168.0
10157,1.0
10164,nan
10165,230.0
10166,31.0
10195,nan
10201,nan
10229,6.0
10246,nan
10249,nan
10257,5.0
102724197,nan
102724560,nan
10312,nan
10317,nan
10327,153.0
10331,nan
1036,nan
10380,108.0
10390,nan
10396,nan
1040,5.0
10400,nan
10402,nan
10423,43.0
10449,918.0
10455,125.0
10476,824.0
10478,17.0
10554,41.0
10555,nan
10558,109.0
10559,8.0
1056,nan
10560,13.0
10568,nan
10587,23.0
10588,9.0
10599,nan
10606,662.0
10610,nan
10632,277.0
10654,124.0
10678,6.0
10682,nan
10690,3.0
107,nan
10720,2.0
10723,13.0
10724,46.0
10728,92.0
10768,56.0
10786,nan
10797,144.0
108,nan
10840,nan
10841,nan
10846,nan
10858,nan
10861,nan
10864,nan
10870,nan
10873,nan
109,4.0
10901,58.0
10905,41.0
10919,15.0
10935,861.0
10948,nan
10965,nan
10975,nan
10991,nan
10993,nan
10998,nan
10999,104.0
11000,79.0
11001,104.0
1103,nan
11041,21.0
11046,nan
1109,nan
111,1.0
11112,183.0
11136,nan
11164,325.0
1118,nan
11181,nan
11182,5.0
11185,nan
1119,22.0
112,nan
1120,nan
11212,142.0
11226,57.0
11227,nan
11238,nan
112483,nan
11253,47.0
11254,4.0
112611,nan
112724,32.0
11282,2.0
11283,nan
11285,nan
113,nan
113026,13.0
11309,nan
113189,23.0
11320,12.0
113235,nan
113278,nan
11332,103.0
11343,4.0
113451,nan
113675,70.0
114,1.0
114112,nan
114134,2.0
114805,nan
114971,44.0
115,0.95
115019,nan
115111,nan
1152,381.0
115286,nan
115584,nan
1158,nan
1159,188.0
1160,6.0
116255,nan
116285,nan
116369,nan
117247,nan
117248,nan
117283,nan
1178,nan
118881,nan
12,nan
1200,7.0
120103,nan
121260,nan
121278,nan
1215,nan
122481,nan
122622,3.0
122970,nan
123041,nan
123099,15.0
123745,nan
124,nan
1244,nan
124583,99.0
124637,nan
124935,nan
124975,6.0
125,nan
125061,nan
125206,nan
125965,nan
126,nan
126129,nan
126328,nan
126410,nan
1267,184.0
126792,12.0
127,nan
127124,nan
128,195.0
128869,37.0
129607,nan
129642,14.0
129807,nan
13,nan
130,nan
130013,4.0
130367,nan
130752,nan
131,nan
1312,703.0
131669,nan
132,110.0
132158,nan
1327,448.0
132789,nan
1329,283.0
1337,nan
1339,nan
1340,nan
1345,82.0
134526,nan
1346,nan
1347,382.0
1349,nan
1350,nan
1351,nan
135152,nan
1356,nan
1357,nan
1358,nan
1371,46.0
1373,14.0
1374,234.0
1375,nan
1376,148.0
137872,nan
137964,nan
1384,22.0
140679,nan
140838,21.0
142680,nan
1431,378.0
144193,nan
144195,nan
145226,nan
146712,nan
1468,nan
1491,nan
15,nan
1503,125.0
150763,nan
151531,nan
153201,nan
1537,154.0
154091,nan
1543,nan
1544,nan
1545,nan
1548,nan
1549,nan
1551,nan
155184,nan
1553,nan
1555,nan
1557,nan
1558,nan
1559,nan
1562,nan
1565,nan
1571,nan
1572,nan
1573,15.0
157506,4.0
1576,nan
1577,nan
1579,2.0
158,147.0
1580,nan
1581,nan
1582,nan
1583,nan
1584,nan
1585,nan
1586,nan
1588,nan
1589,nan
159,83.0
1591,nan
1592,nan
1593,nan
1594,nan
1595,83.0
159963,nan
160287,nan
1603,529.0
160428,nan
1606,nan
1607,nan
160728,nan
1608,nan
160851,2.0
1609,1.0
1610,nan
1621,nan
1622,2532.0
162417,nan
162466,nan
1629,38.0
1632,228.0
1633,89.0
1635,nan
1636,nan
1638,nan
1644,nan
1645,12.0
1650,291.0
166012,nan
1666,339.0
166785,6.0
169355,nan
170712,nan
171425,4.0
1716,nan
1717,3.0
1718,41.0
1719,74.0
1723,50.0
1727,164.0
1737,112.0
1738,896.0
1743,351.0
175,8.0
1757,nan
178,35.0
1786,56.0
1787,nan
1788,1.0
1789,8.0
1798,nan
18,92.0
1800,nan
1806,nan
1807,nan
1808,452.0
1809,5.0
1811,nan
1836,4.0
1841,356.0
1854,400.0
189,nan
1890,6.0
1891,501.0
1892,778.0
19,3.0
191,419.0
192134,nan
195814,nan
1962,20.0
196743,nan
196883,nan
197257,nan
197258,6.0
199974,nan
200010,nan
200576,7.0
201288,nan
2023,5644.0
2026,161.0
2027,nan
203,445.0
2030,29.0
204,505.0
205,34.0
2052,57.0
2053,7.0
206358,nan
2098,283.0
210,20.0
2108,1589.0
2109,1140.0
211,2.0
2110,124.0
212,nan
213,2.0
2131,nan
2132,3.0
2134,nan
2135,nan
2137,1.0
2147,nan
215,52.0
216,nan
2168,nan
217,nan
218,nan
2180,24.0
2181,73.0
2182,5.0
2184,50.0
219,90.0
2194,1819.0
220,nan
2203,1002.0
221,nan
221823,nan
222,nan
2222,215.0
2224,250.0
222537,nan
223,187.0
2235,84.0
224,181.0
2243,nan
225,nan
226,5201.0
2271,402.0
22856,nan
229,nan
22928,9.0
22929,110.0
22934,13.0
22978,9.0
230,408.0
23007,8.0
23057,nan
231,nan
23169,nan
23205,nan
23236,1.0
2326,nan
2327,nan
2328,nan
2329,nan
2330,nan
23305,nan
23315,nan
23382,19.0
23396,nan
23417,26.0
23428,7.0
23430,nan
23439,nan
23443,nan
23464,29.0
23475,nan
23478,244.0
2348,nan
23483,nan
23498,nan
2350,nan
2352,nan
23530,77.0
23533,nan
23539,nan
23545,13.0
23556,nan
2356,nan
23563,nan
23600,nan
23632,nan
23657,3.0
23743,nan
23761,6.0
239,nan
240,nan
242,5.0
245972,nan
245973,nan
246,nan
246213,nan
247,nan
248,nan
249,nan
2495,102.0
250,nan
251,nan
2512,29.0
2517,16.0
2519,11.0
2523,nan
2525,nan
2530,89.0
2531,16.0
253430,nan
2538,nan
2539,1583.0
2542,19.0
2548,22.0
256435,nan
257068,nan
2571,nan
2572,nan
257202,nan
25769,nan
25796,78.0
2581,nan
2582,38.0
25828,445.0
2583,nan
25830,nan
2584,136.0
2585,31.0
2588,7.0
2589,9.0
2590,7.0
25902,72.0
2591,34.0
2592,7.0
259230,nan
2593,16.0
2595,nan
2597,5260.0
26,nan
26002,nan
260293,nan
26035,nan
26061,16.0
26062,nan
26063,23.0
2618,153.0
262,nan
26227,469.0
26229,12.0
26266,nan
26275,145.0
26279,nan
2628,nan
26289,2.0
2629,125.0
26290,nan
26301,nan
2632,37.0
26330,nan
2638,nan
2639,39.0
2643,15.0
2645,nan
2650,6.0
26503,5.0
2651,nan
2653,122.0
266722,nan
267020,nan
2673,412.0
2678,19.0
2679,nan
2683,23.0
2686,20.0
2687,nan
26873,9.0
2694,nan
270,nan
27010,nan
27034,6.0
27068,292.0
27087,nan
27089,406.0
271,47.0
2710,nan
27109,nan
27115,nan
2712,nan
27124,nan
2713,5.0
27159,nan
27165,4.0
2717,41.0
272,nan
2720,47.0
27232,nan
27235,nan
2729,91.0
2730,9.0
27306,nan
2731,nan
27349,40.0
2739,242.0
27430,107.0
2744,92.0
2745,nan
2746,587.0
2747,115.0
275,nan
2752,3.0
276,nan
2762,45.0
2766,50.0
277,nan
278,nan
279,nan
2799,46.0
28,nan
280,nan
2805,286.0
2806,154.0
2819,nan
2820,203.0
2821,894.0
28231,6.0
28232,nan
28234,nan
283871,89.0
284098,10.0
284111,nan
284129,13.0
284273,11.0
286016,nan
286297,nan
2875,nan
2876,nan
2877,nan
2878,nan
2879,nan
2880,nan
2882,nan
28965,nan
28972,16.0
28976,313.0
28982,17.0
290,nan
291,nan
29124,nan
292,179.0
293,17.0
2936,151.0
2937,266.0
2944,17.0
2954,18.0
2974,2.0
2977,nan
2978,nan
29785,3.0
29796,177.0
2982,2.0
2983,nan
2984,nan
2986,nan
2987,205.0
29880,124.0
29881,nan
2990,nan
29906,nan
2992,29.0
29920,56.0
29922,7.0
29925,61.0
29926,31.0
29929,5.0
29953,nan
29958,nan
29968,75.0
2997,63.0
2998,nan
29988,nan
30,191.0
3000,nan
30061,2.0
3028,1772.0
3029,85.0
3030,800.0
3032,655.0
3033,666.0
3034,nan
3036,nan
3037,nan
3038,nan
3067,nan
3073,71.0
3074,36.0
3081,6.0
30814,nan
30815,nan
30833,190.0
3098,449.0
3099,87.0
31,58.0
3101,nan
314,nan
3141,4.0
3145,121.0
3155,96.0
3156,nan
3157,85.0
3158,20.0
316,nan
3162,nan
3163,335.0
3176,nan
3177,23.0
318,94.0
32,1.0
3242,nan
3251,392.0
3283,nan
3284,nan
3290,nan
3291,nan
3292,nan
3293,nan
3294,nan
3295,213.0
33,nan
3340,nan
335,nan
337876,nan
338,9.0
339221,nan
34,157.0
340024,nan
341,nan
3417,690.0
3418,869.0
3419,174.0
341947,nan
3420,72.0
3421,64.0
3422,229.0
3423,2.0
3425,nan
343,nan
344,nan
345,nan
347734,85.0
348,nan
349565,nan
35,nan
353,1451.0
358,nan
359,nan
36,76.0
361,nan
3612,176.0
3613,18.0
3614,119.0
3615,224.0
362,nan
3620,nan
3628,10.0
3631,4.0
3632,9.0
3633,nan
3635,nan
3636,41.0
3658,10.0
366,nan
37,145.0
3704,141.0
3706,nan
3707,4.0
3712,68.0
373156,304.0
374291,49.0
374569,nan
374907,3.0
375056,122.0
3764,nan
376497,nan
3767,nan
377677,nan
377841,nan
3795,4.0
38,486.0
383,nan
384,nan
386757,nan
387775,nan
387893,nan
389015,nan
39,129.0
3906,nan
3931,nan
3938,nan
