ec,value,chebi,kegg,pubchem,hmdb
1.8.1.9,9432.000000000002,,,7000011,
1.8.1.9,19800.0,,,7000011,
1.8.1.9,29807.999999999996,,,7000011,
1.8.1.9,32400.0,,,7000011,
1.8.1.9,57600.0,,,7000011,
1.8.1.9,67428.0,,,7000011,
1.8.1.9,74988.0,,,7000011,
1.8.1.9,75060.0,,,7000011,
1.8.1.9,77760.0,,,7000011,
1.8.1.9,108072.0,,,7000011,
1.8.1.9,119988.0,,,7000011,
1.8.1.9,174312.00000000003,,,7000011,
1.8.1.9,253080.0,,,7000011,
1.8.1.9,16488.0,,,7000011,
1.8.1.9,106200.0,,,7000011,
1.8.1.9,240120.0,,,7000011,
1.8.1.9,18360.0,17858,C00127;D00031,11215652;65359,
1.8.1.9,57.599999999999994,,,,
1.8.1.9,187.2,,,,
1.8.1.9,1368.0,,,,
1.8.1.9,1800.0,,,,
1.8.1.9,4500.0,,,,
1.8.1.9,12600.0,,,,
1.8.1.9,20088.0,,,,
1.8.1.9,29160.0,,,,
1.8.1.9,36612.0,,,,
1.8.1.9,51480.0,,,,
1.8.1.9,55440.0,,,,
1.8.1.9,56520.0,,,,
1.8.1.9,71891.99999999999,,,,
1.8.1.9,79200.0,,,,
1.8.1.9,82080.0,,,,
1.8.1.9,90000.0,,,,
1.8.1.9,92808.00000000001,,,,
1.8.1.9,98640.0,,,,
1.8.1.9,106200.0,,,,
1.8.1.9,133200.0,,,,
1.8.1.9,136368.0,,,,
1.8.1.9,150120.0,,,,
1.8.1.9,167652.0,,,,
1.8.1.9,180000.0,,,,
1.8.1.9,227520.0,,,,
1.8.1.9,3708000.0,,,,
1.8.1.9,4320000.0,,,,
1.8.1.9,4680000.0,,,,
1.8.1.9,4258.8,16240;35924,C00027;D00008,22326046;784,HMDB03125
1.8.1.9,21888.0,16240;35924,C00027;D00008,22326046;784,HMDB03125
1.8.1.9,5760.0,17460,C00248;D00048,863,HMDB00962
1.8.1.9,7200.0,17460,C00248;D00048,863,HMDB00962
1.8.1.9,11880.0,17460,C00248;D00048,863,HMDB00962
1.8.1.9,50400.0,77012,C18902,161597,
1.8.1.9,82800.0,77012,C18902,161597,
1.8.1.9,111600.0,77012,C18902,161597,
1.8.1.9,215.99999999999997,16908,C00004,439153,
1.8.1.9,720.0,16908,C00004,439153,
1.8.1.9,2941.2,16908,C00004,439153,
1.8.1.9,6480.0,30314,C16241,6112,HMDB01451
1.8.1.9,298.8,,,,
1.8.1.9,468.00000000000006,,,,
1.8.1.9,4230.0,,,,
1.8.1.9,17964.000000000004,,,,
1.8.1.9,20880.0,,,,
1.8.1.9,69120.0,,,,
1.8.1.9,108000.0,,,,
1.8.1.9,133200.0,,,,
1.8.1.9,339012.0,,,,
1.8.1.9,118800.0,16238,C00016;D00005,643975,HMDB01248
1.8.1.9,601200.0,76451,,5781,HMDB02818
1.8.1.9,157320.0,,,,
1.8.1.9,86760.0,15794,C03840,3806,
1.8.3.1,1440.0,17359,,1099,HMDB00240
1.8.3.1,43560.0,17359,,1099,HMDB00240
1.8.3.1,61920.0,17359,,1099,HMDB00240
1.8.3.1,87120.0,17359,,1099,HMDB00240
1.8.3.1,87120.0,17359,,1099,HMDB00240
1.8.3.1,87120.0,17359,,1099,HMDB00240
1.8.3.1,88920.0,17359,,1099,HMDB00240
1.8.3.1,88920.0,17359,,1099,HMDB00240
1.8.3.1,90000.0,17359,,1099,HMDB00240
1.8.3.1,93240.0,17359,,1099,HMDB00240
1.8.3.1,93240.0,17359,,1099,HMDB00240
1.8.3.1,93240.0,17359,,1099,HMDB00240
1.8.3.1,96840.0,17359,,1099,HMDB00240
1.8.3.1,97200.0,17359,,1099,HMDB00240
1.8.3.1,129960.0,17359,,1099,HMDB00240
1.8.3.1,191952.0,17359,,1099,HMDB00240
1.8.3.1,16200000.0,17359,,1099,HMDB00240
1.8.3.1,65160.0,,,,
1.8.3.1,306000.0,,,,
3.6.1.17,2088.0,,,,
3.6.1.17,1332.0,,C00131,15993,HMDB01532
3.6.1.17,5040.0,28898,C04058,440210,
3.6.1.17,126.0,28898,C04058,440210,
3.6.1.17,14400.0,,,,
3.6.1.17,720.0,,,,
3.6.1.17,1836.0,63208,C19969,10368940,
3.6.1.17,1908.0,16497,C00286,65103,HMDB01440
3.6.1.17,46800.0,17422,C01260,21706,HMDB01211
3.6.1.17,97200.0,17422,C01260,21706,HMDB01211
3.6.1.17,2448.0000000000005,17422,C01260,21706,HMDB01211
3.6.1.17,5436.0,17422,C01260,21706,HMDB01211
3.6.1.17,5760.0,17422,C01260,21706,HMDB01211
3.6.1.17,6408.0,17422,C01260,21706,HMDB01211
3.6.1.17,8064.0,17422,C01260,21706,HMDB01211
3.6.1.17,11700.0,17422,C01260,21706,HMDB01211
3.6.1.17,9000.0,17422,C01260,21706,HMDB01211
3.6.1.17,12960.0,17422,C01260,21706,HMDB01211
3.6.1.17,198.0,17422,C01260,21706,HMDB01211
3.6.1.17,82800.0,,,,
3.6.1.17,97200.0,,,,
3.6.1.17,146880.0,,,,
5.3.3.8,460800.0,27989,C02944,11966217,
5.3.3.8,7200.0,,,,
5.3.3.8,90000.0,,,,
5.3.3.8,756000.0,,,,
5.3.3.8,29880.000000000004,,,,
5.3.3.8,43200.0,,,,
5.3.3.8,54000.0,,,,
5.3.3.8,6480.0,85442,,90659882,
5.3.3.8,10800.0,85442,,90659882,
5.3.3.8,18000.0,85442,,90659882,
5.3.3.8,360000.0,85442,,90659882,
5.3.3.8,576000.0,85442,,90659882,
5.3.3.8,972000.0,85442,,90659882,
5.3.3.8,396.0,,,,
5.3.3.8,576000.0,,,,
5.3.3.8,5760.0,85889,,90657867,
5.3.3.8,14400.0,85889,,90657867,
5.3.3.8,33840.0,85889,,90657867,
5.3.3.8,208800.0,85889,,90657867,
5.3.3.8,720000.0,85889,,90657867,
5.3.3.8,212400.0,,,,
5.3.3.8,576000.0,,,,
5.3.3.8,1800000.0,,,,
5.3.3.8,43560.0,,,,
5.3.3.8,90000.0,,,,
5.3.3.8,5040.0,,,,
5.3.3.8,72000.0,,,,
5.3.3.8,1944000.0,,,,
5.3.3.8,8640.0,,,,
5.3.3.8,169200.0,,,,
5.3.3.8,648000.0,,,,
5.3.3.8,378000.0,,,,
5.3.3.8,39600.0,,,,
5.3.3.8,93600.0,,,,
5.3.3.8,162000.0,,,,
5.3.3.8,118800.0,,,,
5.3.3.8,219600.0,,,,
5.3.3.8,468000.0,,,,
5.3.3.8,9720.0,62014,,51351753,
5.3.3.8,226800.0,62014,,51351753,
5.3.3.8,352800.0,62014,,51351753,
5.3.3.8,756000.0,62014,,51351753,
5.3.3.8,180000.0,,,21123094,
5.3.3.8,244800.0,,,21123094,
5.3.3.8,460800.0,,,21123094,
5.3.3.8,684000.0,,,21123094,
5.3.3.8,1022400.0,,,21123094,
5.3.3.1,254880.0,79759,C15257,235672,
5.3.3.1,2005.2,83865,C20252,160531,
5.3.3.1,2988.0,83865,C20252,160531,
5.3.3.1,21888.0,83865,C20252,160531,
5.3.3.1,48960.0,83865,C20252,160531,
5.3.3.1,76320000.0,83865,C20252,160531,
5.3.3.1,76320000.0,83865,C20252,160531,
5.3.3.1,76320000.0,83865,C20252,160531,
5.3.3.1,76428000.0,83865,C20252,160531,
5.3.3.1,100440000.0,83865,C20252,160531,
5.3.3.1,100440000.0,83865,C20252,160531,
5.3.3.1,114048000.0,83865,C20252,160531,
5.3.3.1,114120000.0,83865,C20252,160531,
5.3.3.1,1036800000.0,83865,C20252,160531,
5.3.3.1,10843200.0,28689,C01227;D08409,5881,
5.3.3.1,17604000.0,28689,C01227;D08409,5881,
5.3.3.1,39960.0,,,107484,
5.3.3.1,1090.8,,,628700,
5.3.3.2,234.00000000000003,16584,C00129,1195,HMDB01347
5.3.3.2,2051.9999999999995,16584,C00129,1195,HMDB01347
5.3.3.2,2484.0,16584,C00129,1195,HMDB01347
5.3.3.2,5760.0,16584,C00129,1195,HMDB01347
5.3.3.2,64440.0,16584,C00129,1195,HMDB01347
5.3.3.2,687600.0,16584,C00129,1195,HMDB01347
4.4.1.20,7596.0,16856;60836,C00051;C02471;D00014,124886;25246407,HMDB00125
4.4.1.20,7992.000000000001,16856;60836,C00051;C02471;D00014,124886;25246407,HMDB00125
4.4.1.20,42120.0,15651,C00909,5280383,HMDB01337
4.4.1.20,6083.999999999999,,,6478221,
4.4.1.20,7092.0,,,6478221,
2.7.1.48,14.760000000000002,17562,C00475;D07769,6175,HMDB00089
2.7.1.48,11520.0,17562,C00475;D07769,6175,HMDB00089
3.1.2.12,6624.0,,,74777,
3.1.2.12,417600.0,,,,
3.1.2.12,720.0,85867,,75834,
3.1.2.12,16128.0,85867,,75834,
3.1.2.12,6480.0,82635,,13243,
3.1.2.12,6480.0,82635,,13243,
3.1.2.12,7020.0,82635,,13243,
3.1.2.12,2412.0,,,,
3.1.2.12,6840.0,,,76572,
3.1.2.12,6228.0,,,76571,
2.1.1.43,136.79999999999998,,,,
2.1.1.45,11196.0,17622,C00365,65063,HMDB01409
2.1.1.45,172800.0,17622,C00365,65063,HMDB01409
2.1.1.45,2098.7999999999997,16450,C00526,13712,HMDB00012
2.1.1.45,6011.999999999999,16450,C00526,13712,HMDB00012
2.1.1.45,57600.0,16450,C00526,13712,HMDB00012
2.1.1.45,1440.0,,,,
2.1.1.45,15012.0,,,,
2.1.1.45,64800.0,,,,
2.1.1.45,4320.0,1989,,445117,
2.1.1.45,10080.0,1989,,445117,
2.1.1.45,14759.999999999998,1989,,445117,
2.1.1.45,172800.0,1989,,445117,
2.1.1.49,119.88000000000001,17296,C00292,6115,HMDB03012
2.1.1.49,1321.2,17296,C00292,6115,HMDB03012
2.1.1.49,360.0,17241,C00481,1048,
2.1.1.49,900.0,17241,C00481,1048,
2.1.1.49,2401.2000000000003,160129,,123920,
2.1.1.49,13212.0,160129,,123920,
2.6.1.7,3312.0,35932,C03465,47,HMDB00491
2.6.1.7,327600.0,17295;58095,C00079;D00021,6140;6925665,HMDB00159
2.6.1.7,234.00000000000003,,C00036,970,HMDB00223
2.6.1.7,1152.0,,C00036,970,HMDB00223
2.6.1.7,514800.0,,C00036,970,HMDB00223
2.6.1.7,17388.0,35177,,6419709,
2.6.1.7,1475.9999999999998,35177,,6419709,
2.6.1.7,1908.0,30915,C00026,51,HMDB00208
2.6.1.7,27612.0,30915,C00026,51,HMDB00208
2.6.1.7,514800.0,15971;57595,C00135;D00032,6274;6971009,HMDB00177
2.6.1.7,1065600.0,,C00233,70,HMDB00695
2.6.1.7,9036.0,,C00233,70,HMDB00695
2.6.1.7,5364.0,17640,,5460337,
2.6.1.7,1764.0,17640,,5460337,
2.6.1.7,468.00000000000006,28644,,5460364,
2.6.1.7,9576.000000000002,28644,,5460364,
2.6.1.7,34560.0,17561;35235;47910;58717;61894,C00097;D00026,5862;6419722,HMDB00574
2.6.1.7,1584000.0,18050;58359,C00064;D00015,5961;6992086,HMDB00641
2.6.1.7,576.0,16723,,4584184,
2.6.1.7,1475.9999999999998,16723,,4584184,
2.6.1.7,15372.0,16723,,4584184,
2.6.1.7,1404.0000000000002,15999,C01179,979,HMDB00707
2.6.1.7,1475.9999999999998,15999,C01179,979,HMDB00707
2.6.1.7,2268.0,30851,C00166,997,HMDB00205
2.6.1.7,17028.0,30851,C00166,997,HMDB00205
2.6.1.7,396000.0,30851,C00166,997,HMDB00205
2.6.1.7,155160.0,16828;57912,C00078;D00020,6305;6923516,HMDB00929
2.6.1.7,774000.0,16643;57844,C00073;D00019,6137;6992087,HMDB00696
2.6.1.7,137880.0,,,21889526,
2.6.1.7,842400.0,30831,C00109,58,HMDB00005
2.6.1.7,6.4799999999999995,30831,C00109,58,HMDB00005
2.6.1.7,2484.0,30831,C00109,58,HMDB00005
2.6.1.7,12564.0,30831,C00109,58,HMDB00005
2.6.1.7,3312.0,16530,C00141,49,HMDB00019
2.6.1.7,6480.0,16946;57959,C00328,161166;6971029,HMDB00684
2.6.1.7,7920.0,16946;57959,C00328,161166;6971029,HMDB00684
2.6.1.7,35136.0,16946;57959,C00328,161166;6971029,HMDB00684
2.6.1.7,199800.0,16946;57959,C00328,161166;6971029,HMDB00684
2.6.1.7,723600.0,16946;57959,C00328,161166;6971029,HMDB00684
2.6.1.7,684.0,16891;35910;53274,C00048,760,HMDB00119
2.6.1.7,13104.0,16891;35910;53274,C00048,760,HMDB00119
2.6.1.7,946800.0,16891;35910;53274,C00048,760,HMDB00119
2.6.1.7,51840.0,17196;58048,C00152,6267;6992089,HMDB00168
2.6.1.7,1584.0,57678,,4182595,
2.6.1.7,12923.999999999998,57678,,4182595,
2.6.1.7,842400.0,57678,,4182595,
2.6.1.7,17424.0,15753,C00322,71,HMDB00225
2.6.1.7,327600.0,17895;58315,C00082;D00022,6057;6942100,HMDB00158
2.6.1.7,1220400.0,15603;57427,C00123;D00030,6106;7045798,HMDB00687
2.6.1.7,234432.00000000003,,,,
2.6.1.7,1295.9999999999998,32816,C00022,1060,HMDB00243
2.6.1.7,1332.0,32816,C00022,1060,HMDB00243
2.6.1.7,7272.0,32816,C00022,1060,HMDB00243
2.6.1.7,104400.0,32816,C00022,1060,HMDB00243
5.3.1.6,720000.0,,C01487,439507,
5.3.1.6,9655200.0,,C01487,439507,
5.3.1.6,6559200.0,,,10965117,
5.3.1.6,61200.0,,C00508,439245,
5.3.1.6,417.6,27605,,90008,
5.3.1.6,8449200.0,27605,,90008,
5.3.1.6,8449200.0,27605,,90008,
5.3.1.6,33094800.0,17173,,151261,HMDB00621
5.3.1.6,504000.0,86059,,11019447,
5.3.1.6,48312000.0,86059,,11019447,
5.3.1.6,576000.0,,C00121,5779,HMDB00283
5.3.1.6,42768000.0,,C00121,5779,HMDB00283
5.3.1.6,428400.0,68461,,99459,
5.3.1.6,1159200.0,,,11804933,
5.3.1.6,5421600.0,,,111317,
5.3.1.6,169200.0,52742,C00117,439167,HMDB01548
5.3.1.6,432000.0,52742,C00117,439167,HMDB01548
5.3.1.6,1944000.0,52742,C00117,439167,HMDB01548
5.3.1.6,3852000.0,52742,C00117,439167,HMDB01548
5.3.1.6,3859200.0,52742,C00117,439167,HMDB01548
5.3.1.6,4291200.0,52742,C00117,439167,HMDB01548
5.3.1.6,7560000.0,52742,C00117,439167,HMDB01548
5.3.1.6,54360000.0,52742,C00117,439167,HMDB01548
5.3.1.6,12384000.0,52742,C00117,439167,HMDB01548
5.3.1.6,7200.0,17363,C00199,439184,
2.6.1.1,1260.0,,C20327,69732,
2.6.1.1,79200.0,,C00036,970,HMDB00223
2.6.1.1,1004400.0,,C00036,970,HMDB00223
2.6.1.1,1148400.0,,C00036,970,HMDB00223
2.6.1.1,2066400.0,,C00036,970,HMDB00223
2.6.1.1,97200.0,30915,C00026,51,HMDB00208
2.6.1.1,432000.0,30915,C00026,51,HMDB00208
2.6.1.1,633600.0,30915,C00026,51,HMDB00208
2.6.1.1,738000.0,30915,C00026,51,HMDB00208
2.6.1.1,781200.0,30915,C00026,51,HMDB00208
2.6.1.1,1159200.0,30915,C00026,51,HMDB00208
2.6.1.1,108000.0,17053,C00049;D00013,44367445;5960,HMDB00191
2.6.1.1,432000.0,17053,C00049;D00013,44367445;5960,HMDB00191
2.6.1.1,673200.0,17053,C00049;D00013,44367445;5960,HMDB00191
2.6.1.1,1159200.0,17053,C00049;D00013,44367445;5960,HMDB00191
2.6.1.1,1267200.0,17053,C00049;D00013,44367445;5960,HMDB00191
2.6.1.1,1908000.0,17053,C00049;D00013,44367445;5960,HMDB00191
2.6.1.1,1098.0,18019,C00047,5962;71774817,HMDB00182
2.6.1.1,50400.0,16015;53374,C00025;D00007,33032;44272391;88747398,HMDB00148
2.6.1.1,363600.0,16015;53374,C00025;D00007,33032;44272391;88747398,HMDB00148
2.6.1.1,2412000.0,16015;53374,C00025;D00007,33032;44272391;88747398,HMDB00148
2.6.1.2,288.0,30915,C00026,51,HMDB00208
2.6.1.2,1188.0,30915,C00026,51,HMDB00208
2.6.1.2,1368.0,30915,C00026,51,HMDB00208
2.6.1.2,4500.0,30915,C00026,51,HMDB00208
2.6.1.2,17928.0,30915,C00026,51,HMDB00208
2.6.1.2,19764.000000000004,30915,C00026,51,HMDB00208
2.6.1.2,21924.0,30915,C00026,51,HMDB00208
2.6.1.2,43595.99999999999,30915,C00026,51,HMDB00208
2.6.1.2,485640.0,30915,C00026,51,HMDB00208
2.6.1.2,612000.0,30915,C00026,51,HMDB00208
2.6.1.2,612.0000000000001,32816,C00022,1060,HMDB00243
2.6.1.2,2412.0,32816,C00022,1060,HMDB00243
2.6.1.2,10080.0,32816,C00022,1060,HMDB00243
2.6.1.2,11016.0,32816,C00022,1060,HMDB00243
2.6.1.2,23615.999999999996,32816,C00022,1060,HMDB00243
2.6.1.2,24696.0,32816,C00022,1060,HMDB00243
2.6.1.2,31104.000000000007,32816,C00022,1060,HMDB00243
2.6.1.2,92232.0,32816,C00022,1060,HMDB00243
2.6.1.2,459720.0,32816,C00022,1060,HMDB00243
2.6.1.2,489600.0,32816,C00022,1060,HMDB00243
2.6.1.2,612.0000000000001,16015;53374,C00025;D00007,33032;44272391;88747398,HMDB00148
2.6.1.2,2412.0,16015;53374,C00025;D00007,33032;44272391;88747398,HMDB00148
2.6.1.2,10080.0,16015;53374,C00025;D00007,33032;44272391;88747398,HMDB00148
2.6.1.2,11016.0,16015;53374,C00025;D00007,33032;44272391;88747398,HMDB00148
2.6.1.2,23615.999999999996,16015;53374,C00025;D00007,33032;44272391;88747398,HMDB00148
2.6.1.2,24696.0,16015;53374,C00025;D00007,33032;44272391;88747398,HMDB00148
2.6.1.2,31104.000000000007,16015;53374,C00025;D00007,33032;44272391;88747398,HMDB00148
2.6.1.2,92232.0,16015;53374,C00025;D00007,33032;44272391;88747398,HMDB00148
2.6.1.2,459720.0,16015;53374,C00025;D00007,33032;44272391;88747398,HMDB00148
2.6.1.2,489600.0,16015;53374,C00025;D00007,33032;44272391;88747398,HMDB00148
2.6.1.2,288.0,16977;57972,C00041;D00012,5950;7311724,HMDB00161
2.6.1.2,1188.0,16977;57972,C00041;D00012,5950;7311724,HMDB00161
2.6.1.2,1368.0,16977;57972,C00041;D00012,5950;7311724,HMDB00161
2.6.1.2,4500.0,16977;57972,C00041;D00012,5950;7311724,HMDB00161
2.6.1.2,17928.0,16977;57972,C00041;D00012,5950;7311724,HMDB00161
2.6.1.2,19764.000000000004,16977;57972,C00041;D00012,5950;7311724,HMDB00161
2.6.1.2,21924.0,16977;57972,C00041;D00012,5950;7311724,HMDB00161
2.6.1.2,43595.99999999999,16977;57972,C00041;D00012,5950;7311724,HMDB00161
2.6.1.2,61560.0,16977;57972,C00041;D00012,5950;7311724,HMDB00161
2.6.1.2,485640.0,16977;57972,C00041;D00012,5950;7311724,HMDB00161
2.6.1.2,612000.0,16977;57972,C00041;D00012,5950;7311724,HMDB00161
2.7.1.59,107.99999999999999,28401;506227,C00140,439174,
2.7.1.59,117.00000000000001,28401;506227,C00140,439174,
2.7.1.59,234000.0,28401;506227,C00140,439174,
6.2.1.17,284400.0,29888,C00013,1023;21961011,
6.2.1.17,43200.0,33404,C01013,68152,HMDB00700
6.2.1.17,3600.0,15346;62204,C00010,87642,
6.2.1.17,8640.0,15346;62204,C00010,87642,
6.2.1.17,151200.0,15346;62204,C00010,87642,
6.2.1.17,3960.0,15422,C00002;D08646,5957,HMDB00538
6.2.1.17,5400.0,15422,C00002;D08646,5957,HMDB00538
6.2.1.17,122400.0,15422,C00002;D08646,5957,HMDB00538
6.2.1.17,3132.0,30772,C00246,264,HMDB00039
6.2.1.17,6120.0,30772,C00246,264,HMDB00039
6.2.1.17,21600.0,30772,C00246,264,HMDB00039
6.2.1.17,17280.0,15366,C00033;D00010,176;21980959,HMDB00042
6.2.1.17,24480.0,15366,C00033;D00010,176;21980959,HMDB00042
6.2.1.17,115200.0,15366,C00033;D00010,176;21980959,HMDB00042
6.2.1.17,280800.0,62415,C05983,440863,HMDB06806
6.2.1.17,4320.0,17272,,104745,
6.2.1.17,6480.0,17272,,104745,
6.2.1.17,118800.0,17272,,104745,
6.2.1.17,3960.0,18308;51702,C00511;C19501;D03392;D03393;D03394;D03395;D03396;D03397,19966351;6581,
6.2.1.17,4680.0,18308;51702,C00511;C19501;D03392;D03393;D03394;D03395;D03396;D03397,19966351;6581,
6.2.1.17,93600.0,18308;51702,C00511;C19501;D03392;D03393;D03394;D03395;D03396;D03397,19966351;6581,
6.2.1.12,2088.0,32374;36090,C00811,637542,HMDB02035
6.2.1.12,2520.0,32374;36090,C00811,637542,HMDB02035
6.2.1.12,3455.9999999999995,32374;36090,C00811,637542,HMDB02035
6.2.1.12,3600.0,32374;36090,C00811,637542,HMDB02035
6.2.1.12,3672.0,32374;36090,C00811,637542,HMDB02035
6.2.1.12,4608.0,32374;36090,C00811,637542,HMDB02035
6.2.1.12,1295.9999999999998,16433;36281,C01197;C01481,689043,HMDB03501
6.2.1.12,1584.0,16433;36281,C01197;C01481,689043,HMDB03501
6.2.1.12,2808.0000000000005,16433;36281,C01197;C01481,689043,HMDB03501
6.2.1.12,2880.0,16433;36281,C01197;C01481,689043,HMDB03501
6.2.1.12,3312.0,16433;36281,C01197;C01481,689043,HMDB03501
6.2.1.12,19800.0,15346;62204,C00010,87642,
6.2.1.12,1224.0000000000002,17620,C01494,445858,HMDB00954
6.2.1.12,1368.0,17620,C01494,445858,HMDB00954
6.2.1.12,1764.0,17620,C01494,445858,HMDB00954
6.2.1.12,2051.9999999999995,17620,C01494,445858,HMDB00954
6.2.1.12,5616.000000000001,17620,C01494,445858,HMDB00954
6.2.1.12,936.0000000000001,,,8784,
6.2.1.12,1080.0,,,8784,
6.2.1.12,1332.0,,,8784,
6.2.1.12,1692.0,27386;35697,C00423;C10438,444539,HMDB00930
6.2.1.12,2088.0,27386;35697,C00423;C10438,444539,HMDB00930
6.2.1.12,3491.9999999999995,27386;35697,C00423;C10438,444539,HMDB00930
6.2.1.13,79200.0,16135,C02632,6590,HMDB01873
6.2.1.13,198000.0,16135,C02632,6590,HMDB01873
6.2.1.13,28800.0,15479,C00630,3036931,HMDB01243
6.2.1.13,435600.0,15479,C00630,3036931,HMDB01243
6.2.1.13,234000.0,15346;62204,C00010,87642,
6.2.1.13,252000.0,15346;62204,C00010,87642,
6.2.1.13,262800.0,15346;62204,C00010,87642,
6.2.1.13,244800.0,15422,C00002;D08646,5957,HMDB00538
6.2.1.13,295200.0,15422,C00002;D08646,5957,HMDB00538
6.2.1.13,151200.0,15351,C00024,444493,HMDB01206
6.2.1.13,565200.0,15351,C00024,444493,HMDB01206
6.2.1.13,496800.0,15537,C00582,165620,HMDB06503
6.2.1.13,75600.0,17552,C00035,8977,HMDB01201
6.2.1.13,1479600.0,17552,C00035,8977,HMDB01201
6.2.1.13,237600.0,16411,C00954,802,HMDB00197
6.2.1.13,414000.0,16761,C00008,6022,HMDB01341
6.2.1.13,730800.0,16761,C00008,6022,HMDB01341
6.2.1.13,241200.0,15366,C00033;D00010,176;21980959,HMDB00042
6.2.1.13,421200.0,26078;52641;7794,C00009;D05467,1004;22486802,HMDB02142
6.2.1.13,655200.0,26078;52641;7794,C00009;D05467,1004;22486802,HMDB02142
6.2.1.13,97200.0,15996,C00044,6830,HMDB01273
6.2.1.13,320400.0,30745,C07086,999,HMDB00209
2.7.1.52,1224.0000000000002,2181,C01019,17106,HMDB00174
2.7.1.52,792.0,15422,C00002;D08646,5957,HMDB00538
2.7.1.52,1368.0,15422,C00002;D08646,5957,HMDB00538
5.3.99.2,7200.0,16856;60836,C00051;C02471;D00014,124886;25246407,HMDB00125
5.3.99.2,54000.0,16856;60836,C00051;C02471;D00014,124886;25246407,HMDB00125
5.3.99.2,1332.0,15554,C00427,445049,HMDB01381
5.3.99.2,1800.0,15554,C00427,445049,HMDB01381
5.3.99.2,3420.0,15554,C00427,445049,HMDB01381
5.3.99.2,78120.0,15554,C00427,445049,HMDB01381
5.3.99.2,9504.0,15554,C00427,445049,HMDB01381
5.3.99.2,18000.0,34718,C14397,6,
5.3.99.3,75600.0,16856;60836,C00051;C02471;D00014,124886;25246407,HMDB00125
5.3.99.3,25200.0,15554,C00427,445049,HMDB01381
5.3.99.3,180000.0,15554,C00427,445049,HMDB01381
5.3.99.3,180000.0,15554,C00427,445049,HMDB01381
5.3.99.3,270000.0,27647,C05956,5280883,HMDB03235
5.3.99.3,270000.0,27647,C05956,5280883,HMDB03235
3.1.3.1,878400.0,29888,C00013,1023;21961011,
3.1.3.1,173880.0,15811,C01005,57689797;68841,HMDB00272
3.1.3.1,133.2,17440,C03360,378,
3.1.3.1,1980.0,17440,C03360,378,
3.1.3.1,43200.0,17440,C03360,378,
3.1.3.1,52812.0,17440,C03360,378,
3.1.3.1,57600.0,17440,C03360,378,
3.1.3.1,72000.0,17440,C03360,378,
3.1.3.1,93600.0,17440,C03360,378,
3.1.3.1,107640.0,17440,C03360,378,
3.1.3.1,122400.0,17440,C03360,378,
3.1.3.1,159840.0,17440,C03360,378,
3.1.3.1,222624.0,17440,C03360,378,
3.1.3.1,234000.0,17440,C03360,378,
3.1.3.1,278640.0,17440,C03360,378,
3.1.3.1,283788.0,17440,C03360,378,
3.1.3.1,289800.0,17440,C03360,378,
3.1.3.1,316188.0,17440,C03360,378,
3.1.3.1,360000.0,17440,C03360,378,
3.1.3.1,408960.0,17440,C03360,378,
3.1.3.1,417240.0,17440,C03360,378,
3.1.3.1,554040.0,17440,C03360,378,
3.1.3.1,560520.0,17440,C03360,378,
3.1.3.1,659880.0,17440,C03360,378,
3.1.3.1,1026000.0,17440,C03360,378,
3.1.3.1,1332000.0,17440,C03360,378,
3.1.3.1,1360800.0,17440,C03360,378,
3.1.3.1,2924280.0,17440,C03360,378,
3.1.3.1,5194800.0,17440,C03360,378,
3.1.3.1,7509600.0,17440,C03360,378,
3.1.3.1,58428000.0,17440,C03360,378,
3.1.3.1,136800.0,17440,C03360,378,
3.1.3.1,160200.0,17440,C03360,378,
3.1.3.1,289800.0,17440,C03360,378,
3.1.3.1,532440.0,17440,C03360,378,
3.1.3.1,118800.0,,,188920,
3.1.3.1,497160.0,,,71627201,
3.1.3.1,50760.0,,C00074,1005;58114173;59658623,HMDB00263
3.1.3.1,331200.0,18405,C00018,1051,HMDB01491
2.1.1.37,36.0,15414;59789,,24762165;34756,
2.1.1.37,46.8,15414;59789,,24762165;34756,
2.1.1.37,208.8,15414;59789,,24762165;34756,
2.1.1.37,36.0,,,,
2.1.1.37,46.8,,,,
1.1.1.21,2520.0,17935,C01545,454,HMDB01140
1.1.1.21,4932.0,17935,C01545,454,HMDB01140
1.1.1.21,658.8000000000001,34166,C14441,246876,
1.1.1.21,1551.6,15693;5445,C02154,751,HMDB01051
1.1.1.21,2098.7999999999997,15693;5445,C02154,751,HMDB01051
1.1.1.21,558000.0,15693;5445,C02154,751,HMDB01051
1.1.1.21,61.2,77417,D05097,8209,HMDB11638
1.1.1.21,223.2,35986,C14696,8914,
1.1.1.21,234.00000000000003,35986,C14696,8914,
1.1.1.21,2268.0,,,13389,
1.1.1.21,4500.0,27836,C02278,8194,
1.1.1.21,720.0,,,55297134,
1.1.1.21,2700.0,,,55297134,
1.1.1.21,558.0,,,17166,
1.1.1.21,1548.0,17158,C00546,880,HMDB01167
1.1.1.21,957600.0,17158,C00546,880,HMDB01167
1.1.1.21,1872.0000000000002,,C07327,10371,
1.1.1.21,9000.0,,C07327,10371,
1.1.1.21,720.0,,,5283349,
1.1.1.21,6480.0,48943,,6561,
1.1.1.21,558.0,16619;26199;28600,C01126;C06081,445070,HMDB04305
1.1.1.21,1800.0,16619;26199;28600,C01126;C06081,445070,HMDB04305
1.1.1.21,1018.7999999999998,53455,C00181;D06346,135191,HMDB00098
