ILMN_1712707	7.7017	17	18.07947	0
ILMN_1699750	4.91279	23	5.078661	0.561039
ILMN_1739081	5.60056	24	8.298769	0.05844156
ILMN_2329958	7.98917	17	23.12576	0
ILMN_1775944	6.69549	19	13.21256	0
ILMN_1724497	8.26822	24	19.34798	0
ILMN_1720988	6.02022	21	9.048485	0.005194805
ILMN_1707274	4.93569	14	6.400925	0.5415584
ILMN_1755658	4.99463	23	4.923708	0.4935065
ILMN_1673639	5.48758	22	6.410425	0.1051948
ILMN_1713732	9.40688	25	59.72688	0
ILMN_1708922	5.60074	20	4.660391	0.05844156
ILMN_2268241	5.76891	24	9.198283	0.02467532
ILMN_1741628	5.267	32	4.562196	0.2376623
ILMN_1657870	5.7149	22	6.636986	0.03246753
ILMN_2240003	5.10619	24	7.828289	0.3779221
ILMN_1785424	9.42014	31	45.31964	0
ILMN_1731610	7.10069	24	17.53501	0
ILMN_1696682	4.90362	19	9.439517	0.5753247
ILMN_2396672	7.96274	28	22.14085	0
ILMN_1758825	5.43279	19	6.770437	0.1350649
ILMN_1656940	5.67404	21	7.821445	0.04025974
ILMN_1656979	4.82013	32	5.466362	0.6285715
ILMN_1731433	4.31606	26	3.604071	0.9116883
ILMN_1672878	9.95945	20	78.46139	0
ILMN_1655114	5.16111	30	3.836498	0.325974
ILMN_1657045	4.61156	24	4.109917	0.7545455
ILMN_1766991	4.45482	24	4.817596	0.8441558
ILMN_1658083	6.68151	25	9.917682	0
ILMN_1802096	5.78897	17	8.421846	0.02077922
ILMN_2367165	5.19126	14	6.206373	0.2961039
ILMN_1753370	7.74112	20	22.16753	0
ILMN_1738921	8.99662	35	30.1207	0
ILMN_1660199	5.4994	17	8.548837	0.0948052
ILMN_2331636	10.4408	21	123.6879	0
ILMN_1772123	10.1353	17	100.4039	0
ILMN_1667641	4.391	23	3.475657	0.8818182
ILMN_1763852	4.19183	25	3.461266	0.9376624
ILMN_1687303	7.26069	21	15.34382	0
ILMN_1761058	8.79738	26	33.62642	0
ILMN_2225595	7.40861	22	14.78449	0
ILMN_1724699	5.21646	24	6.418675	0.2753247
ILMN_1775579	9.85258	24	61.9267	0
ILMN_1660890	5.06007	23	6.423025	0.4194805
ILMN_1778104	9.69887	24	59.36649	0
ILMN_2053679	10.4771	21	116.2963	0
ILMN_1795104	5.90998	27	7.988223	0.009090909
ILMN_1740920	5.58294	27	6.373847	0.06493507
ILMN_2263466	6.7471	23	8.886999	0
ILMN_1806408	11.9568	28	235.1085	0
ILMN_2352009	8.81622	19	17.25755	0
ILMN_1693148	4.13522	18	4.680591	0.951948
ILMN_1808395	4.93353	19	6.74211	0.5415584
ILMN_3236270	7.46059	29	13.02839	0
ILMN_1743847	5.16627	22	6.390234	0.3233766
ILMN_1800008	9.71803	18	72.18848	0
ILMN_2133799	5.96799	17	11.85045	0.006493506
ILMN_1708672	11.6743	15	184.7814	0
ILMN_1665945	9.56949	25	61.55984	0
ILMN_1676288	4.777	14	5.826304	0.651948
ILMN_1693250	5.63431	15	11.19554	0.04935065
ILMN_2295980	4.30298	27	3.035895	0.9142857
ILMN_2410362	4.45489	16	3.804842	0.8441558
ILMN_1684271	8.69797	33	32.10353	0
ILMN_1726388	6.62135	28	11.74658	0
ILMN_2106002	4.7363	22	5.06184	0.6779221
ILMN_1779685	3.25841	23	3.768687	0.9987013
ILMN_1665932	4.27647	13	3.143678	0.9181818
ILMN_1769694	5.24574	23	6.188971	0.2532468
ILMN_1727251	5.02234	25	6.993565	0.4571429
ILMN_1734479	4.8321	27	4.243742	0.6220779
ILMN_2368728	4.0645	19	5.062949	0.9597403
ILMN_2394897	4.47687	21	4.732141	0.825974
ILMN_2394902	4.40017	23	4.139866	0.8805195
ILMN_2287535	4.34054	28	2.97858	0.8987013
ILMN_1750295	5.09982	25	6.331806	0.3857143
ILMN_3187680	8.40071	23	28.97926	0
ILMN_3242266	4.93466	27	4.626944	0.5415584
ILMN_1780630	5.65459	26	5.835167	0.04675325
ILMN_1716480	9.16744	30	33.53574	0
ILMN_1715192	5.29971	17	6.915962	0.2155844
ILMN_2339410	4.63931	23	5.161516	0.7376623
ILMN_1779984	4.98555	23	5.72172	0.5012987
ILMN_1667018	6.17009	21	9.96471	0.002597403
ILMN_1773243	4.44858	36	5.936052	0.848052
ILMN_3241214	5.25062	24	4.992646	0.2506494
ILMN_3235340	5.97115	28	8.921144	0.006493506
ILMN_1761000	4.70725	19	4.977444	0.6974026
ILMN_3237774	7.2143	14	15.06804	0
ILMN_2333219	4.55076	29	4.036242	0.7883117
ILMN_1780485	5.43867	19	9.598048	0.1298701
ILMN_1735471	5.29853	21	5.559727	0.2168831
ILMN_1699636	8.92516	20	36.50056	0
ILMN_2371379	11.1427	27	139.8089	0
ILMN_1749014	9.8981	20	90.42715	0
ILMN_1727091	4.72575	16	5.667611	0.6844156
ILMN_1771348	7.76775	17	15.55255	0
ILMN_2134039	8.94173	24	44.97006	0
ILMN_1750800	11.0749	25	174.0648	0
ILMN_1654861	9.40939	27	39.83907	0
ILMN_2121389	5.34776	17	9.179093	0.1766234
ILMN_1715543	5.15882	17	6.807916	0.325974
ILMN_1739594	7.14811	28	14.62748	0
ILMN_2353978	5.91815	19	8.803175	0.007792208
ILMN_1785474	4.9506	16	7.927093	0.525974
ILMN_2188959	4.95152	25	5.076421	0.525974
ILMN_1716237	6.221	29	7.181164	0.001298701
ILMN_1764321	7.54179	18	14.24563	0
ILMN_2156699	4.46849	10	6.970467	0.8337662
ILMN_1784756	4.89495	23	6.352587	0.5792208
ILMN_1728883	5.43977	20	7.892222	0.1298701
ILMN_1740265	11.7377	19	302.5748	0
ILMN_1788078	5.17608	25	6.812386	0.3116883
ILMN_2252621	4.57399	24	3.638422	0.7714286
ILMN_2332250	10.528	22	113.3153	0
ILMN_1719178	4.72568	20	8.742567	0.6844156
ILMN_1679600	7.69724	23	18.30975	0
ILMN_2367070	8.76731	22	44.47846	0
ILMN_1658995	9.46706	26	49.86565	0
ILMN_1750158	8.20177	20	20.92773	0
ILMN_1668839	4.44751	27	4.006316	0.8493506
ILMN_1765767	4.58771	25	3.587079	0.761039
ILMN_1685703	4.90938	34	5.51205	0.5675325
ILMN_1743396	6.86506	21	14.42715	0
ILMN_1743680	4.65175	29	4.645764	0.7285714
ILMN_1669633	10.1459	16	109.5272	0
ILMN_2344956	11.7923	28	201.648	0
ILMN_2104830	9.11345	21	31.28593	0
ILMN_2078599	7.7838	23	19.8464	0
ILMN_2234343	7.72812	36	15.4193	0
ILMN_1706598	5.49258	19	5.149865	0.1
ILMN_2306955	5.17033	28	7.620285	0.3194805
ILMN_1758323	6.61999	29	9.590322	0
ILMN_1728331	5.67446	18	7.76861	0.04025974
ILMN_2351906	5.07189	21	5.379947	0.4051948
ILMN_1705637	5.5257	26	7.050017	0.08571429
ILMN_1784203	4.75084	28	5.054972	0.6688312
ILMN_1666690	5.40552	32	5.976796	0.1428571
ILMN_1654468	5.32157	13	7.147037	0.1974026
ILMN_2320277	4.39256	24	4.489886	0.8818182
ILMN_2227011	5.19839	17	8.659189	0.2896104
ILMN_1730002	3.85439	19	2.982519	0.9753247
ILMN_3236756	7.89516	30	20.19072	0
ILMN_1716832	5.60332	32	5.382081	0.05844156
ILMN_1684585	7.07189	24	12.66094	0
ILMN_2360705	11.1033	12	213.7849	0
ILMN_1654414	7.89279	23	13.83083	0
ILMN_1666096	8.25061	28	18.03835	0
ILMN_2391458	6.67233	28	11.32459	0
ILMN_2285506	5.31341	25	5.173042	0.2038961
ILMN_1691714	4.74539	29	6.080576	0.6766234
ILMN_1683598	8.87608	14	62.74033	0
ILMN_2370882	6.4586	25	10.14796	0
ILMN_2273911	4.98113	24	4.689692	0.5012987
ILMN_1807914	3.61893	12	5.926295	0.9857143
ILMN_1678517	4.07519	31	3.149095	0.9597403
ILMN_1705247	8.51541	19	35.28631	0
ILMN_1737418	4.55841	19	4.590569	0.7844156
ILMN_2278242	4.66809	31	3.580211	0.7168831
ILMN_1730025	4.72298	19	6.233487	0.687013
ILMN_2378555	4.7419	25	4.716267	0.6779221
ILMN_1661434	4.61939	19	5.018501	0.7519481
ILMN_1809623	4.60757	25	4.766266	0.7545455
ILMN_1657592	4.71673	23	5.666388	0.6935065
ILMN_1765912	5.03194	22	7.425632	0.4467532
ILMN_1746128	5.47518	13	7.187243	0.1090909
ILMN_1685952	5.01944	22	4.625285	0.4623377
ILMN_1662738	4.8379	34	4.279929	0.6181818
ILMN_1771084	5.36493	33	6.565715	0.1675325
ILMN_1791923	4.86255	16	12.19488	0.6025974
ILMN_1801698	4.61531	15	6.859658	0.7519481
ILMN_1766966	4.20795	22	5.00501	0.9337662
ILMN_2070792	4.96886	20	6.774984	0.5116883
ILMN_1752269	5.8667	16	9.391534	0.009090909
ILMN_1697510	5.2969	21	6.311277	0.2181818
ILMN_2254962	4.72659	22	7.657262	0.6844156
ILMN_2336595	10.8624	15	174.6426	0
ILMN_1714197	11.0398	16	183.492	0
ILMN_1742859	4.70899	25	4.156446	0.6974026
ILMN_1659885	5.14762	15	5.322669	0.3324675
ILMN_2125869	5.12322	20	6.04106	0.3636364
ILMN_1671703	6.87645	29	10.36424	0
ILMN_2152131	14.8493	16	1869.24	0
ILMN_1777296	13.708	29	524.5046	0
ILMN_2038777	14.0814	23	1162.648	0
ILMN_3246895	5.29445	20	8.312963	0.2207792
ILMN_1658660	4.64976	23	5.006092	0.7285714
ILMN_1829919	5.37849	33	7.002384	0.1597403
ILMN_2053178	14.5462	24	1400.974	0
ILMN_1704961	12.4833	26	354.449	0
ILMN_1795325	4.31978	20	4.903837	0.9090909
ILMN_1749297	11.5708	19	267.5332	0
ILMN_2328280	10.9512	26	148.3769	0
ILMN_1657855	4.78387	21	5.997426	0.648052
ILMN_1717900	4.72559	25	4.551671	0.6844156
ILMN_1796088	4.56671	25	6.327779	0.7753247
ILMN_1704078	5.00551	24	5.869558	0.4766234
ILMN_2232177	11.5431	34	156.1087	0
ILMN_1654422	5.0092	12	5.362576	0.4714286
ILMN_1665691	4.88717	19	3.981178	0.5805195
ILMN_1725534	10.6615	15	144.7616	0
ILMN_1798254	9.89657	34	69.96722	0
ILMN_1792314	10.1045	20	60.90761	0
ILMN_1695821	8.99305	19	40.40448	0
ILMN_2388605	11.3309	20	214.1896	0
ILMN_1657153	9.67179	25	65.56996	0
ILMN_2260392	5.71009	18	7.444861	0.03376623
ILMN_2346451	4.98881	15	5.74124	0.4961039
ILMN_1787513	5.8023	22	9.235466	0.01818182
ILMN_1680941	4.87334	26	5.35918	0.5922078
ILMN_1652594	7.91961	20	25.155	0
ILMN_1697585	9.50441	25	60.34309	0
ILMN_1689162	6.7592	29	10.38153	0
ILMN_1815392	6.29727	27	9.588646	0.001298701
ILMN_3241416	4.99	22	7.825093	0.4935065
ILMN_1760490	8.94143	29	39.98734	0
ILMN_1786544	5.17445	19	4.517045	0.312987
ILMN_1763916	5.12384	26	6.015965	0.3623376
ILMN_2243308	9.09403	18	49.59173	0
ILMN_1766723	5.53203	34	5.857502	0.08441558
ILMN_1689217	5.29255	19	6.015157	0.2207792
ILMN_1670912	4.79538	14	6.17631	0.6428571
ILMN_2152711	6.29424	21	7.647859	0.001298701
ILMN_1668983	5.11751	20	6.654212	0.3662338
ILMN_1824337	5.05797	18	7.543007	0.4207792
ILMN_1807493	4.19778	19	4.794688	0.9363636
ILMN_3250257	4.27678	16	4.457146	0.9181818
ILMN_1683883	7.87147	31	11.7984	0
ILMN_1670193	5.49659	23	7.358405	0.09740259
ILMN_2319825	8.94226	31	24.1736	0
ILMN_1694233	9.51223	20	56.51223	0
ILMN_1686432	6.90029	26	15.28735	0
ILMN_1697550	6.27621	14	11.20957	0.001298701
ILMN_2158705	6.56768	24	8.040989	0
ILMN_1803686	10.9851	27	112.0237	0
ILMN_1745580	4.77611	23	4.401171	0.651948
ILMN_1745108	3.15493	25	3.203591	0.9987013
ILMN_1725043	5.87136	19	6.186653	0.009090909
ILMN_2148360	6.44529	25	9.86132	0
ILMN_1718946	7.91825	22	20.02789	0
ILMN_1711374	4.93381	27	4.406445	0.5415584
ILMN_1726266	4.85387	21	7.356135	0.6038961
ILMN_1705689	4.97178	12	9.438804	0.5103896
ILMN_1785393	5.69307	20	7.790873	0.03636364
ILMN_2384544	9.02171	18	39.86349	0
ILMN_1756920	11.4662	19	120.2872	0
ILMN_1799728	7.08378	23	8.154336	0
ILMN_1751500	7.25285	25	14.24907	0
ILMN_2121068	9.04625	30	35.25787	0
ILMN_1765779	6.54089	19	10.26454	0
ILMN_2201386	4.8494	21	6.307409	0.6064935
ILMN_1682225	4.43313	28	4.221152	0.8558441
ILMN_1788481	4.04797	12	5.517893	0.9597403
ILMN_1713751	6.47529	17	10.98252	0
ILMN_1662675	5.0701	20	6.176835	0.4064935
ILMN_1737629	4.60708	23	4.774142	0.7558442
ILMN_1812112	5.14103	30	4.325222	0.3441558
ILMN_3241313	4.6235	20	6.428212	0.7467533
ILMN_1675210	5.76779	22	6.513862	0.02467532
ILMN_1706302	5.05533	15	7.319911	0.4246753
ILMN_2351754	4.68045	20	6.402845	0.712987
ILMN_2060086	4.18156	12	4.715735	0.9441559
ILMN_1664236	4.65836	18	6.698092	0.7220779
ILMN_1664631	5.28481	22	6.167299	0.2272727
ILMN_1802100	4.55943	21	4.179755	0.7831169
ILMN_2194158	4.70432	35	3.38285	0.6987013
ILMN_2100871	4.64692	22	4.91468	0.7337663
ILMN_1806841	5.11396	22	6.247354	0.3753247
ILMN_1798045	5.43358	25	6.052664	0.1324675
ILMN_2293012	4.47407	21	4.161768	0.8285714
ILMN_1703383	5.09495	18	6.502859	0.387013
ILMN_1651657	4.30509	23	4.467545	0.912987
ILMN_1671297	5.04675	24	5.666473	0.4324675
ILMN_1669486	4.68723	21	5.052275	0.7077922
ILMN_1795204	4.7835	24	5.254086	0.648052
ILMN_2223911	5.14639	17	5.521832	0.3350649
ILMN_1685531	3.85376	14	5.120282	0.9753247
ILMN_1764554	4.57873	25	4.327011	0.7649351
ILMN_2302214	4.56356	29	3.866141	0.7766234
ILMN_1783312	5.17488	30	6.159762	0.312987
ILMN_2143210	5.258	14	6.356017	0.2415584
ILMN_1750294	5.12568	27	4.436769	0.361039
ILMN_1708348	6.66689	31	7.927498	0
ILMN_1727524	6.40118	24	9.264713	0
ILMN_1716909	4.42597	27	2.993025	0.861039
ILMN_2103107	4.77488	27	4.69922	0.6532468
ILMN_1673566	6.51154	20	9.318047	0
ILMN_1751168	5.17236	18	6.733231	0.3155844
ILMN_1660970	3.99207	21	3.554848	0.9623377
ILMN_1787386	4.16752	26	4.248399	0.9454545
ILMN_2286570	4.87183	33	6.000565	0.5922078
ILMN_2413732	5.3116	19	6.127244	0.2051948
ILMN_1873412	5.32399	22	5.524003	0.1961039
ILMN_1676452	4.71788	23	6.303031	0.6922078
ILMN_2358134	4.90034	19	5.226971	0.5766234
ILMN_1683781	5.39865	9	15.21917	0.1467533
ILMN_1726247	3.82802	22	5.165471	0.9753247
ILMN_1682989	4.77566	22	4.945673	0.651948
ILMN_1739872	5.07557	23	4.93392	0.4012987
ILMN_1770152	4.0494	18	4.012968	0.9597403
ILMN_1656171	4.32018	27	4.834899	0.9090909
ILMN_1796628	4.85329	23	4.074536	0.6038961
ILMN_1811765	4.18042	23	4.059388	0.9441559
ILMN_1791795	4.80969	21	4.867615	0.638961
ILMN_1787908	4.31093	18	6.107071	0.912987
ILMN_1651717	5.47804	27	5.364625	0.1090909
ILMN_1703803	3.65102	12	7.496795	0.9844156
ILMN_2092933	5.45924	16	8.122099	0.1142857
ILMN_1681886	4.5208	29	3.733884	0.8
ILMN_1767362	5.41679	20	7.177617	0.1415584
ILMN_3251322	5.11263	23	6.606114	0.3766234
ILMN_2211790	5.35259	26	8.12956	0.1727273
ILMN_1672403	4.74876	20	6.564999	0.6727273
ILMN_1805543	3.82861	16	3.914907	0.9753247
ILMN_1706992	4.82847	11	8.326726	0.6246753
ILMN_1684919	5.05417	21	5.366639	0.4246753
ILMN_1727084	5.4203	29	7.816594	0.1402597
ILMN_1705250	4.57822	23	3.491918	0.7662337
ILMN_1722621	4.55211	25	5.077457	0.787013
ILMN_1721495	4.69986	22	5.490386	0.7012987
ILMN_1798690	5.06353	15	11.49383	0.4181818
ILMN_1687035	5.28135	17	5.854411	0.2272727
ILMN_1777683	4.47663	15	7.22148	0.825974
ILMN_1762294	4.57412	28	4.644639	0.7714286
ILMN_1793040	6.25361	22	6.274465	0.001298701
ILMN_3247424	7.0339	18	12.54754	0
ILMN_1763000	4.28884	16	5.241287	0.9168831
ILMN_1776777	12.0499	32	282.4251	0
ILMN_1706963	5.28617	19	7.014227	0.2272727
ILMN_2320964	10.1842	23	76.63452	0
ILMN_1697628	4.26732	15	4.021094	0.9194805
ILMN_2319326	5.82929	30	6.642579	0.01428571
ILMN_1657442	5.28315	22	5.359272	0.2272727
ILMN_1679797	7.39916	31	11.50861	0
ILMN_1749493	5.44522	24	7.740158	0.1272727
ILMN_1657139	8.65091	28	33.68953	0
ILMN_3245693	5.69035	19	7.706899	0.03766234
ILMN_1806275	6.65195	21	8.286545	0
ILMN_1659599	4.93582	22	6.43429	0.5415584
ILMN_1698777	6.7897	18	10.06066	0
ILMN_1663132	9.25816	21	35.55402	0
ILMN_1700349	6.98759	15	14.85086	0
ILMN_1761309	7.38188	25	17.39735	0
ILMN_2120555	6.23637	34	6.008618	0.001298701
ILMN_1742073	4.27703	17	3.838418	0.9181818
ILMN_3241894	4.39831	17	2.050138	0.8818182
ILMN_1810691	5.32992	23	6.566822	0.1935065
ILMN_1676893	10.5599	32	105.7365	0
ILMN_2148944	4.50082	23	4.796649	0.8103896
ILMN_1708588	4.99054	28	3.786578	0.4935065
ILMN_2311674	6.27345	24	8.210199	0.001298701
ILMN_1685156	6.96006	18	13.41839	0
ILMN_1655935	6.4407	25	9.269299	0
ILMN_1754440	5.35655	19	7.054987	0.1714286
ILMN_1654287	6.0485	13	7.212866	0.005194805
ILMN_1763344	3.90005	25	4.022699	0.9727273
ILMN_1711736	4.32005	28	3.874488	0.9090909
ILMN_2356786	7.16307	21	15.98574	0
ILMN_1759252	10.4925	27	102.1617	0
ILMN_1678791	4.56896	27	4.434922	0.7753247
ILMN_2336146	4.44552	28	4.653885	0.8493506
ILMN_2286339	4.52586	19	2.128813	0.7987013
ILMN_1694133	5.70335	21	7.484935	0.03376623
ILMN_1678501	4.5639	25	5.510251	0.7766234
ILMN_1787378	6.35385	30	8.23705	0
ILMN_1814526	9.70865	20	75.8418	0
ILMN_2311278	8.3259	13	34.86629	0
ILMN_1764309	4.99386	19	7.385248	0.4935065
ILMN_1811598	4.51069	17	4.305335	0.8051948
ILMN_1740717	5.27661	24	5.144124	0.2272727
ILMN_2136010	4.23456	23	5.289314	0.9272727
ILMN_1797912	5.1172	21	6.632683	0.3675325
ILMN_1738604	6.13846	22	9.310162	0.002597403
