GENE,PPM
100,61.0
10005,nan
10007,45.0
100137049,nan
10020,nan
10026,2.0
100287639,nan
10050,nan
100507855,nan
100526794,nan
10057,0.92
10060,nan
10087,nan
10090,0.79
10135,84.0
10157,21.0
10164,nan
10165,45.0
10166,nan
10195,nan
10201,nan
10229,40.0
10246,nan
10249,nan
10257,nan
102724197,nan
102724560,nan
10312,nan
10317,4.0
10327,107.0
10331,nan
1036,4.0
10380,24.0
10390,nan
10396,1.0
1040,4.0
10400,nan
10402,nan
10423,11.0
10449,1131.0
10455,156.0
10476,922.0
10478,nan
10554,14.0
10555,nan
10558,11.0
10559,nan
1056,nan
10560,nan
10568,nan
10587,31.0
10588,0.9
10599,nan
10606,12.0
10610,nan
10632,1280.0
10654,4.0
10678,8.0
10682,15.0
10690,0.58
107,1.0
10720,nan
10723,2.0
10724,8.0
10728,62.0
10768,7.0
10786,nan
10797,nan
108,0.39
10840,6.0
10841,nan
10846,nan
10858,10.0
10861,nan
10864,2.0
10870,nan
10873,14.0
109,2.0
10901,102.0
10905,nan
10919,nan
10935,1361.0
10948,nan
10965,66.0
10975,55.0
10991,nan
10993,nan
10998,nan
10999,0.85
11000,8.0
11001,4.0
1103,nan
11041,nan
11046,nan
1109,16.0
111,0.68
11112,412.0
11136,nan
11164,113.0
1118,nan
11181,nan
11182,nan
11185,nan
1119,nan
112,16.0
1120,1.0
11212,20.0
11226,nan
11227,nan
11238,nan
112483,nan
11253,nan
11254,nan
112611,nan
112724,46.0
11282,14.0
11283,nan
11285,nan
113,0.34
113026,3.0
11309,12.0
113189,nan
11320,nan
113235,nan
113278,nan
11332,5.0
11343,15.0
113451,nan
113675,11.0
114,nan
114112,8.0
114134,nan
114805,nan
114971,2.0
115,nan
115019,nan
115111,nan
1152,1486.0
115286,nan
115584,nan
1158,9218.0
1159,17.0
1160,5896.0
116255,nan
116285,23.0
116369,nan
117247,nan
117248,nan
117283,nan
1178,nan
118881,9.0
12,565.0
1200,159.0
120103,nan
121260,nan
121278,nan
1215,37.0
122481,nan
122622,81.0
122970,3.0
123041,nan
123099,nan
123745,nan
124,167.0
1244,nan
124583,nan
124637,nan
124935,nan
124975,0.57
125,127.0
125061,nan
125206,nan
125965,nan
126,4.0
126129,nan
126328,320.0
126410,nan
1267,4.0
126792,nan
127,8.0
127124,nan
128,232.0
128869,nan
129607,nan
129642,nan
129807,nan
13,3.0
130,1.0
130013,nan
130367,3.0
130752,nan
131,5.0
1312,21.0
131669,0.23
132,8.0
132158,nan
1327,2951.0
132789,12.0
1329,474.0
1337,32.0
1339,34.0
1340,448.0
1345,1930.0
134526,3.0
1346,1018.0
1347,193.0
1349,126.0
1350,103.0
1351,241.0
135152,nan
1356,74.0
1357,nan
1358,nan
1371,7.0
1373,0.78
1374,8.0
1375,326.0
1376,82.0
137872,24.0
137964,nan
1384,205.0
140679,nan
140838,14.0
142680,nan
1431,2890.0
144193,nan
144195,3.0
145226,nan
146712,nan
1468,3.0
1491,nan
15,nan
1503,1.0
150763,nan
151531,nan
153201,nan
1537,1053.0
154091,nan
1543,nan
1544,5.0
1545,nan
1548,nan
1549,nan
1551,nan
155184,nan
1553,nan
1555,nan
1557,nan
1558,nan
1559,nan
1562,nan
1565,nan
1571,nan
1572,nan
1573,1.0
157506,nan
1576,nan
1577,nan
1579,nan
158,15.0
1580,nan
1581,nan
1582,nan
1583,nan
1584,nan
1585,nan
1586,nan
1588,nan
1589,nan
159,3.0
1591,nan
1592,nan
1593,nan
1594,nan
1595,nan
159963,nan
160287,93.0
1603,69.0
160428,nan
1606,nan
1607,2.0
160728,nan
1608,nan
160851,2.0
1609,0.77
1610,nan
1621,nan
1622,409.0
162417,nan
162466,10.0
1629,164.0
1632,664.0
1633,nan
1635,2.0
1636,9.0
1638,nan
1644,nan
1645,209.0
1650,15.0
166012,nan
1666,3037.0
166785,89.0
169355,nan
170712,nan
171425,10.0
1716,84.0
1717,2.0
1718,nan
1719,nan
1723,7.0
1727,572.0
1737,929.0
1738,2176.0
1743,850.0
175,nan
1757,2.0
178,49.0
1786,3.0
1787,nan
1788,nan
1789,8.0
1798,1.0
18,19.0
1800,nan
1806,1.0
1807,4.0
1808,216.0
1809,26.0
1811,nan
1836,nan
1841,5.0
1854,15.0
189,1.0
1890,14.0
1891,1177.0
1892,1126.0
19,nan
191,64.0
192134,nan
195814,nan
1962,1.0
196743,2.0
196883,0.37
197257,126.0
197258,48.0
199974,nan
200010,nan
200576,0.62
201288,nan
2023,1129.0
2026,36.0
2027,1038.0
203,1411.0
2030,2.0
204,188.0
205,449.0
2052,22.0
2053,7.0
206358,nan
2098,229.0
210,99.0
2108,1604.0
2109,2472.0
211,nan
2110,478.0
212,nan
213,20093.0
2131,nan
2132,nan
2134,2.0
2135,nan
2137,nan
2147,22.0
215,0.12
216,41.0
2168,2.0
217,1596.0
218,2.0
2180,646.0
2181,23.0
2182,3.0
2184,8.0
219,17.0
2194,1.0
220,4.0
2203,9.0
221,3.0
221823,110.0
222,3.0
2222,nan
2224,18.0
222537,nan
223,221.0
2235,35.0
224,10.0
2243,271.0
225,nan
226,4892.0
2271,1154.0
22856,2.0
229,6.0
22928,nan
22929,88.0
22934,8.0
22978,1.0
230,860.0
23007,0.78
23057,nan
231,388.0
23169,nan
23205,nan
23236,nan
2326,nan
2327,nan
2328,nan
2329,nan
2330,3.0
23305,1.0
23315,nan
23382,nan
23396,nan
23417,118.0
23428,nan
23430,14.0
23439,nan
23443,nan
23464,6.0
23475,11.0
23478,7.0
2348,nan
23483,nan
23498,63.0
2350,23.0
2352,nan
23530,1728.0
23533,2.0
23539,nan
23545,nan
23556,nan
2356,nan
23563,nan
23600,nan
23632,nan
23657,3.0
23743,nan
23761,2.0
239,6.0
240,nan
242,1.0
245972,nan
245973,nan
246,0.43
246213,8.0
247,nan
248,3.0
249,1.0
2495,168.0
250,3.0
251,nan
2512,81.0
2517,1.0
2519,nan
2523,nan
2525,nan
2530,nan
2531,11.0
253430,nan
2538,nan
2539,7.0
2542,nan
2548,5.0
256435,nan
257068,nan
2571,nan
2572,nan
257202,nan
25769,nan
25796,21.0
2581,nan
2582,0.33
25828,48.0
2583,2.0
25830,nan
2584,18.0
2585,nan
2588,2.0
2589,nan
2590,nan
25902,3.0
2591,nan
2592,10.0
259230,nan
2593,12.0
2595,0.49
2597,4388.0
26,nan
26002,3.0
260293,5.0
26035,nan
26061,nan
26062,nan
26063,1.0
2618,11.0
262,nan
26227,17.0
26229,3.0
26266,nan
26275,84.0
26279,nan
2628,2.0
26289,10.0
2629,nan
26290,nan
26301,nan
2632,41.0
26330,135.0
2638,207.0
2639,36.0
2643,nan
2645,nan
2650,nan
26503,nan
2651,nan
2653,41.0
266722,nan
267020,nan
2673,98.0
2678,nan
2679,nan
2683,4.0
2686,nan
2687,8.0
26873,4.0
2694,nan
270,nan
27010,nan
27034,34.0
27068,76.0
27087,nan
27089,946.0
271,nan
2710,12.0
27109,12.0
27115,nan
2712,2.0
27124,4.0
2713,8.0
27159,68.0
27165,nan
2717,nan
272,nan
2720,0.31
27232,nan
27235,nan
2729,7.0
2730,3.0
27306,nan
2731,3.0
27349,2.0
2739,155.0
27430,16.0
2744,7.0
2745,144.0
2746,111.0
2747,402.0
275,39.0
2752,16.0
276,nan
2762,nan
2766,6.0
277,nan
278,nan
279,nan
2799,6.0
28,nan
280,nan
2805,2516.0
2806,3058.0
2819,17.0
2820,3.0
2821,1388.0
28231,nan
28232,nan
28234,nan
283871,32.0
284098,nan
284111,nan
284129,nan
284273,24.0
286016,nan
286297,nan
2875,44.0
2876,43.0
2877,nan
2878,117.0
2879,40.0
2880,nan
2882,nan
28965,11.0
28972,nan
28976,71.0
28982,nan
290,nan
291,13873.0
29124,nan
292,339.0
293,490.0
2936,71.0
2937,29.0
2944,11.0
2954,17.0
2974,nan
2977,nan
2978,8.0
29785,5.0
29796,269.0
2982,nan
2983,0.72
2984,1.0
2986,nan
2987,9.0
29880,nan
29881,nan
2990,4.0
29906,nan
2992,417.0
29920,nan
29922,nan
29925,9.0
29926,10.0
29929,nan
29953,nan
29958,nan
29968,nan
2997,182.0
2998,3.0
29988,nan
30,22.0
3000,nan
30061,nan
3028,277.0
3029,209.0
3030,2033.0
3032,1777.0
3033,1254.0
3034,13.0
3036,nan
3037,nan
3038,nan
3067,nan
3073,34.0
3074,26.0
3081,nan
30814,nan
30815,7.0
30833,7.0
3098,304.0
3099,7.0
31,5.0
3101,8.0
314,3.0
3141,nan
3145,11.0
3155,20.0
3156,0.15
3157,nan
3158,23.0
316,0.33
3162,nan
3163,21.0
3176,17.0
3177,nan
318,6.0
32,3.0
3242,nan
3251,35.0
3283,nan
3284,nan
3290,5.0
3291,nan
3292,nan
3293,nan
3294,6.0
3295,41.0
33,nan
3340,nan
335,533.0
337876,3.0
338,3.0
339221,nan
34,1108.0
340024,nan
341,114.0
3417,12.0
3418,4928.0
3419,481.0
341947,nan
3420,190.0
3421,200.0
3422,nan
3423,nan
3425,nan
343,nan
344,22.0
345,43.0
347734,nan
348,19.0
349565,9.0
35,148.0
353,12.0
358,28.0
359,nan
36,118.0
361,nan
3612,104.0
3613,nan
3614,0.94
3615,6.0
362,nan
3620,nan
3628,0.18
3631,7.0
3632,6.0
3633,nan
3635,4.0
3636,4.0
3658,0.16
366,nan
37,2639.0
3704,171.0
3706,nan
3707,nan
3712,107.0
373156,229.0
374291,97.0
374569,nan
374907,nan
375056,0.18
3764,nan
376497,4.0
3767,nan
377677,10.0
377841,nan
3795,nan
38,1957.0
383,15.0
384,nan
386757,nan
387775,nan
387893,nan
389015,nan
39,71.0
3906,nan
3931,nan
