GENE,PPM
349565,nan
35,22.0
353,982.0
358,nan
359,nan
36,21.0
361,nan
3612,213.0
3613,nan
3614,36.0
3615,620.0
362,nan
3620,11.0
3628,11.0
3631,nan
3632,nan
3633,nan
3635,nan
3636,43.0
3658,5.0
366,nan
37,21.0
3704,783.0
3706,nan
3707,nan
3712,85.0
373156,988.0
374291,126.0
374569,nan
374907,nan
375056,12.0
3764,nan
376497,14.0
3767,nan
377677,nan
377841,nan
3795,nan
38,601.0
383,nan
384,nan
386757,nan
387775,nan
387893,nan
389015,nan
39,263.0
3906,nan
3931,nan
3938,nan
3939,5748.0
3945,2440.0
3948,nan
3988,44.0
3990,nan
3992,nan
4017,nan
4023,nan
4025,nan
4035,13.0
4036,0.95
4047,142.0
4048,nan
4051,nan
4056,nan
410,37.0
411,nan
412,nan
4121,nan
4122,4.0
4123,9.0
4124,19.0
4125,43.0
4126,nan
4128,nan
4129,nan
4143,nan
4144,238.0
4166,nan
4190,827.0
4191,2115.0
4199,31.0
4200,181.0
4245,nan
4247,nan
4248,nan
4249,18.0
4257,nan
4258,nan
4259,897.0
427,918.0
4284,nan
43,nan
4329,nan
435,nan
4351,nan
4353,nan
4357,179.0
4363,3.0
438,nan
440,77.0
441024,nan
443,nan
445,nan
4507,585.0
4512,nan
4513,nan
4514,nan
4519,nan
4522,564.0
4524,nan
4535,nan
4536,nan
4537,nan
4538,nan
4539,nan
4540,nan
4541,nan
4548,49.0
4594,160.0
4597,nan
4598,12.0
4668,95.0
4669,90.0
4694,nan
4695,543.0
4696,nan
4697,685.0
4698,440.0
47,642.0
4700,166.0
4701,39.0
4702,nan
4704,290.0
4705,73.0
4706,510.0
4707,71.0
4708,nan
4709,260.0
471,589.0
4710,260.0
4711,23.0
4712,64.0
4713,60.0
4714,91.0
4715,23.0
4716,357.0
4717,57.0
4718,209.0
4719,541.0
4720,150.0
4722,735.0
4723,58.0
4724,25.0
4725,39.0
4726,252.0
4728,271.0
4729,270.0
4731,nan
4758,43.0
4759,nan
476,1811.0
477,nan
478,nan
48,191.0
480,nan
481,nan
482,nan
483,439.0
4830,202.0
4831,nan
4832,nan
4833,nan
4837,17.0
4842,nan
4843,nan
4846,nan
4860,630.0
4881,nan
4882,nan
4891,nan
490,nan
4905,257.0
4907,nan
491,nan
492,nan
493,50.0
4942,336.0
495,nan
4952,5.0
4953,nan
496,nan
4967,81.0
498,1389.0
50,1220.0
5009,nan
501,279.0
5019,589.0
5033,202.0
5034,1548.0
5048,233.0
50484,12.0
50487,nan
5049,464.0
5050,499.0
50506,nan
5051,nan
50515,nan
5052,4713.0
5053,nan
506,2008.0
50614,nan
50617,nan
50700,nan
50808,406.0
50814,248.0
509,314.0
5091,110.0
5092,288.0
50940,nan
5095,nan
5096,nan
51,60.0
51004,29.0
51005,79.0
51022,82.0
5105,14.0
51056,440.0
5106,7.0
51071,140.0
51079,562.0
51086,nan
51102,49.0
51109,279.0
51146,nan
51166,nan
51179,nan
51181,191.0
51196,nan
51205,nan
51227,nan
51251,39.0
51268,nan
51292,nan
51296,nan
513,169.0
5130,95.0
51301,nan
51302,nan
5136,nan
5137,nan
5138,nan
51380,nan
51382,210.0
5139,4.0
514,nan
5140,nan
5141,nan
5142,nan
5143,nan
5144,5.0
51447,nan
5145,nan
5146,nan
5147,170.0
51477,49.0
51478,39.0
5148,nan
5149,nan
515,718.0
5150,nan
5151,nan
5152,29.0
51529,nan
5153,nan
51540,21.0
51550,nan
51557,nan
5158,nan
516,nan
5160,68.0
51604,60.0
51606,247.0
5161,nan
5162,290.0
5167,nan
5168,nan
5169,nan
517,nan
51700,nan
51703,nan
51706,362.0
5172,nan
51727,889.0
51733,nan
518,nan
51805,12.0
51809,nan
5184,416.0
5198,222.0
52,438.0
5207,nan
5208,17.0
5209,nan
521,249.0
5210,nan
5211,715.0
5213,777.0
5214,1569.0
522,785.0
5223,2006.0
5224,nan
5226,493.0
523,nan
5230,2424.0
5232,nan
5236,707.0
5238,41.0
5244,nan
525,nan
5250,2340.0
5251,nan
526,612.0
5264,nan
5265,nan
527,63.0
5277,nan
5279,nan
528,45.0
5281,nan
5283,nan
5286,nan
5287,nan
5288,nan
5289,29.0
529,718.0
5290,nan
5291,nan
5293,nan
5294,nan
5295,47.0
5296,12.0
5297,11.0
5298,16.0
53,nan
5305,85.0
5313,nan
5315,9812.0
5319,nan
5320,nan
5321,87.0
5322,nan
533,nan
5330,nan
5331,39.0
5332,nan
5333,nan
5334,4.0
53343,13.0
5335,156.0
53354,nan
5336,nan
5337,nan
5338,nan
534,nan
5340,nan
535,nan
5351,449.0
5352,204.0
53630,nan
5372,nan
5373,281.0
539,1188.0
53905,nan
53919,nan
53947,nan
54,54.0
54020,nan
5406,nan
5407,nan
5408,nan
5409,nan
54187,306.0
54344,245.0
54363,nan
54407,18.0
54480,nan
54490,nan
54511,nan
54539,171.0
54575,nan
54576,nan
54577,nan
54578,nan
54579,nan
54600,nan
5464,953.0
54657,nan
54658,nan
54659,nan
54675,nan
54677,nan
54682,nan
5471,26.0
54716,nan
5476,91.0
548596,42.0
54872,nan
54898,nan
549,nan
54963,nan
54965,nan
5498,19.0
54981,nan
54995,nan
55,nan
55065,nan
55089,nan
55163,99.0
55191,nan
55217,nan
55224,nan
55229,63.0
55268,nan
55276,nan
55293,nan
55301,nan
55304,nan
55312,28.0
55315,nan
55326,47.0
55343,nan
55349,nan
55350,nan
55361,73.0
5538,332.0
55454,nan
55500,nan
55501,nan
55512,nan
55568,nan
55577,396.0
55586,nan
55627,53.0
55650,nan
55748,355.0
55790,nan
55808,nan
55811,nan
55825,nan
55902,44.0
55907,nan
55967,173.0
56052,94.0
5625,nan
56267,nan
56301,nan
5631,156.0
5634,511.0
56474,nan
56548,nan
56603,nan
56606,nan
56623,nan
56848,nan
56894,11.0
56895,nan
56913,nan
56922,68.0
56953,nan
56954,516.0
56994,nan
570,nan
57026,109.0
57030,nan
57084,nan
57094,nan
57127,nan
57134,nan
57171,55.0
57194,nan
5723,138.0
5728,nan
57282,nan
5730,23.0
57379,nan
57393,nan
5740,nan
57419,nan
5742,nan
5743,nan
57468,nan
57486,220.0
57571,nan
57665,54.0
57678,nan
57733,nan
57818,nan
57834,nan
57835,nan
5805,nan
5825,124.0
5831,281.0
5832,967.0
5833,68.0
5834,986.0
5836,nan
5837,5.0
58508,0.91
58510,nan
586,nan
5860,651.0
587,nan
59272,nan
593,10.0
594,nan
5947,nan
5948,nan
5950,nan
5959,nan
5973,61.0
6005,nan
60386,14.0
60481,84.0
60482,nan
60490,22.0
60496,221.0
60559,292.0
6120,258.0
6184,490.0
6185,1219.0
622,129.0
6240,362.0
6241,55.0
6303,nan
6307,14.0
6309,nan
6319,nan
6342,410.0
635,nan
6389,7.0
6390,344.0
6391,nan
63917,nan
6392,29.0
64064,nan
64077,68.0
64078,nan
64080,nan
64087,242.0
64131,nan
64132,nan
641371,nan
641372,nan
641649,nan
64220,nan
64240,nan
64241,nan
644,488.0
6448,35.0
64499,nan
645,782.0
645740,nan
64579,nan
64600,nan
6470,56.0
64711,nan
6472,556.0
6476,nan
64772,nan
64781,nan
6480,nan
64802,nan
64816,nan
6482,nan
6483,nan
64834,151.0
6484,104.0
64841,119.0
64849,nan
64850,nan
6487,nan
6489,nan
64902,nan
65010,nan
6505,nan
6506,nan
6507,nan
6508,nan
6509,168.0
6510,131.0
6511,nan
6512,nan
6513,146.0
6514,nan
6515,nan
6517,nan
6518,nan
6519,nan
6520,886.0
6521,nan
6522,4.0
65220,nan
6523,nan
6524,nan
6526,nan
65263,86.0
6528,nan
6529,nan
6530,nan
6531,nan
6532,nan
6533,nan
6534,nan
6535,nan
6536,nan
6538,nan
6539,nan
6540,nan
6541,37.0
6542,nan
6543,nan
6546,nan
6547,nan
6548,nan
6549,nan
6550,nan
6553,nan
6554,nan
6555,nan
6556,nan
6557,nan
6558,11.0
6559,nan
6560,4.0
6561,nan
6563,nan
6564,nan
6565,nan
6566,37.0
6567,nan
6568,nan
6569,nan
6570,nan
6571,nan
6572,nan
6573,nan
6574,nan
6575,nan
6576,276.0
6578,7.0
6579,nan
6580,nan
6581,nan
6582,nan
6583,nan
6584,nan
65985,nan
66002,nan
66035,nan
6609,nan
6610,nan
6611,132.0
6646,69.0
6647,1054.0
6648,459.0
6649,nan
6652,245.0
6675,101.0
669,nan
6697,405.0
6713,8.0
6715,nan
6716,nan
6718,nan
6723,482.0
6783,nan
6785,nan
6799,nan
6817,nan
6818,nan
682,211.0
6820,nan
6821,nan
6822,nan
6833,nan
6839,nan
686,8.0
6888,960.0
6898,nan
6916,nan
6999,nan
7001,2053.0
7037,1769.0
7054,nan
7083,194.0
7084,nan
7086,160.0
7108,nan
7166,nan
7167,3304.0
7173,nan
7177,nan
7263,118.0
7264,193.0
728441,nan
7295,1683.0
7296,474.0
7298,443.0
7299,nan
7306,nan
7350,nan
7351,nan
7352,nan
7355,nan
7357,11.0
7358,251.0
7360,286.0
7363,nan
7364,nan
7365,nan
7366,nan
7367,nan
7368,nan
7371,169.0
7372,161.0
7378,116.0
7381,1132.0
7384,366.0
7385,398.0
7386,516.0
7388,138.0
7389,194.0
7390,nan
7498,nan
759,nan
760,nan
761,nan
762,nan
763,14.0
765,nan
766,nan
767,nan
768,nan
771,nan
7779,nan
7841,199.0
788,15.0
790,148.0
79017,235.0
79053,nan
79071,nan
79077,185.0
79087,9.0
7915,nan
79178,nan
7923,nan
79369,nan
7941,nan
79581,nan
79586,nan
79611,nan
79623,nan
79646,nan
79695,nan
79717,145.0
79723,nan
79751,115.0
79813,nan
79814,13.0
79837,63.0
79896,nan
79901,nan
7991,nan
79966,nan
80025,nan
80055,nan
80142,330.0
80146,nan
80150,nan
80162,nan
80168,nan
80201,nan
80235,nan
80270,nan
80271,nan
8029,nan
80308,23.0
80339,nan
8034,nan
80347,182.0
8050,nan
80704,nan
80724,8.0
80854,nan
81031,nan
8140,215.0
81490,nan
81537,nan
81539,nan
81579,nan
81616,nan
81693,nan
8170,nan
81849,nan
8228,18.0
8260,149.0
8277,nan
8288,nan
8309,nan
8310,nan
83549,nan
83594,9.0
83697,nan
8372,nan
83733,nan
83852,nan
83884,nan
8394,nan
8395,nan
8396,nan
8398,nan
8399,nan
84002,nan
8402,942.0
84076,nan
84105,nan
84129,nan
8418,nan
8424,nan
84264,nan
8435,nan
8443,nan
84444,nan
84532,nan
84569,nan
84618,nan
84649,nan
84679,nan
84693,nan
847,174.0
84701,nan
84706,nan
84720,nan
84735,nan
8479,nan
84803,nan
84812,nan
84889,nan
84890,nan
84912,nan
84920,9.0
8501,nan
8503,nan
8509,nan
8513,nan
8525,nan
8526,nan
8527,nan
8528,nan
8529,nan
85320,nan
8534,nan
85365,nan
8540,nan
85465,nan
8560,39.0
8564,nan
8566,113.0
8574,200.0
8604,nan
8608,nan
8611,nan
8612,nan
8613,nan
8622,5.0
8639,nan
8647,nan
8654,nan
8659,136.0
8671,nan
8693,nan
8694,nan
8703,nan
8704,nan
8705,nan
8706,nan
8714,nan
873,1675.0
8733,7.0
874,528.0
875,nan
8760,19.0
8776,nan
8781,nan
8789,nan
8790,nan
8801,276.0
8802,204.0
8803,20.0
8813,350.0
8818,nan
8821,71.0
8824,nan
883,nan
8833,52.0
8836,398.0
8854,nan
8867,nan
8869,nan
8871,nan
8875,nan
8876,nan
8877,nan
8879,47.0
8884,nan
8897,nan
8898,nan
8908,nan
8942,38.0
8972,nan
8974,41.0
8985,1206.0
89869,nan
89874,nan
8992,nan
9016,nan
90161,nan
9023,nan
90423,nan
9045,nan
9056,nan
9057,nan
9058,nan
9060,nan
9061,nan
90701,92.0
9091,nan
9114,37.0
91227,nan
9123,50.0
91373,156.0
9152,nan
9153,nan
9154,nan
9162,4.0
9167,274.0
91703,nan
91734,nan
9187,4.0
9194,nan
9197,nan
92086,nan
9227,nan
9245,nan
92483,nan
92579,nan
92745,nan
9296,554.0
93010,nan
93034,nan
93100,180.0
93183,nan
9331,nan
9334,nan
9348,nan
93492,nan
9365,nan
9374,29.0
9377,766.0
9380,360.0
9388,nan
9390,nan
9394,nan
93979,nan
94005,104.0
94033,nan
9415,nan
9420,nan
9435,nan
9453,nan
9468,nan
9469,nan
948,nan
9481,nan
9487,nan
9488,nan
9489,nan
949,32.0
9497,18.0
9498,nan
95,43.0
9514,nan
9517,8.0
952,nan
953,nan
9536,nan
954,nan
955,nan
9550,467.0
9551,769.0
956,nan
9563,22.0
957,nan
9583,nan
9588,1697.0
9615,nan
9651,nan
9653,nan
97,175.0
978,nan
9789,770.0
9791,44.0
98,44.0
9807,nan
9843,nan
9869,7.0
9942,8.0
9945,nan
9951,nan
9953,nan
9955,nan
9956,nan
9957,nan
9962,35.0
9963,nan
9990,nan
AI971036,nan
