GENE,PPM
100,3.0
10005,19.0
10007,172.0
100137049,nan
10020,3.0
10026,5.0
100287639,nan
10050,nan
100507855,nan
100526794,nan
10057,nan
10060,0.2
10087,2.0
10090,nan
10135,113.0
10157,11.0
10164,nan
10165,30.0
10166,3.0
10195,2.0
10201,1.0
10229,8.0
10246,nan
10249,nan
10257,0.5
102724197,nan
102724560,nan
10312,1.0
10317,nan
10327,754.0
10331,nan
1036,8.0
10380,109.0
10390,2.0
10396,0.91
1040,0.66
10400,30.0
10402,nan
10423,92.0
10449,188.0
10455,26.0
10476,62.0
10478,nan
10554,18.0
10555,2.0
10558,15.0
10559,nan
1056,nan
10560,nan
10568,nan
10587,21.0
10588,2.0
10599,nan
10606,107.0
10610,nan
10632,217.0
10654,82.0
10678,nan
10682,63.0
10690,nan
107,nan
10720,nan
10723,22.0
10724,2.0
10728,356.0
10768,14.0
10786,nan
10797,nan
108,nan
10840,10.0
10841,nan
10846,nan
10858,nan
10861,nan
10864,nan
10870,nan
10873,5.0
109,0.15
10901,31.0
10905,nan
10919,0.36
10935,312.0
10948,nan
10965,12.0
10975,35.0
10991,nan
10993,nan
10998,nan
10999,nan
11000,6.0
11001,nan
1103,nan
11041,1.0
11046,nan
1109,nan
111,nan
11112,184.0
11136,nan
11164,56.0
1118,nan
11181,nan
11182,nan
11185,5.0
1119,2.0
112,nan
1120,10.0
11212,133.0
11226,nan
11227,nan
11238,5.0
112483,2.0
11253,2.0
11254,nan
112611,nan
112724,5.0
11282,nan
11283,nan
11285,nan
113,nan
113026,5.0
11309,0.35
113189,8.0
11320,nan
113235,0.88
113278,nan
11332,8.0
11343,3.0
113451,nan
113675,9.0
114,nan
114112,2.0
114134,nan
114805,nan
114971,4.0
115,nan
115019,nan
115111,nan
1152,300.0
115286,nan
115584,nan
1158,5.0
1159,nan
1160,0.62
116255,nan
116285,nan
116369,nan
117247,nan
117248,nan
117283,nan
1178,nan
118881,nan
12,1489.0
1200,120.0
120103,nan
121260,nan
121278,nan
1215,52.0
122481,nan
122622,nan
122970,nan
123041,nan
123099,nan
123745,nan
124,nan
1244,nan
124583,nan
124637,nan
124935,nan
124975,nan
125,267.0
125061,nan
125206,nan
125965,nan
126,128.0
126129,nan
126328,14.0
126410,nan
1267,109.0
126792,nan
127,7.0
127124,nan
128,1111.0
128869,7.0
129607,5.0
129642,nan
129807,nan
13,nan
130,nan
130013,nan
130367,nan
130752,nan
131,10.0
1312,185.0
131669,nan
132,55.0
132158,nan
1327,92.0
132789,87.0
1329,55.0
1337,83.0
1339,nan
1340,15.0
1345,51.0
134526,nan
1346,7.0
1347,32.0
1349,nan
1350,10.0
1351,6.0
135152,nan
1356,314.0
1357,nan
1358,nan
1371,9.0
1373,5.0
1374,7.0
1375,10.0
1376,9.0
137872,nan
137964,nan
1384,10.0
140679,nan
140838,2.0
142680,nan
1431,160.0
144193,nan
144195,14.0
145226,nan
146712,nan
1468,4.0
1491,5.0
15,nan
1503,9.0
150763,nan
151531,nan
153201,nan
1537,59.0
154091,nan
1543,nan
1544,nan
1545,0.23
1548,nan
1549,nan
1551,nan
155184,nan
1553,nan
1555,nan
1557,nan
1558,nan
1559,nan
1562,nan
1565,nan
1571,nan
1572,nan
1573,nan
157506,nan
1576,nan
1577,nan
1579,nan
158,22.0
1580,nan
1581,nan
1582,nan
1583,13.0
1584,nan
1585,1.0
1586,17.0
1588,nan
1589,nan
159,33.0
1591,nan
1592,nan
1593,5.0
1594,nan
1595,14.0
159963,nan
160287,nan
1603,202.0
160428,0.22
1606,2.0
1607,nan
160728,nan
1608,nan
160851,nan
1609,nan
1610,nan
1621,1.0
1622,2470.0
162417,nan
162466,nan
1629,7.0
1632,117.0
1633,16.0
1635,16.0
1636,3.0
1638,nan
1644,nan
1645,312.0
1650,160.0
166012,nan
1666,117.0
166785,0.69
169355,nan
170712,nan
171425,7.0
1716,8.0
1717,42.0
1718,56.0
1719,6.0
1723,5.0
1727,743.0
1737,74.0
1738,199.0
1743,79.0
175,13.0
1757,3.0
178,4.0
1786,0.54
1787,nan
1788,nan
1789,nan
1798,3.0
18,21.0
1800,770.0
1806,17.0
1807,nan
1808,481.0
1809,557.0
1811,nan
1836,nan
1841,24.0
1854,75.0
189,nan
1890,54.0
1891,95.0
1892,166.0
19,0.06
191,522.0
192134,nan
195814,nan
1962,3.0
196743,nan
196883,nan
197257,0.77
197258,2.0
199974,nan
200010,nan
200576,nan
201288,nan
