GENE,PPM
130013,8.0
130367,nan
130752,nan
131,nan
1312,25.0
131669,nan
132,9.0
132158,nan
1327,341.0
132789,14.0
1329,174.0
1337,67.0
1339,nan
1340,130.0
1345,268.0
134526,nan
1346,nan
1347,86.0
1349,34.0
1350,22.0
1351,2.0
135152,nan
1356,155.0
1357,3.0
1358,nan
1371,2.0
1373,nan
1374,53.0
1375,nan
1376,25.0
137872,nan
137964,nan
1384,11.0
140679,nan
140838,nan
142680,nan
1431,359.0
144193,nan
144195,nan
145226,nan
146712,nan
1468,4.0
1491,0.48
15,nan
1503,18.0
150763,nan
151531,nan
153201,nan
1537,117.0
154091,nan
1543,nan
1544,nan
1545,nan
1548,nan
1549,nan
1551,nan
155184,nan
1553,nan
1555,nan
1557,nan
1558,nan
1559,nan
1562,nan
1565,nan
1571,nan
1572,nan
1573,0.73
157506,nan
1576,nan
1577,nan
1579,nan
158,19.0
1580,nan
1581,nan
1582,nan
1583,nan
1584,nan
1585,nan
1586,nan
1588,nan
1589,nan
159,11.0
1591,nan
1592,nan
1593,4.0
1594,nan
1595,2.0
159963,nan
160287,nan
1603,106.0
160428,2.0
1606,2.0
1607,nan
160728,nan
1608,nan
160851,nan
1609,nan
1610,nan
1621,0.3
1622,392.0
162417,nan
162466,nan
1629,3.0
1632,145.0
1633,2.0
1635,11.0
1636,1.0
1638,nan
1644,8.0
1645,nan
1650,89.0
166012,nan
1666,192.0
166785,1.0
169355,nan
170712,nan
171425,12.0
1716,3.0
1717,4.0
1718,nan
1719,nan
1723,1.0
1727,395.0
1737,28.0
1738,269.0
1743,131.0
175,6.0
1757,0.13
178,10.0
1786,0.41
1787,nan
1788,nan
1789,nan
1798,2.0
18,2.0
1800,nan
1806,2.0
1807,nan
1808,536.0
1809,988.0
1811,11.0
1836,4.0
1841,17.0
1854,16.0
189,nan
1890,65.0
1891,253.0
1892,207.0
19,0.01
191,357.0
192134,nan
195814,nan
1962,4.0
196743,nan
196883,nan
197257,4.0
197258,1.0
199974,nan
200010,nan
200576,0.04
201288,nan
2023,2560.0
2026,145.0
2027,6.0
203,420.0
2030,nan
204,246.0
205,107.0
2052,189.0
2053,42.0
206358,nan
2098,412.0
210,28.0
2108,350.0
2109,273.0
211,nan
2110,22.0
212,nan
213,43947.0
2131,nan
2132,nan
2134,nan
2135,nan
2137,nan
2147,62.0
215,nan
216,1527.0
2168,2098.0
217,775.0
218,nan
2180,16.0
2181,5.0
2182,2.0
2184,18.0
219,282.0
2194,30.0
220,2.0
2203,72.0
221,nan
221823,nan
222,nan
2222,0.92
2224,66.0
222537,nan
223,230.0
2235,22.0
224,50.0
2243,1204.0
225,nan
226,3993.0
2271,243.0
22856,nan
229,9.0
22928,3.0
22929,9.0
22934,5.0
22978,3.0
230,208.0
23007,0.63
23057,nan
231,261.0
23169,nan
23205,nan
23236,0.31
2326,nan
2327,nan
2328,nan
2329,nan
2330,2.0
23305,nan
23315,nan
23382,18.0
23396,0.59
23417,4.0
23428,2.0
23430,nan
23439,nan
23443,nan
23464,nan
23475,31.0
23478,23.0
2348,nan
23483,nan
23498,17.0
2350,12.0
2352,nan
23530,53.0
23533,nan
23539,nan
23545,nan
23556,nan
2356,nan
23563,nan
23600,0.63
23632,6.0
23657,nan
23743,nan
23761,nan
239,nan
240,4.0
242,nan
245972,nan
245973,nan
246,nan
246213,nan
247,nan
248,nan
249,2.0
2495,298.0
250,nan
251,nan
2512,144.0
2517,41.0
2519,2.0
2523,nan
2525,nan
2530,nan
2531,13.0
253430,nan
2538,nan
2539,32.0
2542,nan
2548,9.0
256435,nan
257068,0.35
2571,nan
2572,nan
257202,nan
25769,nan
25796,123.0
2581,1.0
2582,22.0
25828,10.0
2583,nan
25830,nan
2584,12.0
2585,2.0
2588,2.0
2589,2.0
2590,10.0
25902,nan
2591,3.0
2592,12.0
259230,nan
2593,4.0
2595,nan
2597,5989.0
26,12.0
26002,nan
260293,nan
26035,nan
26061,nan
26062,nan
26063,6.0
2618,23.0
262,nan
26227,90.0
26229,nan
26266,nan
26275,104.0
26279,nan
2628,8.0
26289,nan
2629,3.0
26290,nan
26301,nan
2632,15.0
26330,nan
2638,614.0
2639,7.0
2643,nan
2645,nan
2650,nan
26503,nan
2651,nan
2653,nan
266722,nan
267020,nan
2673,92.0
2678,nan
2679,nan
2683,1.0
2686,nan
2687,19.0
26873,3.0
2694,nan
270,nan
27010,2.0
27034,2.0
27068,127.0
27087,nan
27089,124.0
271,2.0
2710,nan
27109,2.0
27115,nan
2712,nan
27124,nan
2713,nan
27159,38.0
27165,nan
2717,2.0
272,0.17
2720,12.0
27232,nan
27235,nan
2729,28.0
2730,2.0
27306,3.0
2731,nan
27349,2.0
2739,274.0
27430,16.0
2744,8.0
2745,41.0
2746,218.0
2747,nan
275,3.0
2752,16.0
276,nan
2762,90.0
2766,4.0
277,nan
278,nan
279,nan
2799,3.0
28,nan
280,nan
2805,163.0
2806,223.0
2819,21.0
2820,21.0
2821,673.0
28231,nan
28232,nan
28234,nan
283871,4.0
284098,nan
284111,nan
284129,nan
284273,6.0
286016,nan
286297,nan
2875,10.0
2876,150.0
2877,56.0
2878,76.0
2879,63.0
2880,nan
2882,nan
28965,0.1
28972,242.0
28976,3.0
28982,nan
290,15.0
291,30.0
29124,nan
292,303.0
293,20.0
2936,213.0
2937,88.0
2944,23.0
2954,5.0
2974,nan
2977,nan
2978,nan
29785,8.0
29796,26.0
2982,2.0
2983,2.0
2984,nan
2986,nan
2987,21.0
29880,10.0
29881,nan
2990,8.0
29906,nan
2992,87.0
29920,6.0
29922,0.96
29925,42.0
29926,23.0
29929,nan
29953,nan
29958,nan
29968,3.0
2997,3.0
2998,nan
29988,nan
30,16.0
3000,nan
30061,nan
3028,215.0
3029,66.0
3030,237.0
3032,294.0
3033,344.0
3034,nan
3036,nan
3037,nan
3038,nan
3067,nan
3073,14.0
3074,36.0
3081,0.59
30814,nan
30815,5.0
30833,35.0
3098,88.0
3099,23.0
31,0.72
3101,2.0
314,nan
3141,nan
3145,3.0
3155,20.0
3156,nan
3157,0.96
3158,419.0
316,0.25
3162,3.0
3163,5.0
3176,82.0
3177,nan
318,11.0
32,0.34
3242,nan
3251,31.0
3283,nan
3284,9.0
3290,nan
3291,36.0
3292,nan
3293,nan
3294,5.0
3295,53.0
33,nan
3340,nan
335,687.0
337876,nan
338,3.0
339221,nan
34,60.0
340024,nan
341,18.0
3417,533.0
3418,790.0
3419,136.0
341947,nan
3420,45.0
3421,30.0
3422,3.0
3423,nan
3425,0.5
343,nan
344,14.0
345,19.0
347734,nan
348,62.0
349565,0.85
35,109.0
353,108.0
358,159.0
359,nan
36,11.0
361,nan
3612,60.0
3613,6.0
3614,0.33
3615,37.0
362,nan
3620,nan
3628,2.0
3631,2.0
3632,3.0
3633,nan
3635,3.0
3636,0.31
3658,6.0
366,nan
37,136.0
3704,16.0
3706,nan
3707,5.0
3712,37.0
373156,160.0
374291,8.0
374569,nan
374907,nan
375056,0.52
3764,nan
376497,3.0
3767,nan
377677,nan
377841,nan
3795,1.0
38,304.0
383,3.0
384,nan
386757,nan
387775,nan
387893,nan
389015,nan
39,27.0
3906,nan
3931,nan
3938,nan
3939,1515.0
3945,1739.0
3948,nan
3988,3.0
3990,nan
3992,nan
4017,nan
4023,nan
4025,nan
4035,3.0
4036,nan
4047,9.0
4048,190.0
4051,nan
4056,2.0
410,4.0
411,0.39
412,0.37
4121,0.61
4122,nan
4123,0.36
4124,0.94
4125,2.0
4126,nan
4128,290.0
4129,76.0
4143,nan
4144,70.0
4166,nan
4190,1257.0
4191,959.0
4199,8.0
4200,45.0
4245,3.0
4247,nan
4248,nan
4249,nan
4257,157.0
4258,95.0
4259,85.0
427,42.0
4284,nan
43,nan
4329,79.0
435,40.0
4351,14.0
4353,53.0
4357,147.0
4363,0.12
438,nan
440,0.3
441024,nan
443,5.0
445,142.0
4507,57.0
4512,nan
4513,nan
4514,nan
4519,nan
4522,54.0
4524,nan
4535,nan
4536,nan
4537,nan
4538,nan
4539,nan
4540,nan
4541,nan
4548,0.16
4594,12.0
4597,15.0
4598,1.0
4668,16.0
4669,0.94
4694,10.0
4695,44.0
4696,17.0
4697,83.0
4698,29.0
47,14.0
4700,31.0
4701,166.0
4702,27.0
4704,26.0
4705,8.0
4706,8.0
4707,56.0
4708,15.0
4709,18.0
471,106.0
4710,98.0
4711,16.0
4712,17.0
4713,21.0
4714,15.0
4715,32.0
4716,36.0
4717,nan
4718,106.0
4719,49.0
4720,41.0
4722,31.0
4723,31.0
4724,21.0
4725,28.0
4726,18.0
4728,41.0
4729,64.0
4731,12.0
4758,5.0
4759,nan
476,251.0
477,3.0
478,2.0
48,76.0
480,nan
481,204.0
482,nan
483,49.0
4830,455.0
4831,27.0
4832,62.0
4833,1.0
4837,9.0
4842,0.52
4843,nan
4846,0.11
4860,78.0
4881,nan
4882,nan
4891,nan
490,4.0
4905,41.0
4907,12.0
491,nan
492,1.0
493,130.0
4942,10.0
495,nan
4952,0.64
4953,nan
496,nan
4967,68.0
498,1446.0
50,446.0
5009,0.81
501,117.0
5019,77.0
5033,2.0
5034,557.0
5048,113.0
50484,3.0
50487,nan
5049,63.0
5050,35.0
50506,nan
5051,0.78
50515,nan
5052,2545.0
5053,nan
506,1839.0
50614,nan
50617,nan
50700,nan
50808,173.0
50814,2.0
509,424.0
5091,1.0
5092,223.0
50940,nan
5095,39.0
5096,27.0
51,8.0
51004,7.0
51005,2.0
51022,nan
5105,4.0
51056,162.0
5106,52.0
51071,5.0
51079,115.0
51086,nan
51102,15.0
51109,26.0
51146,nan
51166,nan
51179,nan
51181,83.0
51196,nan
51205,nan
51227,nan
51251,6.0
51268,nan
51292,22.0
51296,nan
513,262.0
5130,11.0
51301,nan
51302,nan
5136,nan
5137,nan
5138,0.74
51380,0.55
51382,5.0
5139,3.0
514,nan
5140,nan
5141,nan
5142,nan
5143,nan
5144,1.0
51447,nan
5145,nan
5146,nan
5147,6.0
51477,10.0
51478,nan
5148,nan
5149,nan
515,388.0
5150,nan
5151,nan
5152,nan
51529,nan
5153,nan
51540,1.0
51550,nan
51557,nan
5158,nan
516,nan
5160,62.0
51604,3.0
51606,14.0
5161,nan
5162,58.0
5167,0.11
5168,nan
5169,nan
517,nan
51700,0.96
51703,32.0
51706,37.0
5172,nan
51727,188.0
51733,nan
518,nan
51805,5.0
51809,12.0
5184,60.0
5198,4.0
52,87.0
5207,nan
5208,7.0
5209,nan
521,129.0
5210,nan
5211,69.0
5213,62.0
5214,84.0
522,130.0
5223,1777.0
5224,2.0
5226,210.0
523,40.0
5230,1526.0
5232,nan
5236,308.0
5238,4.0
5244,nan
525,nan
5250,416.0
5251,0.25
526,37.0
5264,nan
5265,5373.0
527,nan
5277,nan
5279,nan
528,2.0
5281,nan
5283,nan
5286,0.09
5287,nan
5288,nan
5289,2.0
529,29.0
5290,0.13
5291,nan
5293,nan
5294,nan
5295,2.0
5296,nan
5297,7.0
5298,nan
53,0.94
5305,8.0
5313,nan
5315,1506.0
5319,73.0
5320,18.0
5321,1.0
5322,nan
533,nan
5330,nan
5331,4.0
5332,0.02
5333,6.0
5334,0.12
53343,3.0
5335,0.6
53354,nan
5336,2.0
5337,nan
5338,nan
534,2.0
5340,44.0
535,3.0
5351,0.67
5352,0.39
53630,nan
5372,nan
5373,27.0
539,453.0
53905,nan
53919,nan
53947,nan
54,1.0
54020,nan
5406,nan
5407,nan
5408,nan
5409,nan
54187,260.0
54344,37.0
54363,nan
54407,nan
54480,nan
54490,nan
54511,nan
54539,31.0
54575,10.0
54576,nan
54577,nan
54578,nan
54579,nan
54600,nan
5464,176.0
54657,nan
54658,nan
54659,nan
54675,nan
54677,nan
54682,nan
5471,1.0
54716,nan
5476,28.0
548596,112.0
54872,nan
54898,nan
549,21.0
54963,nan
54965,nan
5498,2.0
54981,nan
54995,6.0
55,nan
55065,nan
55089,nan
55163,35.0
55191,3.0
55217,1.0
55224,nan
55229,5.0
55268,3.0
55276,101.0
55293,1.0
55301,nan
55304,nan
55312,nan
55315,nan
55326,2.0
55343,nan
55349,8.0
55350,nan
55361,2.0
5538,48.0
55454,nan
55500,nan
55501,nan
55512,nan
55568,nan
55577,89.0
55586,nan
55627,nan
55650,nan
55748,177.0
55790,nan
55808,3.0
55811,nan
55825,0.73
55902,19.0
55907,32.0
55967,68.0
56052,2.0
5625,nan
56267,nan
56301,nan
5631,18.0
5634,7.0
56474,4.0
56548,nan
56603,5.0
56606,nan
56623,nan
56848,nan
56894,nan
56895,2.0
56913,nan
56922,11.0
56953,nan
56954,65.0
56994,nan
570,nan
57026,5.0
57030,nan
57084,nan
57094,nan
57127,nan
57134,0.15
57171,nan
57194,nan
5723,11.0
5728,1.0
57282,nan
5730,4.0
57379,nan
57393,nan
5740,23.0
57419,nan
5742,80.0
5743,nan
57468,nan
57486,2.0
57571,nan
57665,9.0
57678,nan
57733,nan
57818,nan
57834,nan
57835,1.0
5805,nan
5825,3.0
5831,3.0
5832,13.0
5833,9.0
5834,342.0
5836,36.0
5837,28.0
58508,0.06
58510,nan
586,nan
5860,136.0
587,23.0
59272,nan
593,17.0
594,4.0
5947,4.0
5948,nan
5950,40.0
5959,nan
5973,3.0
6005,nan
60386,nan
60481,nan
60482,nan
60490,12.0
60496,5.0
60559,38.0
6120,8.0
6184,191.0
6185,119.0
622,26.0
6240,0.54
6241,nan
6303,nan
6307,2.0
6309,nan
6319,nan
6342,45.0
635,nan
6389,257.0
6390,98.0
6391,13.0
63917,nan
6392,49.0
64064,nan
64077,88.0
64078,nan
64080,2.0
64087,9.0
64131,nan
64132,nan
641371,165.0
641372,nan
641649,nan
64220,nan
64240,nan
64241,nan
644,55.0
6448,3.0
64499,nan
645,717.0
645740,nan
64579,nan
64600,nan
6470,20.0
64711,nan
6472,18.0
6476,0.31
64772,0.3
64781,nan
6480,4.0
64802,2.0
64816,nan
6482,nan
6483,nan
64834,2.0
6484,nan
64841,10.0
64849,nan
64850,nan
6487,nan
6489,nan
64902,nan
65010,nan
6505,nan
6506,nan
6507,nan
6508,nan
6509,nan
6510,0.25
6511,nan
6512,nan
6513,5.0
6514,nan
6515,nan
6517,1.0
6518,nan
6519,0.93
6520,6.0
6521,19.0
6522,0.76
65220,2.0
6523,nan
6524,nan
6526,nan
65263,1.0
6528,nan
6529,nan
6530,nan
6531,nan
6532,nan
6533,nan
6534,nan
6535,nan
6536,nan
6538,nan
6539,nan
6540,nan
6541,nan
6542,nan
6543,nan
6546,10.0
6547,nan
6548,3.0
6549,nan
6550,nan
6553,nan
6554,nan
6555,nan
6556,nan
6557,nan
6558,5.0
6559,nan
6560,0.23
6561,nan
6563,nan
6564,nan
6565,nan
6566,21.0
6567,nan
6568,nan
6569,nan
6570,nan
6571,nan
6572,nan
6573,nan
6574,nan
6575,3.0
6576,49.0
6578,nan
6579,nan
6580,nan
6581,nan
6582,nan
6583,nan
6584,nan
65985,1.0
66002,nan
66035,nan
6609,nan
6610,nan
6611,22.0
6646,nan
6647,1530.0
6648,522.0
6649,905.0
6652,57.0
6675,9.0
669,29.0
6697,63.0
6713,nan
6715,nan
6716,nan
6718,18.0
6723,5.0
6783,nan
6785,nan
6799,nan
6817,11.0
6818,46.0
682,180.0
6820,nan
6821,4.0
6822,nan
6833,nan
6839,nan
686,2.0
6888,363.0
6898,nan
6916,5.0
6999,nan
7001,1936.0
7037,5.0
7054,nan
7083,nan
7084,2.0
7086,817.0
7108,4.0
7166,nan
7167,2592.0
7173,nan
7177,nan
7263,275.0
7264,31.0
728441,nan
7295,1484.0
7296,22.0
7298,nan
7299,nan
7306,nan
7350,nan
7351,nan
7352,nan
7355,nan
7357,nan
7358,225.0
7360,190.0
7363,nan
7364,nan
7365,nan
7366,nan
7367,230.0
7368,nan
7371,nan
7372,8.0
7378,nan
7381,151.0
7384,321.0
7385,527.0
7386,73.0
7388,68.0
7389,3.0
7390,8.0
7498,0.14
759,3143.0
760,1343.0
761,4.0
762,9.0
763,nan
765,nan
766,nan
767,0.75
768,nan
771,9.0
7779,nan
7841,12.0
788,15.0
790,0.84
79017,26.0
79053,nan
79071,nan
79077,27.0
79087,nan
7915,9.0
79178,1.0
7923,21.0
79369,nan
7941,nan
79581,nan
79586,nan
79611,nan
79623,nan
79646,nan
79695,4.0
79717,34.0
79723,nan
79751,1.0
79813,nan
79814,3.0
79837,6.0
79896,0.69
79901,20.0
7991,nan
79966,nan
80025,nan
80055,nan
80142,6.0
80146,nan
80150,0.93
80162,nan
80168,4.0
80201,nan
80235,nan
80270,nan
80271,nan
8029,nan
80308,1.0
80339,nan
8034,nan
80347,21.0
8050,9.0
80704,nan
80724,nan
80854,3.0
81031,nan
8140,4.0
81490,nan
81537,nan
81539,nan
81579,nan
81616,nan
81693,nan
8170,nan
81849,nan
8228,nan
8260,3.0
8277,nan
8288,84.0
8309,0.4
8310,0.38
83549,nan
83594,1.0
83697,nan
8372,nan
83733,nan
83852,nan
83884,nan
8394,nan
8395,nan
8396,16.0
8398,nan
8399,nan
84002,nan
8402,65.0
84076,nan
84105,16.0
84129,nan
8418,nan
8424,nan
84264,nan
8435,nan
8443,0.52
84444,nan
84532,9.0
84569,nan
84618,nan
84649,nan
84679,nan
84693,6.0
847,255.0
84701,nan
84706,nan
84720,nan
84735,nan
8479,nan
84803,nan
84812,2.0
84889,nan
84890,4.0
84912,nan
84920,nan
8501,nan
8503,nan
8509,nan
8513,nan
8525,nan
8526,nan
8527,nan
8528,nan
8529,nan
85320,nan
8534,nan
85365,3.0
8540,5.0
85465,2.0
8560,1.0
8564,nan
8566,63.0
8574,145.0
8604,11.0
8608,nan
8611,nan
8612,nan
8613,nan
8622,nan
8639,1155.0
8647,nan
8654,5.0
8659,9.0
8671,0.96
8693,7.0
8694,4.0
8703,nan
8704,nan
8705,nan
8706,nan
8714,0.47
873,498.0
8733,1.0
874,74.0
875,nan
8760,4.0
8776,1.0
8781,nan
8789,14.0
8790,nan
8801,248.0
8802,441.0
8803,108.0
8813,8.0
8818,nan
8821,1.0
8824,186.0
883,nan
8833,8.0
8836,26.0
8854,1.0
8867,nan
8869,nan
8871,0.87
8875,nan
8876,3.0
8877,nan
8879,3.0
8884,nan
8897,nan
8898,nan
8908,nan
8942,nan
8972,0.45
8974,nan
8985,4.0
89869,nan
89874,10.0
8992,nan
9016,nan
90161,nan
9023,nan
90423,nan
9045,396.0
9056,nan
9057,nan
9058,nan
9060,45.0
9061,0.68
90701,17.0
9091,nan
9114,4.0
91227,nan
9123,14.0
91373,nan
9152,nan
9153,nan
9154,nan
9162,nan
9167,41.0
91703,nan
91734,nan
9187,nan
9194,nan
9197,nan
92086,nan
9227,nan
9245,nan
92483,nan
92579,nan
92745,nan
9296,11.0
93010,3.0
93034,nan
93100,36.0
93183,nan
9331,nan
9334,nan
9348,nan
93492,nan
9365,nan
9374,nan
9377,123.0
9380,211.0
9388,nan
9390,nan
9394,nan
93979,nan
94005,8.0
94033,nan
9415,nan
9420,nan
9435,nan
9453,4.0
9468,nan
9469,nan
948,25.0
9481,nan
9487,nan
9488,nan
9489,nan
949,nan
9497,nan
9498,3.0
95,26.0
9514,nan
9517,2.0
952,nan
953,64.0
9536,3.0
954,nan
955,nan
9550,16.0
9551,39.0
956,1.0
9563,4.0
957,42.0
9583,nan
9588,1270.0
9615,nan
9651,nan
9653,nan
97,7.0
978,30.0
9789,85.0
9791,nan
98,4.0
9807,nan
9843,2.0
9869,nan
9942,0.92
9945,nan
9951,nan
9953,nan
9955,nan
9956,nan
9957,nan
9962,nan
9963,nan
9990,0.66
AI971036,nan
