GENE,PPM
100,1.0
10005,6.0
10007,34.0
100137049,nan
10020,14.0
10026,0.29
100287639,nan
10050,nan
100507855,nan
100526794,nan
10057,nan
10060,0.33
10087,0.86
10090,nan
10135,248.0
10157,89.0
10164,nan
10165,376.0
10166,83.0
10195,12.0
10201,nan
10229,3.0
10246,nan
10249,1120.0
10257,nan
102724197,nan
102724560,nan
10312,14.0
10317,nan
10327,1192.0
10331,nan
1036,4.0
10380,34.0
10390,10.0
10396,nan
1040,nan
10400,74.0
10402,0.86
10423,36.0
10449,2082.0
10455,140.0
10476,365.0
10478,1.0
10554,2.0
10555,10.0
10558,nan
10559,nan
1056,nan
10560,nan
10568,nan
10587,40.0
10588,61.0
10599,41.0
10606,126.0
10610,nan
10632,524.0
10654,16.0
10678,nan
10682,646.0
10690,nan
107,nan
10720,nan
10723,2.0
10724,4.0
10728,117.0
10768,14.0
10786,nan
10797,246.0
108,nan
10840,1734.0
10841,1733.0
10846,nan
10858,nan
10861,0.58
10864,2.0
10870,nan
10873,104.0
109,nan
10901,236.0
10905,2.0
10919,nan
10935,1602.0
10948,0.23
10965,12.0
10975,82.0
10991,7.0
10993,149.0
10998,343.0
10999,5.0
11000,9.0
11001,174.0
1103,nan
11041,0.42
11046,nan
1109,1095.0
111,nan
11112,430.0
11136,76.0
11164,124.0
1118,nan
11181,nan
11182,nan
11185,nan
1119,0.25
112,nan
1120,0.94
11212,40.0
11226,nan
11227,nan
11238,nan
112483,34.0
11253,0.9
11254,nan
112611,nan
112724,5.0
11282,nan
11283,nan
11285,0.54
113,nan
113026,nan
11309,6.0
113189,nan
11320,1.0
113235,4.0
113278,nan
11332,6.0
11343,17.0
113451,nan
113675,81.0
114,nan
114112,nan
114134,nan
114805,nan
114971,2.0
115,nan
115019,nan
115111,nan
1152,27.0
115286,nan
115584,nan
1158,9.0
1159,124.0
1160,884.0
116255,nan
116285,13.0
116369,nan
117247,nan
117248,nan
117283,nan
1178,15.0
118881,4.0
12,281.0
1200,180.0
120103,nan
121260,0.56
121278,nan
1215,nan
122481,nan
122622,24.0
122970,0.4
123041,4.0
123099,nan
123745,nan
124,2953.0
1244,9.0
124583,nan
124637,nan
124935,74.0
124975,nan
125,15124.0
125061,27.0
125206,nan
125965,nan
126,1031.0
126129,nan
126328,39.0
126410,nan
1267,37.0
126792,nan
127,7193.0
127124,nan
128,690.0
128869,nan
129607,5.0
129642,nan
129807,nan
13,265.0
130,2778.0
130013,22.0
130367,nan
130752,nan
131,5.0
1312,67.0
131669,178.0
132,58.0
132158,69.0
1327,265.0
132789,nan
1329,57.0
1337,42.0
1339,nan
1340,131.0
1345,390.0
134526,9.0
1346,3.0
1347,183.0
1349,212.0
1350,102.0
1351,38.0
135152,nan
1356,102.0
1357,nan
1358,nan
1371,16.0
1373,12650.0
