GENE,PPM
2180,16.0
2181,89.0
2182,6.0
2184,4.0
219,3.0
2194,42.0
220,nan
2203,5.0
221,0.58
221823,nan
222,nan
2222,2.0
2224,50.0
222537,nan
223,828.0
2235,17.0
224,205.0
2243,19.0
225,0.93
226,3948.0
2271,264.0
22856,nan
229,1.0
22928,1.0
22929,11.0
22934,nan
22978,26.0
230,7049.0
23007,3.0
23057,nan
231,487.0
23169,nan
23205,nan
23236,8.0
2326,nan
2327,nan
2328,nan
2329,nan
2330,nan
23305,109.0
23315,nan
23382,6.0
23396,5.0
23417,8.0
23428,35.0
23430,nan
23439,nan
23443,nan
23464,0.86
23475,15.0
23478,24.0
2348,nan
23483,nan
23498,7.0
2350,nan
2352,nan
23530,146.0
23533,nan
23539,0.61
23545,nan
23556,0.13
2356,nan
23563,nan
23600,2.0
23632,273.0
23657,nan
23743,nan
23761,1.0
239,2.0
240,nan
242,nan
245972,2.0
245973,nan
246,nan
246213,nan
247,nan
248,nan
249,4.0
2495,1949.0
250,nan
251,nan
2512,615.0
2517,2.0
2519,0.59
2523,nan
2525,nan
2530,0.33
2531,73.0
253430,nan
2538,nan
2539,92.0
2542,24.0
2548,4.0
256435,nan
257068,1.0
2571,1.0
2572,9.0
257202,nan
25769,0.99
25796,254.0
2581,nan
2582,24.0
25828,19.0
2583,nan
25830,1.0
2584,24.0
2585,1.0
2588,0.22
2589,3.0
2590,6.0
25902,2.0
2591,nan
2592,5.0
259230,nan
2593,26.0
2595,0.1
2597,15780.0
26,nan
26002,2.0
260293,0.28
26035,0.71
26061,0.96
26062,nan
26063,nan
2618,5.0
262,nan
26227,119.0
26229,19.0
26266,nan
26275,39.0
26279,nan
2628,2.0
26289,0.58
2629,4.0
26290,nan
26301,nan
2632,43.0
26330,nan
2638,28.0
2639,6.0
2643,nan
2645,nan
2650,nan
26503,0.41
2651,nan
2653,nan
266722,nan
267020,nan
2673,6.0
2678,nan
2679,nan
2683,nan
2686,6.0
2687,4.0
26873,2.0
2694,nan
270,nan
27010,nan
27034,17.0
27068,67.0
27087,nan
27089,89.0
271,30.0
2710,19.0
27109,6.0
27115,nan
2712,2.0
27124,0.07
2713,nan
27159,2.0
27165,10.0
2717,1.0
272,3.0
2720,25.0
27232,nan
27235,nan
2729,10.0
2730,17.0
27306,nan
2731,5.0
27349,2.0
2739,873.0
27430,56.0
2744,104.0
2745,7.0
2746,527.0
2747,nan
275,8.0
2752,4167.0
276,nan
2762,1.0
2766,0.88
277,nan
278,nan
279,nan
2799,4.0
28,nan
280,nan
2805,833.0
2806,1289.0
2819,9.0
2820,19.0
2821,1877.0
28231,0.23
28232,nan
28234,nan
283871,15.0
284098,nan
284111,2.0
284129,0.14
284273,7.0
286016,nan
286297,nan
2875,4.0
2876,54.0
2877,nan
2878,40.0
2879,130.0
2880,nan
2882,1.0
28965,34.0
28972,16.0
28976,21.0
28982,nan
290,nan
291,1376.0
29124,nan
292,1140.0
293,597.0
2936,145.0
2937,116.0
2944,44.0
2954,5.0
2974,nan
2977,2.0
2978,27.0
29785,nan
29796,238.0
2982,4.0
2983,15.0
2984,nan
2986,0.25
2987,298.0
29880,14.0
29881,0.37
2990,0.88
29906,nan
2992,271.0
29920,5.0
29922,0.69
29925,13.0
29926,16.0
29929,nan
29953,nan
29958,nan
29968,35.0
2997,15.0
2998,nan
29988,nan
30,13.0
3000,9.0
30061,nan
3028,165.0
3029,152.0
3030,118.0
3032,101.0
3033,35.0
3034,nan
3036,nan
3037,nan
3038,nan
3067,nan
3073,3.0
3074,7.0
3081,0.85
30814,nan
30815,nan
30833,58.0
3098,1181.0
3099,109.0
31,2.0
3101,nan
314,nan
3141,0.89
3145,1.0
3155,18.0
3156,nan
3157,12.0
3158,nan
316,nan
3162,1.0
3163,28.0
3176,20.0
3177,0.49
318,10.0
32,nan
3242,nan
3251,616.0
3283,nan
3284,nan
3290,nan
3291,nan
3292,nan
3293,nan
3294,49.0
3295,45.0
33,0.11
3340,nan
335,66.0
337876,nan
338,0.06
339221,nan
34,20.0
340024,nan
341,nan
3417,226.0
3418,84.0
3419,405.0
341947,nan
3420,128.0
3421,110.0
3422,27.0
3423,0.29
3425,nan
343,nan
344,nan
345,18.0
347734,3.0
348,46.0
349565,4.0
35,4.0
353,51.0
358,nan
359,nan
36,54.0
361,67.0
3612,196.0
3613,0.2
3614,286.0
3615,67.0
362,nan
3620,nan
3628,21.0
3631,2.0
3632,4.0
3633,0.57
3635,0.85
3636,3.0
3658,0.13
366,nan
37,70.0
3704,11.0
3706,nan
3707,nan
3712,27.0
373156,33.0
374291,35.0
374569,nan
374907,nan
375056,2.0
3764,nan
376497,6.0
3767,nan
377677,nan
377841,nan
3795,0.59
38,340.0
383,3.0
384,1.0
386757,nan
387775,nan
387893,nan
389015,nan
39,38.0
3906,nan
3931,nan
3938,nan
3939,4991.0
3945,2782.0
3948,nan
3988,nan
3990,nan
3992,nan
4017,nan
4023,nan
4025,nan
4035,21.0
4036,0.02
4047,13.0
4048,249.0
4051,nan
4056,nan
410,3.0
411,2.0
412,1.0
4121,nan
4122,0.84
4123,5.0
4124,0.12
4125,1.0
4126,nan
4128,139.0
4129,104.0
4143,nan
4144,122.0
4166,nan
4190,1401.0
4191,1491.0
4199,403.0
4200,46.0
4245,nan
4247,0.28
4248,nan
4249,nan
4257,39.0
4258,23.0
4259,94.0
427,83.0
4284,nan
43,5.0
4329,188.0
435,5.0
4351,69.0
4353,0.06
4357,8.0
4363,1.0
438,nan
440,3.0
441024,nan
443,3.0
445,28.0
4507,30.0
4512,nan
4513,nan
4514,nan
4519,nan
4522,23.0
4524,0.34
4535,nan
4536,nan
4537,nan
4538,nan
4539,nan
4540,nan
4541,nan
4548,0.11
4594,20.0
4597,4.0
4598,3.0
4668,4.0
4669,nan
4694,nan
4695,107.0
4696,228.0
4697,284.0
4698,165.0
47,51.0
4700,51.0
4701,97.0
4702,157.0
4704,155.0
4705,124.0
4706,63.0
4707,96.0
4708,3.0
4709,108.0
471,86.0
4710,210.0
4711,46.0
4712,47.0
4713,96.0
4714,101.0
4715,82.0
4716,190.0
4717,6.0
4718,65.0
4719,341.0
4720,181.0
4722,247.0
4723,181.0
4724,40.0
4725,48.0
4726,122.0
4728,102.0
4729,168.0
4731,11.0
4758,nan
4759,nan
476,833.0
477,160.0
478,1903.0
48,147.0
480,nan
481,1105.0
482,624.0
483,80.0
4830,644.0
4831,30.0
4832,45.0
4833,nan
4837,nan
4842,0.13
4843,nan
4846,nan
4860,520.0
4881,nan
4882,0.18
4891,nan
490,100.0
4905,495.0
4907,31.0
491,40.0
492,5.0
493,233.0
4942,58.0
495,nan
4952,3.0
4953,nan
496,nan
4967,143.0
498,2352.0
50,894.0
5009,nan
501,279.0
5019,142.0
5033,8.0
5034,490.0
5048,68.0
50484,14.0
50487,nan
5049,143.0
5050,109.0
50506,nan
5051,nan
50515,nan
5052,3382.0
5053,nan
506,4357.0
50614,nan
50617,nan
50700,2.0
50808,48.0
50814,6.0
509,608.0
5091,14.0
5092,171.0
50940,0.21
5095,8.0
5096,10.0
51,9.0
51004,9.0
51005,1.0
51022,nan
5105,nan
51056,369.0
5106,7.0
51071,11.0
51079,433.0
51086,nan
51102,9.0
51109,352.0
51146,nan
51166,nan
51179,nan
51181,149.0
51196,nan
51205,nan
51227,nan
51251,4.0
51268,nan
51292,25.0
51296,0.65
513,449.0
5130,2.0
51301,nan
51302,nan
5136,0.28
5137,1.0
5138,0.2
51380,nan
51382,113.0
5139,4.0
514,nan
5140,nan
5141,nan
5142,nan
5143,nan
5144,0.37
51447,nan
5145,137.0
5146,12.0
5147,302.0
51477,25.0
51478,1.0
5148,123.0
5149,nan
515,480.0
5150,nan
5151,nan
5152,nan
51529,nan
5153,nan
51540,16.0
51550,2.0
51557,nan
5158,88.0
516,nan
5160,151.0
51604,5.0
51606,151.0
5161,nan
5162,157.0
5167,nan
5168,nan
5169,nan
517,nan
51700,nan
51703,nan
51706,145.0
5172,nan
51727,126.0
51733,nan
518,nan
51805,2.0
51809,nan
5184,39.0
5198,7.0
52,117.0
5207,nan
5208,16.0
5209,nan
521,369.0
5210,2.0
5211,521.0
5213,1035.0
5214,690.0
522,53.0
5223,6639.0
5224,43.0
5226,370.0
523,821.0
5230,3632.0
5232,2.0
5236,398.0
5238,26.0
5244,nan
525,nan
5250,965.0
5251,nan
526,676.0
5264,0.88
5265,441.0
527,545.0
5277,nan
5279,nan
528,120.0
5281,nan
5283,nan
5286,0.39
5287,nan
5288,nan
5289,2.0
529,445.0
5290,0.54
5291,0.26
5293,nan
5294,nan
5295,0.97
5296,0.14
5297,4.0
5298,1.0
53,3.0
5305,7.0
5313,nan
5315,9837.0
5319,nan
5320,4.0
5321,nan
5322,nan
533,nan
5330,nan
5331,0.87
5332,2.0
5333,60.0
5334,2.0
53343,6.0
5335,0.97
53354,nan
5336,0.22
5337,nan
5338,0.32
534,113.0
5340,11.0
535,250.0
5351,0.25
5352,2.0
53630,nan
5372,5.0
5373,4.0
539,716.0
53905,nan
53919,nan
53947,nan
54,0.63
54020,nan
5406,nan
5407,nan
5408,nan
5409,nan
54187,15.0
54344,218.0
54363,nan
54407,nan
54480,nan
54490,nan
54511,nan
54539,18.0
54575,nan
54576,nan
54577,nan
54578,nan
54579,nan
54600,nan
5464,1854.0
54657,nan
54658,nan
54659,nan
54675,nan
54677,2.0
54682,nan
5471,4.0
54716,0.97
5476,11.0
548596,285.0
54872,2.0
54898,nan
549,14.0
54963,0.82
54965,4.0
5498,2.0
54981,nan
54995,7.0
55,0.52
55065,nan
55089,nan
55163,97.0
55191,0.26
55217,5.0
55224,nan
55229,13.0
55268,nan
55276,1039.0
55293,0.81
55301,nan
55304,nan
55312,6.0
55315,nan
55326,1.0
55343,nan
55349,4.0
55350,nan
55361,2.0
5538,51.0
55454,nan
55500,1.0
55501,nan
55512,2.0
55568,nan
55577,80.0
55586,nan
55627,3.0
55650,nan
55748,943.0
55790,nan
55808,0.17
55811,nan
55825,0.78
55902,5.0
55907,55.0
55967,155.0
56052,2.0
5625,4.0
56267,nan
56301,nan
5631,86.0
5634,1.0
56474,16.0
56548,nan
56603,nan
56606,nan
56623,nan
56848,nan
56894,55.0
56895,1.0
56913,0.96
56922,3.0
56953,nan
56954,66.0
56994,0.44
570,nan
57026,91.0
57030,40.0
57084,nan
57094,nan
57127,nan
57134,nan
57171,15.0
57194,nan
5723,57.0
5728,2.0
57282,6.0
5730,58.0
57379,nan
57393,nan
5740,nan
57419,nan
5742,0.81
5743,nan
57468,91.0
57486,5.0
57571,nan
57665,14.0
57678,nan
57733,nan
57818,nan
57834,2.0
57835,0.33
5805,3.0
5825,15.0
5831,nan
5832,5.0
5833,4.0
5834,511.0
5836,1047.0
5837,77.0
58508,nan
58510,nan
586,34.0
5860,1238.0
587,6.0
59272,nan
593,20.0
594,8.0
5947,250.0
5948,nan
5950,4.0
5959,2.0
5973,5.0
6005,nan
60386,0.48
60481,nan
60482,nan
60490,8.0
60496,12.0
60559,28.0
6120,19.0
6184,172.0
6185,140.0
622,16.0
6240,0.99
6241,nan
6303,nan
6307,6.0
6309,nan
6319,nan
6342,17.0
635,nan
6389,322.0
6390,71.0
6391,16.0
63917,0.27
6392,20.0
64064,nan
64077,30.0
64078,nan
64080,34.0
64087,12.0
64131,nan
64132,nan
641371,37.0
641372,nan
641649,nan
64220,nan
64240,nan
64241,nan
644,54.0
6448,0.63
64499,nan
645,133.0
645740,nan
64579,nan
64600,nan
6470,37.0
64711,nan
6472,23.0
6476,nan
64772,6.0
64781,0.31
6480,nan
64802,0.98
64816,nan
6482,nan
6483,nan
64834,4.0
6484,nan
64841,5.0
64849,nan
64850,nan
6487,nan
6489,nan
64902,nan
65010,nan
6505,1.0
6506,7.0
6507,1908.0
6508,0.82
6509,14.0
6510,nan
6511,nan
6512,nan
6513,1774.0
6514,nan
6515,3.0
6517,0.3
6518,0.5
6519,nan
6520,224.0
6521,3.0
6522,nan
65220,0.3
6523,nan
6524,nan
6526,nan
65263,33.0
6528,nan
6529,52.0
6530,nan
6531,nan
6532,nan
6533,6.0
6534,nan
6535,nan
6536,46.0
6538,14.0
6539,nan
6540,2.0
6541,nan
6542,nan
6543,2.0
6546,3.0
6547,1.0
6548,2.0
6549,nan
6550,nan
6553,nan
6554,nan
6555,nan
6556,nan
6557,nan
6558,1.0
6559,nan
6560,0.15
6561,nan
6563,nan
6564,nan
6565,10.0
6566,111.0
6567,nan
6568,nan
6569,nan
6570,nan
6571,nan
6572,nan
6573,nan
6574,nan
6575,0.26
6576,59.0
6578,nan
6579,nan
6580,nan
6581,nan
6582,nan
6583,nan
6584,nan
65985,nan
66002,nan
66035,0.69
6609,nan
6610,nan
6611,27.0
6646,0.38
6647,2589.0
6648,493.0
6649,6.0
6652,19.0
6675,1.0
669,23.0
6697,56.0
6713,nan
6715,0.38
6716,nan
6718,20.0
6723,7.0
6783,nan
6785,4.0
6799,nan
6817,14.0
6818,nan
682,676.0
6820,nan
6821,10.0
6822,nan
6833,nan
6839,nan
686,2.0
6888,2027.0
6898,nan
6916,0.1
6999,nan
7001,2496.0
7037,7.0
7054,0.25
7083,nan
7084,4.0
7086,1772.0
7108,12.0
7166,nan
7167,6899.0
7173,nan
7177,nan
7263,24.0
7264,21.0
728441,nan
7295,250.0
7296,17.0
7298,2.0
7299,nan
7306,nan
7350,nan
7351,nan
7352,nan
7355,nan
7357,nan
7358,7.0
7360,60.0
7363,nan
7364,nan
7365,nan
7366,nan
7367,nan
7368,nan
7371,nan
7372,9.0
7378,nan
7381,358.0
7384,554.0
7385,766.0
7386,526.0
7388,41.0
7389,13.0
7390,9.0
7498,nan
759,271.0
760,12232.0
761,130.0
762,0.29
763,nan
765,nan
766,nan
767,5.0
768,nan
771,nan
7779,2.0
7841,36.0
788,8.0
790,4.0
79017,20.0
79053,2.0
79071,nan
79077,5.0
79087,0.76
7915,173.0
79178,6.0
7923,25.0
79369,nan
7941,nan
79581,nan
79586,0.22
79611,2.0
79623,nan
79646,nan
79695,nan
79717,16.0
79723,nan
79751,324.0
79813,1.0
79814,nan
79837,5.0
79896,3.0
79901,13.0
7991,8.0
79966,8.0
80025,2.0
80055,2.0
80142,27.0
80146,nan
80150,25.0
80162,nan
80168,nan
80201,58.0
80235,nan
80270,nan
80271,nan
8029,nan
80308,2.0
80339,nan
8034,nan
80347,60.0
8050,14.0
80704,nan
80724,nan
80854,0.83
81031,nan
8140,4.0
81490,3.0
81537,nan
81539,15.0
81579,5.0
81616,nan
81693,nan
8170,nan
81849,0.09
8228,0.46
8260,7.0
8277,nan
8288,nan
8309,nan
8310,1.0
83549,0.23
83594,2.0
83697,nan
8372,nan
83733,nan
83852,nan
83884,nan
8394,1.0
8395,3.0
8396,11.0
8398,2.0
8399,nan
84002,nan
8402,599.0
84076,nan
84105,3.0
84129,0.8
8418,nan
8424,nan
84264,nan
8435,nan
8443,1.0
84444,nan
84532,5.0
84569,nan
84618,nan
84649,nan
84679,2.0
84693,4.0
847,12.0
84701,nan
84706,0.87
84720,1.0
84735,nan
8479,5.0
84803,nan
84812,19.0
84889,nan
84890,11.0
84912,4.0
84920,nan
8501,nan
8503,nan
8509,nan
8513,nan
8525,0.09
8526,22.0
8527,nan
8528,nan
8529,nan
85320,nan
8534,nan
85365,6.0
8540,4.0
85465,3.0
8560,nan
8564,nan
8566,90.0
8574,204.0
8604,228.0
8608,nan
8611,nan
8612,nan
8613,nan
8622,0.24
8639,2.0
8647,nan
8654,1.0
8659,94.0
8671,2.0
8693,nan
8694,5.0
8703,0.01
8704,nan
8705,nan
8706,0.45
8714,0.27
873,330.0
8733,2.0
874,39.0
875,0.25
8760,143.0
8776,3.0
8781,nan
8789,nan
8790,2.0
8801,16.0
8802,116.0
8803,125.0
8813,40.0
8818,nan
8821,0.12
8824,0.68
883,nan
8833,8.0
8836,0.91
8854,nan
8867,28.0
8869,0.32
8871,nan
8875,nan
8876,nan
8877,3.0
8879,4.0
8884,nan
8897,1.0
8898,4.0
8908,6.0
8942,nan
8972,nan
8974,nan
8985,0.45
89869,nan
89874,4.0
8992,nan
9016,3.0
90161,nan
9023,nan
90423,nan
9045,153.0
9056,nan
9057,nan
9058,nan
9060,0.66
9061,5.0
90701,3.0
9091,nan
9114,138.0
91227,nan
9123,20.0
91373,0.64
9152,nan
9153,nan
9154,nan
9162,0.61
9167,101.0
91703,nan
91734,nan
9187,5.0
9194,nan
9197,4.0
92086,nan
9227,nan
9245,nan
92483,nan
92579,9.0
92745,nan
9296,175.0
93010,nan
93034,nan
93100,5.0
93183,3.0
9331,nan
9334,nan
9348,nan
93492,nan
9365,nan
9374,nan
9377,238.0
9380,357.0
9388,nan
9390,nan
9394,0.52
93979,nan
94005,7.0
94033,nan
9415,0.45
9420,0.65
9435,nan
9453,8.0
9468,1.0
9469,nan
948,nan
9481,1.0
9487,nan
9488,nan
9489,nan
949,1.0
9497,6.0
9498,5.0
95,20.0
9514,nan
9517,0.21
952,nan
953,2.0
9536,nan
954,7.0
955,nan
9550,259.0
9551,501.0
956,0.5
9563,12.0
957,0.66
9583,nan
9588,3588.0
9615,nan
9651,0.74
9653,2.0
97,32.0
978,nan
9789,21.0
9791,0.49
98,50.0
9807,0.32
9843,0.37
9869,0.1
9942,0.24
9945,nan
9951,nan
9953,nan
9955,nan
9956,nan
9957,nan
9962,0.86
9963,nan
9990,0.56
AI971036,nan
