GENE,PPM
100,25.0
10005,1.0
10007,15.0
100137049,nan
10020,nan
10026,6.0
100287639,nan
10050,nan
100507855,nan
100526794,nan
10057,nan
10060,nan
10087,7.0
10090,nan
10135,35.0
10157,nan
10164,nan
10165,8.0
10166,nan
10195,3.0
10201,nan
10229,2.0
10246,nan
10249,nan
10257,nan
102724197,nan
102724560,nan
10312,40.0
10317,nan
10327,91.0
10331,nan
1036,nan
10380,14.0
10390,24.0
10396,0.37
1040,nan
10400,nan
10402,nan
10423,43.0
10449,151.0
10455,nan
10476,245.0
10478,nan
10554,5.0
10555,8.0
10558,19.0
10559,nan
1056,nan
10560,nan
10568,nan
10587,30.0
10588,nan
10599,nan
10606,38.0
10610,nan
10632,271.0
10654,16.0
10678,nan
10682,79.0
10690,nan
107,nan
10720,nan
10723,0.69
10724,0.92
10728,269.0
10768,12.0
10786,nan
10797,2.0
108,6.0
10840,nan
10841,nan
10846,nan
10858,nan
10861,nan
10864,nan
10870,nan
10873,4.0
109,nan
10901,6.0
10905,0.96
10919,0.63
10935,698.0
10948,nan
10965,nan
10975,nan
10991,nan
10993,nan
10998,nan
10999,nan
11000,19.0
11001,nan
1103,26.0
11041,nan
11046,nan
1109,50.0
111,nan
11112,6.0
11136,nan
11164,59.0
1118,42.0
11181,nan
11182,1.0
11185,nan
1119,nan
112,nan
1120,3.0
11212,63.0
11226,nan
11227,nan
11238,nan
112483,5.0
11253,1.0
11254,nan
112611,nan
112724,2.0
11282,nan
11283,nan
11285,nan
113,3.0
113026,nan
11309,nan
113189,nan
11320,nan
113235,nan
113278,nan
11332,5.0
11343,10.0
113451,nan
113675,nan
114,nan
114112,nan
114134,nan
114805,nan
114971,5.0
115,nan
115019,nan
115111,nan
1152,nan
115286,nan
115584,nan
1158,nan
1159,nan
1160,nan
116255,nan
116285,nan
116369,nan
117247,nan
117248,nan
117283,nan
1178,133.0
118881,nan
12,170.0
1200,336.0
120103,nan
121260,10.0
121278,nan
1215,nan
122481,nan
122622,nan
122970,nan
123041,nan
123099,nan
123745,nan
124,nan
1244,nan
124583,0.42
124637,nan
124935,nan
124975,nan
125,7.0
125061,nan
125206,nan
125965,nan
126,nan
126129,nan
126328,30.0
126410,nan
1267,18.0
126792,nan
127,nan
127124,nan
128,50.0
128869,13.0
129607,3.0
129642,nan
129807,nan
13,nan
130,nan
130013,nan
130367,nan
130752,nan
131,nan
1312,189.0
131669,nan
132,39.0
132158,nan
1327,321.0
132789,nan
1329,137.0
1337,nan
1339,nan
1340,203.0
1345,473.0
134526,nan
1346,nan
1347,720.0
1349,5.0
1350,43.0
1351,85.0
135152,nan
1356,4466.0
1357,nan
1358,nan
1371,12.0
1373,nan
1374,23.0
1375,3.0
1376,6.0
137872,nan
137964,nan
1384,6.0
140679,nan
140838,nan
142680,nan
1431,388.0
144193,nan
144195,291.0
145226,nan
146712,nan
1468,6.0
1491,nan
15,nan
1503,21.0
150763,nan
151531,nan
153201,nan
1537,40.0
154091,nan
1543,nan
1544,nan
1545,nan
1548,nan
1549,nan
1551,nan
155184,nan
1553,nan
1555,nan
1557,nan
1558,nan
1559,nan
1562,nan
1565,nan
1571,nan
1572,nan
1573,nan
157506,nan
1576,nan
1577,nan
1579,nan
158,10.0
1580,nan
1581,nan
1582,nan
1583,nan
1584,nan
1585,nan
1586,nan
1588,nan
1589,nan
159,16.0
1591,nan
1592,nan
1593,3.0
1594,nan
1595,nan
159963,nan
160287,97.0
1603,446.0
160428,nan
1606,2.0
1607,0.87
160728,nan
1608,nan
160851,nan
1609,nan
1610,nan
1621,1.0
1622,727.0
162417,nan
162466,nan
1629,2.0
1632,45.0
1633,38.0
1635,1.0
1636,nan
1638,nan
1644,nan
1645,nan
1650,150.0
166012,nan
1666,37.0
166785,0.56
169355,nan
170712,nan
171425,0.47
1716,2.0
1717,1.0
1718,nan
1719,nan
1723,0.36
1727,270.0
1737,27.0
1738,124.0
1743,75.0
175,28.0
1757,nan
178,1.0
1786,2.0
1787,nan
1788,nan
1789,nan
1798,21.0
18,nan
1800,nan
1806,20.0
1807,nan
1808,144.0
1809,nan
1811,nan
1836,nan
1841,30.0
1854,29.0
189,nan
1890,582.0
1891,282.0
1892,83.0
19,nan
191,91.0
192134,nan
195814,nan
1962,nan
196743,nan
196883,nan
197257,nan
197258,0.18
199974,nan
200010,nan
200576,nan
201288,nan
2023,6016.0
2026,22.0
2027,116.0
203,71.0
2030,nan
204,136.0
205,16.0
2052,8.0
2053,nan
206358,nan
2098,61.0
210,25.0
2108,81.0
2109,109.0
211,nan
2110,2.0
212,nan
213,261.0
2131,nan
2132,nan
2134,nan
2135,nan
2137,0.8
2147,3031.0
215,8.0
216,21.0
2168,nan
217,547.0
218,nan
2180,24.0
2181,8.0
2182,8.0
2184,27.0
219,4.0
2194,7.0
220,nan
2203,81.0
221,19.0
221823,nan
222,nan
2222,nan
2224,29.0
222537,nan
223,85.0
2235,4.0
224,8.0
2243,42.0
225,nan
226,3912.0
2271,63.0
22856,nan
229,nan
22928,13.0
22929,50.0
22934,4.0
22978,6.0
230,399.0
23007,0.97
23057,nan
231,73.0
23169,nan
23205,3.0
23236,nan
2326,nan
2327,nan
2328,nan
2329,nan
2330,0.32
23305,nan
23315,nan
23382,8.0
23396,nan
23417,0.55
23428,nan
23430,nan
