GENE,PPM
100,122.0
10005,7.0
10007,115.0
100137049,nan
10020,42.0
10026,21.0
100287639,nan
10050,nan
100507855,nan
100526794,nan
10057,2.0
10060,nan
10087,12.0
10090,nan
10135,297.0
10157,6.0
10164,nan
10165,117.0
10166,7.0
10195,nan
10201,23.0
10229,8.0
10246,nan
10249,nan
10257,9.0
102724197,nan
102724560,nan
10312,12.0
10317,nan
10327,157.0
10331,nan
1036,nan
10380,120.0
10390,nan
10396,nan
1040,0.1
10400,nan
10402,nan
10423,74.0
10449,173.0
10455,34.0
10476,280.0
10478,10.0
10554,13.0
10555,4.0
10558,15.0
10559,nan
1056,nan
10560,nan
10568,nan
10587,16.0
10588,11.0
10599,nan
10606,473.0
10610,nan
10632,96.0
10654,93.0
10678,nan
10682,111.0
10690,nan
107,nan
10720,nan
10723,2.0
10724,34.0
10728,187.0
10768,28.0
10786,nan
10797,358.0
108,nan
10840,nan
10841,21.0
10846,nan
10858,nan
10861,nan
10864,nan
10870,nan
10873,2.0
109,nan
10901,22.0
10905,14.0
10919,1.0
10935,559.0
10948,37.0
10965,nan
10975,nan
10991,nan
10993,nan
10998,nan
10999,24.0
11000,nan
11001,4.0
1103,nan
11041,2.0
11046,nan
1109,nan
111,nan
11112,26.0
11136,nan
11164,657.0
1118,nan
11181,nan
11182,5.0
11185,nan
1119,9.0
112,nan
1120,nan
11212,11.0
11226,1.0
11227,nan
11238,nan
112483,nan
11253,4.0
11254,nan
112611,nan
112724,3.0
11282,3.0
11283,nan
11285,5.0
113,4.0
113026,8.0
11309,nan
113189,7.0
11320,nan
113235,nan
113278,nan
11332,127.0
11343,1.0
113451,nan
113675,18.0
114,nan
114112,nan
114134,nan
114805,nan
114971,19.0
115,0.34
115019,nan
115111,nan
1152,244.0
115286,nan
115584,nan
1158,nan
1159,7.0
1160,nan
116255,nan
116285,nan
116369,nan
117247,nan
117248,nan
117283,nan
1178,nan
118881,6.0
12,0.77
1200,nan
120103,nan
121260,nan
121278,nan
1215,nan
122481,nan
122622,3.0
122970,nan
123041,nan
123099,nan
123745,nan
124,nan
1244,0.9
124583,76.0
124637,nan
124935,nan
124975,nan
125,nan
125061,nan
125206,nan
125965,nan
126,nan
126129,nan
126328,133.0
126410,nan
1267,102.0
126792,2.0
127,2.0
127124,nan
128,792.0
128869,21.0
129607,nan
129642,28.0
129807,nan
13,nan
130,0.39
130013,nan
130367,nan
130752,nan
131,nan
1312,469.0
131669,nan
132,124.0
132158,nan
1327,206.0
132789,75.0
1329,69.0
1337,26.0
1339,nan
1340,182.0
1345,447.0
134526,nan
1346,nan
1347,585.0
1349,nan
1350,9.0
1351,nan
135152,nan
1356,nan
1357,nan
1358,nan
1371,247.0
1373,14.0
1374,2.0
1375,nan
1376,11.0
137872,nan
137964,nan
1384,3.0
140679,nan
140838,22.0
142680,nan
1431,197.0
144193,nan
144195,5.0
145226,nan
146712,3.0
1468,2.0
1491,37.0
15,nan
1503,316.0
150763,nan
151531,nan
153201,nan
1537,362.0
154091,nan
1543,nan
1544,nan
1545,nan
1548,nan
1549,nan
1551,nan
155184,nan
1553,nan
1555,nan
1557,nan
1558,nan
1559,nan
1562,nan
1565,nan
1571,nan
1572,nan
1573,nan
157506,0.53
1576,nan
1577,nan
1579,nan
158,290.0
1580,nan
1581,nan
1582,nan
1583,nan
1584,nan
1585,nan
1586,nan
1588,nan
1589,nan
159,222.0
1591,0.31
1592,nan
1593,0.68
1594,nan
1595,34.0
159963,nan
160287,7.0
1603,902.0
160428,3.0
1606,17.0
1607,nan
160728,nan
1608,nan
160851,2.0
1609,nan
1610,nan
1621,nan
1622,1183.0
162417,nan
162466,nan
1629,38.0
1632,81.0
1633,114.0
1635,28.0
1636,nan
1638,nan
1644,nan
1645,nan
1650,307.0
166012,nan
1666,48.0
166785,1.0
169355,nan
170712,nan
171425,1.0
1716,52.0
1717,63.0
1718,109.0
1719,nan
1723,28.0
1727,369.0
1737,127.0
1738,127.0
1743,68.0
175,18.0
1757,3.0
178,nan
1786,43.0
1787,5.0
1788,2.0
1789,3.0
1798,16.0
18,nan
1800,nan
1806,0.54
1807,nan
1808,188.0
1809,166.0
1811,nan
1836,2.0
1841,89.0
1854,286.0
189,2.0
1890,0.52
1891,16.0
1892,69.0
19,nan
191,242.0
192134,nan
195814,nan
1962,7.0
196743,nan
196883,nan
197257,2.0
197258,0.44
199974,nan
200010,nan
200576,1.0
201288,nan
2023,303.0
2026,114.0
2027,5.0
203,407.0
2030,8.0
204,376.0
205,102.0
2052,340.0
2053,nan
206358,nan
2098,342.0
210,39.0
2108,190.0
2109,411.0
211,nan
2110,7.0
212,nan
213,nan
2131,nan
2132,8.0
2134,nan
2135,nan
2137,nan
2147,nan
215,7.0
216,1.0
2168,0.14
217,129.0
218,0.1
2180,30.0
2181,111.0
2182,84.0
2184,54.0
219,77.0
2194,525.0
220,0.23
2203,0.14
221,16.0
221823,nan
222,nan
2222,143.0
2224,268.0
222537,nan
223,154.0
2235,32.0
224,32.0
2243,1.0
225,0.52
226,610.0
2271,113.0
22856,3.0
229,nan
22928,nan
22929,79.0
22934,66.0
22978,66.0
230,nan
23007,2.0
